Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkWordcount,2023-04-19,04:00:58,32849211331,198.397,165573125,82786562,18m,16,2,15g,4,4,8g,snappy,16k,34k,54k,84m,0.2,0.7,64m,org.apache.spark.serializer.JavaSerializer,22k,0.5,750,8,0.3,312m,0.9
ScalaSparkWordcount,2023-04-19,04:58:08,32849211331,201.425,163084082,81542041,6m,4,4,8g,4,4,8g,snappy,118k,106k,66k,76m,0.1,0.5,44m,org.apache.spark.serializer.JavaSerializer,50k,0.3,600,8,0.7,486m,0.4
ScalaSparkWordcount,2023-04-19,05:12:35,32849211331,201.238,163235628,81617814,124m,4,6,12g,4,4,8g,lz4,16k,6k,34k,32m,0.4,0.1,116m,org.apache.spark.serializer.KryoSerializer,104k,0.6,150,8,0.7,194m,0.4
ScalaSparkWordcount,2023-04-19,05:26:56,32849211331,210.041,156394281,78197140,36m,10,6,7g,2,8,4g,lz4,58k,64k,10k,4m,0.5,0.5,128m,org.apache.spark.serializer.KryoSerializer,26k,0.8,300,8,0.2,274m,0.2
ScalaSparkWordcount,2023-04-19,05:41:14,32849211331,201.467,163050084,81525042,28m,10,8,12g,4,4,8g,lz4,62k,122k,66k,40m,0.4,0.9,46m,org.apache.spark.serializer.JavaSerializer,8k,0.2,700,8,0.5,344m,0.2
ScalaSparkWordcount,2023-04-19,06:31:11,32849211331,207.187,158548612,79274306,50m,16,1,5g,2,8,4g,lzf,20k,104k,86k,28m,0.2,0.9,124m,org.apache.spark.serializer.JavaSerializer,64k,0.4,700,8,0.6,168m,0.8
ScalaSparkWordcount,2023-04-19,06:45:24,32849211331,209.295,156951725,78475862,108m,6,2,16g,2,8,4g,lz4,52k,70k,78k,96m,0.9,0.5,8m,org.apache.spark.serializer.KryoSerializer,122k,0.6,350,8,0.9,492m,0.7
ScalaSparkWordcount,2023-04-19,07:04:52,32849211331,198.534,165458870,82729435,98m,14,1,7g,8,2,16g,lz4,40k,76k,90k,88m,0.2,0.8,34m,org.apache.spark.serializer.KryoSerializer,8k,0.8,150,8,0.7,146m,0.3
ScalaSparkWordcount,2023-04-19,07:31:49,32849211331,197.239,166545213,83272606,122m,8,2,7g,8,2,16g,snappy,36k,104k,104k,112m,0.1,0.4,16m,org.apache.spark.serializer.KryoSerializer,20k,0.8,300,8,0.3,180m,0.4
ScalaSparkWordcount,2023-04-19,07:51:15,32849211331,196.955,166785363,83392681,14m,12,2,9g,8,2,16g,snappy,22k,60k,58k,92m,0.2,0.6,18m,org.apache.spark.serializer.JavaSerializer,42k,0.9,750,8,0.8,174m,0.9
ScalaSparkWordcount,2023-04-19,08:05:24,32849211331,200.647,163716433,81858216,66m,4,3,8g,4,4,8g,lzf,6k,22k,38k,76m,0.5,0.5,34m,org.apache.spark.serializer.JavaSerializer,6k,0.9,50,8,0.9,32m,0.3
ScalaSparkWordcount,2023-04-19,08:20:09,32849211331,209.066,157123641,78561820,74m,14,5,11g,2,8,4g,lzf,74k,48k,48k,24m,0.6,0.2,88m,org.apache.spark.serializer.KryoSerializer,108k,0.8,400,8,0.1,338m,0.1
ScalaSparkWordcount,2023-04-19,08:56:54,32849211331,208.518,157536573,78768286,56m,8,5,15g,2,8,4g,lzf,112k,118k,52k,92m,0.2,0.2,58m,org.apache.spark.serializer.JavaSerializer,84k,0.2,650,8,0.2,144m,0.9
ScalaSparkWordcount,2023-04-19,09:12:03,32849211331,197.609,166233376,83116688,22m,12,6,4g,8,2,16g,lzf,50k,72k,92k,76m,0.4,0.2,74m,org.apache.spark.serializer.JavaSerializer,68k,0.5,250,8,0.7,184m,0.9
ScalaSparkWordcount,2023-04-19,09:25:48,32849211331,198.545,165449703,82724851,54m,12,4,15g,8,2,16g,lzf,46k,96k,54k,52m,0.8,0.9,114m,org.apache.spark.serializer.JavaSerializer,104k,0.6,600,8,0.3,102m,0.5
ScalaSparkWordcount,2023-04-19,09:45:12,32849211331,210.059,156380880,78190440,76m,16,3,11g,2,8,4g,lzf,30k,82k,120k,128m,0.3,0.9,8m,org.apache.spark.serializer.KryoSerializer,104k,0.8,100,8,0.7,352m,0.8
ScalaSparkWordcount,2023-04-19,09:59:16,32849211331,196.887,166842967,83421483,2m,14,3,4g,8,2,16g,snappy,60k,124k,70k,76m,0.5,0.6,6m,org.apache.spark.serializer.JavaSerializer,70k,0.1,550,8,0.1,474m,0.1
ScalaSparkWordcount,2023-04-19,10:26:28,32849211331,196.023,167578352,83789176,58m,12,3,10g,8,2,16g,lz4,108k,118k,76k,92m,0.1,0.7,112m,org.apache.spark.serializer.KryoSerializer,88k,0.4,150,8,0.7,264m,0.3
ScalaSparkWordcount,2023-04-19,10:41:30,32849211331,212.594,154516173,77258086,84m,10,2,11g,2,8,4g,snappy,10k,96k,56k,80m,0.7,0.6,18m,org.apache.spark.serializer.KryoSerializer,80k,0.3,650,8,0.5,16m,0.6
ScalaSparkWordcount,2023-04-19,10:59:48,32849211331,210.136,156323577,78161788,2m,2,5,14g,2,8,4g,lzf,104k,24k,116k,100m,0.7,0.3,10m,org.apache.spark.serializer.KryoSerializer,12k,0.9,350,8,0.6,70m,0.9
ScalaSparkWordcount,2023-04-19,11:14:24,32849211331,207.64,158202713,79101356,24m,14,4,8g,2,8,4g,lz4,76k,118k,128k,124m,0.5,0.6,38m,org.apache.spark.serializer.KryoSerializer,34k,0.5,100,8,0.5,44m,0.9
ScalaSparkWordcount,2023-04-19,11:31:07,32849211331,208.946,157213879,78606939,46m,12,1,11g,2,8,4g,lz4,38k,38k,90k,104m,0.3,0.2,44m,org.apache.spark.serializer.JavaSerializer,74k,0.8,600,8,0.6,180m,0.1
ScalaSparkWordcount,2023-04-19,11:48:45,32849211331,198.445,165533076,82766538,78m,6,8,4g,8,2,16g,snappy,108k,96k,46k,116m,0.3,0.9,14m,org.apache.spark.serializer.JavaSerializer,36k,0.1,650,8,0.8,138m,0.4
ScalaSparkWordcount,2023-04-19,12:06:10,32849211331,195.606,167935601,83967800,30m,16,5,5g,8,2,16g,lz4,34k,24k,76k,80m,0.3,0.1,12m,org.apache.spark.serializer.JavaSerializer,108k,0.6,550,8,0.7,148m,0.5
ScalaSparkWordcount,2023-04-19,12:45:51,32849211331,209.965,156450891,78225445,66m,14,2,4g,2,8,4g,lzf,98k,94k,62k,24m,0.1,0.4,110m,org.apache.spark.serializer.KryoSerializer,52k,0.4,650,8,0.5,240m,0.9
ScalaSparkWordcount,2023-04-19,13:44:09,32849211331,207.479,158325475,79162737,126m,4,1,16g,2,8,4g,lz4,76k,12k,44k,60m,0.2,0.8,4m,org.apache.spark.serializer.KryoSerializer,56k,0.1,350,8,0.9,248m,0.5
ScalaSparkWordcount,2023-04-19,13:58:53,32849211331,196.155,167465582,83732791,42m,6,4,7g,8,2,16g,lzf,38k,128k,76k,76m,0.6,0.3,128m,org.apache.spark.serializer.KryoSerializer,44k,0.5,550,8,0.8,26m,0.1
ScalaSparkWordcount,2023-04-19,14:13:41,32849211331,207.548,158272839,79136419,10m,4,3,8g,2,8,4g,lz4,42k,56k,40k,104m,0.9,0.6,28m,org.apache.spark.serializer.JavaSerializer,72k,0.2,750,8,0.7,388m,0.2
ScalaSparkWordcount,2023-04-19,14:27:21,32849211331,199.785,164422811,82211405,124m,12,8,7g,4,4,8g,lz4,6k,8k,78k,28m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,126k,0.4,250,8,0.8,416m,0.4
ScalaSparkWordcount,2023-04-19,14:48:37,32849211331,195.431,168085980,84042990,120m,12,2,5g,8,2,16g,lzf,12k,38k,116k,24m,0.2,0.7,44m,org.apache.spark.serializer.KryoSerializer,2k,0.1,650,8,0.5,376m,0.5
ScalaSparkWordcount,2023-04-19,15:04:39,32849211331,196.248,167386222,83693111,66m,2,1,14g,8,2,16g,snappy,102k,62k,104k,8m,0.9,0.3,124m,org.apache.spark.serializer.KryoSerializer,50k,0.1,750,8,0.1,112m,0.9
ScalaSparkWordcount,2023-04-19,15:18:30,32849211331,199.826,164389075,82194537,106m,16,1,11g,4,4,8g,lz4,108k,94k,30k,84m,0.5,0.1,12m,org.apache.spark.serializer.KryoSerializer,82k,0.4,600,8,0.2,4m,0.2
ScalaSparkWordcount,2023-04-19,15:33:01,32849211331,208.457,157582673,78791336,76m,16,8,6g,2,8,4g,lzf,4k,126k,104k,20m,0.9,0.2,122m,org.apache.spark.serializer.KryoSerializer,4k,0.1,300,8,0.5,456m,0.1
ScalaSparkWordcount,2023-04-19,15:48:14,32849211331,198.053,165860710,82930355,24m,2,8,16g,8,2,16g,lzf,110k,42k,12k,24m,0.9,0.9,72m,org.apache.spark.serializer.JavaSerializer,104k,0.5,400,8,0.6,488m,0.5
ScalaSparkWordcount,2023-04-19,16:02:08,32849211331,196.226,167404988,83702494,10m,10,3,9g,8,2,16g,lzf,88k,74k,88k,44m,0.6,0.7,102m,org.apache.spark.serializer.JavaSerializer,18k,0.6,800,8,0.5,272m,0.6
ScalaSparkWordcount,2023-04-19,16:24:44,32849211331,194.722,168697996,84348998,18m,2,5,9g,8,2,16g,snappy,116k,92k,94k,40m,0.2,0.6,8m,org.apache.spark.serializer.JavaSerializer,80k,0.8,150,8,0.1,312m,0.4
ScalaSparkWordcount,2023-04-19,16:39:45,32849211331,194.834,168601021,84300510,38m,2,6,5g,8,2,16g,lzf,74k,48k,36k,128m,0.7,0.8,52m,org.apache.spark.serializer.JavaSerializer,90k,0.5,300,8,0.7,18m,0.1
