Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkTerasort,2023-04-19,15:43:02,6400000000,184.914,34610683,17305341,98m,16,6,4g,8,2,16g,snappy,44k,56k,50k,32m,0.6,0.6,18m,org.apache.spark.serializer.JavaSerializer,112k,0.9,350,8,0.6,134m,0.4
ScalaSparkTerasort,2023-04-19,16:30:28,6400000000,148.65,43054154,21527077,78m,4,7,9g,4,4,8g,snappy,78k,50k,2k,76m,0.1,0.8,86m,org.apache.spark.serializer.JavaSerializer,34k,0.2,50,8,0.2,364m,0.8
ScalaSparkTerasort,2023-04-19,16:45:15,6400000000,174.142,36751616,18375808,108m,12,3,13g,8,2,16g,snappy,46k,42k,106k,96m,0.4,0.8,26m,org.apache.spark.serializer.JavaSerializer,94k,0.5,550,8,0.1,220m,0.9
ScalaSparkTerasort,2023-04-17,12:21:29,6400000000,170.171,37609228,18804614,92m,8,7,9g,8,2,16g,snappy,56k,22k,36k,80m,0.3,0.2,118m,org.apache.spark.serializer.KryoSerializer,46k,0.6,150,8,0.6,464m,0.9
ScalaSparkTerasort,2023-04-17,13:18:10,6400000000,164.611,38879540,19439770,126m,16,1,12g,2,8,4g,lzf,16k,128k,20k,104m,0.2,0.4,52m,org.apache.spark.serializer.KryoSerializer,64k,0.1,650,8,0.2,206m,0.9
ScalaSparkTerasort,2023-04-17,13:31:39,6400000000,159.273,40182579,20091289,28m,6,7,16g,4,4,8g,snappy,16k,38k,56k,96m,0.9,0.4,30m,org.apache.spark.serializer.JavaSerializer,120k,0.5,700,8,0.3,254m,0.5
ScalaSparkTerasort,2023-04-17,13:45:42,6400000000,167.05,38311882,19155941,92m,10,1,10g,4,4,8g,lzf,38k,10k,100k,112m,0.9,0.7,112m,org.apache.spark.serializer.KryoSerializer,70k,0.1,650,8,0.1,66m,0.2
ScalaSparkTerasort,2023-04-17,14:28:55,6400000000,150.872,42420064,21210032,110m,8,4,10g,4,4,8g,snappy,96k,124k,84k,108m,0.1,0.5,66m,org.apache.spark.serializer.KryoSerializer,78k,0.3,200,8,0.6,308m,0.9
ScalaSparkTerasort,2023-04-17,14:43:21,6400000000,175.098,36550960,18275480,116m,14,3,6g,8,2,16g,snappy,50k,32k,86k,116m,0.9,0.4,68m,org.apache.spark.serializer.KryoSerializer,36k,0.8,500,8,0.1,494m,0.3
ScalaSparkTerasort,2023-04-17,14:56:19,6400000000,153.607,41664767,20832383,28m,8,3,16g,4,4,8g,lz4,80k,114k,114k,20m,0.7,0.6,88m,org.apache.spark.serializer.JavaSerializer,72k,0.5,350,8,0.6,44m,0.3
ScalaSparkTerasort,2023-04-17,15:14:32,6400000000,155.986,41029323,20514661,6m,12,1,7g,4,4,8g,lzf,116k,114k,36k,92m,0.2,0.8,18m,org.apache.spark.serializer.JavaSerializer,70k,0.3,100,8,0.4,350m,0.6
ScalaSparkTerasort,2023-04-17,15:32:00,6400000000,165.424,38688461,19344230,104m,16,3,15g,2,8,4g,lzf,84k,82k,100k,40m,0.3,0.3,108m,org.apache.spark.serializer.KryoSerializer,40k,0.3,400,8,0.2,410m,0.9
ScalaSparkTerasort,2023-04-17,15:46:36,6400000000,165.267,38725214,19362607,70m,10,2,9g,2,8,4g,snappy,126k,22k,80k,44m,0.4,0.7,50m,org.apache.spark.serializer.JavaSerializer,56k,0.4,300,8,0.1,56m,0.2
ScalaSparkTerasort,2023-04-17,16:06:37,6400000000,157.473,40641887,20320943,92m,6,2,13g,8,2,16g,lz4,44k,60k,48k,40m,0.2,0.7,32m,org.apache.spark.serializer.JavaSerializer,20k,0.6,500,8,0.6,392m,0.7
ScalaSparkTerasort,2023-04-17,16:20:43,6400000000,163.748,39084446,19542223,104m,14,3,4g,2,8,4g,lzf,122k,44k,34k,32m,0.7,0.8,52m,org.apache.spark.serializer.KryoSerializer,104k,0.4,300,8,0.9,60m,0.1
ScalaSparkTerasort,2023-04-17,16:35:41,6400000000,179.511,35652411,17826205,116m,2,8,9g,8,2,16g,lzf,10k,110k,108k,84m,0.9,0.7,116m,org.apache.spark.serializer.JavaSerializer,70k,0.7,800,8,0.3,172m,0.1
ScalaSparkTerasort,2023-04-17,16:49:15,6400000000,185.706,34463076,17231538,100m,10,5,12g,8,2,16g,lz4,58k,126k,54k,84m,0.6,0.2,34m,org.apache.spark.serializer.KryoSerializer,72k,0.1,350,8,0.5,108m,0.1
ScalaSparkTerasort,2023-04-17,17:03:40,6400000000,160.913,39773045,19886522,80m,4,7,5g,2,8,4g,lz4,120k,84k,38k,64m,0.8,0.1,126m,org.apache.spark.serializer.JavaSerializer,24k,0.1,150,8,0.4,148m,0.3
ScalaSparkTerasort,2023-04-17,17:17:41,6400000000,161.518,39624066,19812033,94m,4,8,15g,2,8,4g,snappy,74k,66k,18k,20m,0.7,0.2,80m,org.apache.spark.serializer.JavaSerializer,114k,0.7,450,8,0.1,24m,0.4
ScalaSparkTerasort,2023-04-17,17:31:53,6400000000,169.466,37765687,18882843,40m,8,3,11g,2,8,4g,snappy,2k,44k,40k,64m,0.5,0.2,34m,org.apache.spark.serializer.JavaSerializer,102k,0.2,650,8,0.8,62m,0.3
ScalaSparkTerasort,2023-04-17,17:47:03,6400000000,166.708,38390479,19195239,34m,10,7,16g,2,8,4g,lzf,112k,32k,34k,16m,0.4,0.5,82m,org.apache.spark.serializer.KryoSerializer,114k,0.9,250,8,0.7,372m,0.5
ScalaSparkTerasort,2023-04-17,18:06:30,6400000000,155.488,41160732,20580366,88m,6,1,15g,4,4,8g,lzf,82k,120k,100k,112m,0.2,0.9,20m,org.apache.spark.serializer.JavaSerializer,116k,0.7,600,8,0.5,2m,0.3
ScalaSparkTerasort,2023-04-17,18:20:55,6400000000,163.242,39205596,19602798,28m,6,5,13g,2,8,4g,lzf,22k,26k,58k,28m,0.7,0.4,38m,org.apache.spark.serializer.KryoSerializer,22k,0.5,550,8,0.3,454m,0.6
ScalaSparkTerasort,2023-04-17,18:34:45,6400000000,164.934,38803400,19401700,98m,10,7,11g,2,8,4g,lzf,86k,30k,18k,8m,0.7,0.7,2m,org.apache.spark.serializer.JavaSerializer,128k,0.2,650,8,0.7,392m,0.7
ScalaSparkTerasort,2023-04-17,19:20:26,6400000000,159.268,40183841,20091920,40m,12,1,12g,2,8,4g,lzf,94k,48k,62k,112m,0.2,0.9,84m,org.apache.spark.serializer.JavaSerializer,74k,0.4,300,8,0.1,348m,0.1
ScalaSparkTerasort,2023-04-17,19:34:55,6400000000,165.992,38556074,19278037,2m,2,5,4g,4,4,8g,snappy,56k,66k,84k,100m,0.5,0.5,2m,org.apache.spark.serializer.JavaSerializer,112k,0.1,250,8,0.2,64m,0.8
ScalaSparkTerasort,2023-04-17,20:34:47,6400000000,151.104,42354934,21177467,4m,12,7,8g,4,4,8g,lzf,54k,64k,86k,12m,0.1,0.5,76m,org.apache.spark.serializer.KryoSerializer,118k,0.5,50,8,0.5,226m,0.1
ScalaSparkTerasort,2023-04-17,20:48:32,6400000000,169.117,37843623,18921811,40m,10,6,15g,2,8,4g,lzf,124k,88k,100k,68m,0.8,0.5,24m,org.apache.spark.serializer.JavaSerializer,92k,0.8,300,8,0.6,104m,0.6
ScalaSparkTerasort,2023-04-17,21:01:49,6400000000,156.241,40962359,20481179,106m,6,4,12g,4,4,8g,lz4,68k,44k,76k,120m,0.5,0.9,112m,org.apache.spark.serializer.JavaSerializer,34k,0.9,200,8,0.4,356m,0.4
ScalaSparkTerasort,2023-04-17,21:15:44,6400000000,164.987,38790935,19395467,6m,6,8,15g,4,4,8g,lzf,126k,76k,108k,84m,0.7,0.2,74m,org.apache.spark.serializer.KryoSerializer,26k,0.5,100,8,0.8,428m,0.5
ScalaSparkTerasort,2023-04-17,21:32:35,6400000000,158.767,40310643,20155321,54m,2,4,4g,2,8,4g,lz4,20k,24k,36k,4m,0.6,0.6,128m,org.apache.spark.serializer.JavaSerializer,24k,0.4,600,8,0.4,432m,0.3
ScalaSparkTerasort,2023-04-17,21:46:17,6400000000,161.778,39560385,19780192,24m,16,7,13g,2,8,4g,lzf,106k,8k,114k,28m,0.9,0.1,68m,org.apache.spark.serializer.JavaSerializer,4k,0.8,50,8,0.7,356m,0.3
ScalaSparkTerasort,2023-04-17,22:00:06,6400000000,180.641,35429387,17714693,86m,10,6,7g,8,2,16g,lzf,74k,98k,48k,116m,0.5,0.8,48m,org.apache.spark.serializer.JavaSerializer,126k,0.3,650,8,0.1,444m,0.3
ScalaSparkTerasort,2023-04-17,22:14:04,6400000000,172.014,37206273,18603136,120m,4,5,7g,8,2,16g,snappy,36k,92k,102k,80m,0.9,0.2,48m,org.apache.spark.serializer.JavaSerializer,28k,0.9,50,8,0.4,484m,0.7
ScalaSparkTerasort,2023-04-17,22:31:25,6400000000,160.167,39958293,19979146,112m,4,4,16g,2,8,4g,snappy,56k,98k,112k,68m,0.3,0.4,100m,org.apache.spark.serializer.JavaSerializer,84k,0.7,600,8,0.6,226m,0.5
ScalaSparkTerasort,2023-04-17,22:46:33,6400000000,165.825,38594904,19297452,100m,12,4,15g,2,8,4g,snappy,80k,66k,24k,84m,0.4,0.6,118m,org.apache.spark.serializer.JavaSerializer,66k,0.9,400,8,0.9,178m,0.9
ScalaSparkTerasort,2023-04-17,23:02:32,6400000000,159.747,40063350,20031675,26m,4,2,16g,4,4,8g,lz4,80k,62k,8k,4m,0.3,0.7,60m,org.apache.spark.serializer.KryoSerializer,32k,0.7,300,8,0.2,334m,0.2
ScalaSparkTerasort,2023-04-17,23:16:21,6400000000,159.528,40118349,20059174,80m,14,5,12g,4,4,8g,lzf,12k,26k,26k,76m,0.8,0.6,110m,org.apache.spark.serializer.KryoSerializer,58k,0.8,700,8,0.9,30m,0.7
ScalaSparkTerasort,2023-04-18,00:12:16,6400000000,148.314,43151691,21575845,56m,6,4,7g,4,4,8g,lz4,106k,62k,28k,40m,0.1,0.7,42m,org.apache.spark.serializer.JavaSerializer,56k,0.2,200,8,0.5,56m,0.1
ScalaSparkTerasort,2023-04-18,00:27:56,6400000000,181.84,35195776,17597888,22m,2,2,11g,8,2,16g,lzf,64k,38k,2k,28m,0.7,0.2,44m,org.apache.spark.serializer.KryoSerializer,38k,0.7,50,8,0.1,456m,0.1
ScalaSparkTerasort,2023-04-18,00:42:15,6400000000,182.839,35003473,17501736,28m,4,4,7g,8,2,16g,lz4,4k,88k,18k,28m,0.7,0.4,12m,org.apache.spark.serializer.JavaSerializer,62k,0.9,150,8,0.2,324m,0.8
ScalaSparkTerasort,2023-04-18,00:56:00,6400000000,160.505,39874147,19937073,112m,8,2,10g,4,4,8g,lz4,60k,94k,126k,100m,0.4,0.4,120m,org.apache.spark.serializer.KryoSerializer,46k,0.2,100,8,0.3,74m,0.4
ScalaSparkTerasort,2023-04-18,01:58:28,6400000000,150.147,42624894,21312447,122m,2,1,5g,4,4,8g,lzf,4k,36k,90k,68m,0.1,0.5,96m,org.apache.spark.serializer.KryoSerializer,24k,0.9,100,8,0.6,148m,0.8
ScalaSparkTerasort,2023-04-18,02:17:27,6400000000,151.33,42291680,21145840,18m,14,5,9g,8,2,16g,lz4,90k,102k,116k,8m,0.2,0.8,32m,org.apache.spark.serializer.KryoSerializer,106k,0.7,200,8,0.3,116m,0.1
ScalaSparkTerasort,2023-04-18,02:34:52,6400000000,178.751,35803995,17901997,62m,14,5,13g,8,2,16g,snappy,66k,66k,34k,40m,0.3,0.4,46m,org.apache.spark.serializer.KryoSerializer,82k,0.9,750,8,0.4,128m,0.9
ScalaSparkTerasort,2023-04-18,02:48:57,6400000000,163.735,39087550,19543775,32m,4,6,4g,2,8,4g,lz4,98k,70k,28k,36m,0.6,0.1,54m,org.apache.spark.serializer.JavaSerializer,8k,0.3,750,8,0.3,38m,0.8
ScalaSparkTerasort,2023-04-18,03:06:25,6400000000,160.321,39919910,19959955,120m,2,3,12g,4,4,8g,lzf,114k,58k,66k,92m,0.4,0.2,128m,org.apache.spark.serializer.KryoSerializer,60k,0.6,700,8,0.5,218m,0.2
ScalaSparkTerasort,2023-04-18,03:50:41,6400000000,151.467,42253428,21126714,56m,2,7,10g,2,8,4g,lz4,50k,70k,16k,52m,0.1,0.6,58m,org.apache.spark.serializer.JavaSerializer,8k,0.4,750,8,0.5,370m,0.8
ScalaSparkTerasort,2023-04-18,04:31:42,6400000000,156.004,41024589,20512294,76m,6,5,5g,2,8,4g,lz4,16k,36k,70k,72m,0.1,0.5,110m,org.apache.spark.serializer.KryoSerializer,40k,0.8,450,8,0.2,304m,0.2
ScalaSparkTerasort,2023-04-18,04:47:32,6400000000,190.923,33521367,16760683,122m,2,6,11g,8,2,16g,snappy,86k,48k,82k,24m,0.8,0.1,32m,org.apache.spark.serializer.KryoSerializer,22k,0.4,600,8,0.7,42m,0.4
ScalaSparkTerasort,2023-04-18,05:01:27,6400000000,170.87,37455375,18727687,14m,4,1,14g,8,2,16g,lz4,2k,18k,120k,64m,0.7,0.9,20m,org.apache.spark.serializer.JavaSerializer,124k,0.2,250,8,0.3,298m,0.4
ScalaSparkTerasort,2023-04-18,05:14:33,6400000000,164.628,38875525,19437762,62m,6,2,9g,4,4,8g,lzf,102k,86k,90k,108m,0.6,0.8,98m,org.apache.spark.serializer.JavaSerializer,24k,0.3,500,8,0.5,312m,0.1
ScalaSparkTerasort,2023-04-18,05:35:27,6400000000,160.182,39954551,19977275,90m,6,7,12g,8,2,16g,snappy,70k,30k,94k,92m,0.2,0.4,98m,org.apache.spark.serializer.KryoSerializer,108k,0.9,400,8,0.1,422m,0.8
ScalaSparkTerasort,2023-04-18,06:22:36,6400000000,144.697,44230357,22115178,16m,12,7,13g,4,4,8g,snappy,22k,86k,24k,28m,0.1,0.6,122m,org.apache.spark.serializer.JavaSerializer,60k,0.3,500,8,0.7,100m,0.1
ScalaSparkTerasort,2023-04-18,06:36:33,6400000000,165.764,38609106,19304553,118m,14,1,13g,4,4,8g,lzf,108k,26k,60k,52m,0.7,0.6,70m,org.apache.spark.serializer.KryoSerializer,32k,0.8,100,8,0.2,152m,0.8
ScalaSparkTerasort,2023-04-18,06:52:35,6400000000,158.148,40468421,20234210,56m,6,5,12g,4,4,8g,lz4,122k,128k,96k,32m,0.3,0.3,18m,org.apache.spark.serializer.KryoSerializer,42k,0.8,700,8,0.2,376m,0.4
ScalaSparkTerasort,2023-04-18,07:06:48,6400000000,161.575,39610088,19805044,86m,8,5,16g,2,8,4g,lzf,72k,76k,14k,108m,0.7,0.3,76m,org.apache.spark.serializer.KryoSerializer,68k,0.9,800,8,0.5,304m,0.9
ScalaSparkTerasort,2023-04-18,07:55:40,6400000000,155.403,41183246,20591623,30m,10,6,13g,2,8,4g,lzf,22k,32k,76k,124m,0.1,0.8,102m,org.apache.spark.serializer.KryoSerializer,96k,0.7,700,8,0.7,270m,0.7
ScalaSparkTerasort,2023-04-18,08:09:11,6400000000,174.157,36748451,18374225,100m,10,8,9g,4,4,8g,lz4,62k,98k,100k,24m,0.9,0.7,20m,org.apache.spark.serializer.KryoSerializer,50k,0.2,450,8,0.5,288m,0.8
ScalaSparkTerasort,2023-04-18,08:23:44,6400000000,185.12,34572169,17286084,126m,10,1,7g,8,2,16g,lzf,128k,64k,94k,112m,0.7,0.6,26m,org.apache.spark.serializer.KryoSerializer,10k,0.5,350,8,0.7,270m,0.2
ScalaSparkTerasort,2023-04-18,08:40:03,6400000000,167.704,38162476,19081238,100m,12,1,7g,2,8,4g,snappy,94k,18k,94k,44m,0.3,0.5,40m,org.apache.spark.serializer.JavaSerializer,26k,0.7,700,8,0.5,464m,0.6
ScalaSparkTerasort,2023-04-18,08:54:13,6400000000,163.718,39091608,19545804,8m,16,4,4g,2,8,4g,snappy,60k,110k,116k,4m,0.8,0.7,92m,org.apache.spark.serializer.JavaSerializer,84k,0.8,400,8,0.3,262m,0.5
ScalaSparkTerasort,2023-04-18,09:39:10,6400000000,158.55,40365815,20182907,68m,12,2,4g,2,8,4g,snappy,10k,66k,68k,28m,0.2,0.8,120m,org.apache.spark.serializer.JavaSerializer,98k,0.7,50,8,0.2,240m,0.7
ScalaSparkTerasort,2023-04-18,09:53:11,6400000000,159.873,40031775,20015887,126m,4,7,11g,4,4,8g,lzf,42k,38k,52k,4m,0.5,0.8,42m,org.apache.spark.serializer.JavaSerializer,108k,0.2,250,8,0.8,200m,0.5
ScalaSparkTerasort,2023-04-18,10:32:42,6400000000,154.61,41394476,20697238,54m,8,3,4g,2,8,4g,snappy,42k,86k,76k,20m,0.1,0.4,52m,org.apache.spark.serializer.KryoSerializer,24k,0.8,300,8,0.6,444m,0.2
ScalaSparkTerasort,2023-04-18,10:57:03,6400000000,148.653,43053285,21526642,84m,14,8,9g,8,2,16g,snappy,30k,30k,58k,48m,0.1,0.2,54m,org.apache.spark.serializer.JavaSerializer,126k,0.1,250,8,0.6,152m,0.5
ScalaSparkTerasort,2023-04-18,11:10:23,6400000000,161.563,39613030,19806515,54m,6,2,4g,4,4,8g,lz4,96k,52k,4k,80m,0.6,0.4,12m,org.apache.spark.serializer.JavaSerializer,58k,0.7,400,8,0.1,440m,0.7
ScalaSparkTerasort,2023-04-18,11:24:36,6400000000,166.105,38529845,19264922,56m,16,6,10g,4,4,8g,snappy,116k,42k,86k,40m,0.5,0.5,18m,org.apache.spark.serializer.KryoSerializer,66k,0.3,50,8,0.5,208m,0.9
ScalaSparkTerasort,2023-04-18,11:38:33,6400000000,160.078,39980509,19990254,30m,16,8,11g,4,4,8g,lzf,68k,112k,22k,128m,0.9,0.1,76m,org.apache.spark.serializer.KryoSerializer,66k,0.7,450,8,0.9,164m,0.1
ScalaSparkTerasort,2023-04-18,11:59:48,6400000000,158.141,40470213,20235106,34m,4,4,11g,8,2,16g,snappy,108k,78k,126k,24m,0.2,0.5,38m,org.apache.spark.serializer.KryoSerializer,108k,0.9,400,8,0.6,114m,0.4
ScalaSparkTerasort,2023-04-18,12:19:56,6400000000,154.946,41304712,20652356,46m,8,3,14g,8,2,16g,snappy,24k,92k,58k,120m,0.2,0.6,60m,org.apache.spark.serializer.KryoSerializer,66k,0.6,450,8,0.5,434m,0.6
ScalaSparkTerasort,2023-04-18,12:33:58,6400000000,167.799,38140870,19070435,114m,14,6,11g,4,4,8g,lzf,26k,36k,30k,56m,0.7,0.5,66m,org.apache.spark.serializer.KryoSerializer,70k,0.9,350,8,0.4,472m,0.2
ScalaSparkTerasort,2023-04-18,12:49:50,6400000000,159.718,40070624,20035312,26m,16,8,12g,4,4,8g,lzf,104k,82k,104k,64m,0.3,0.6,62m,org.apache.spark.serializer.JavaSerializer,50k,0.3,800,8,0.9,286m,0.2
ScalaSparkTerasort,2023-04-18,13:39:30,6400000000,161.761,39564542,19782271,2m,10,4,5g,2,8,4g,snappy,54k,66k,20k,28m,0.2,0.6,56m,org.apache.spark.serializer.JavaSerializer,6k,0.4,450,8,0.5,338m,0.7
ScalaSparkTerasort,2023-04-18,13:55:25,6400000000,184.761,34639344,17319672,76m,8,4,9g,8,2,16g,snappy,10k,88k,60k,96m,0.4,0.4,114m,org.apache.spark.serializer.KryoSerializer,110k,0.3,250,8,0.3,468m,0.2
ScalaSparkTerasort,2023-04-18,14:10:03,6400000000,183.35,34905917,17452958,10m,10,6,10g,8,2,16g,snappy,122k,12k,42k,128m,0.6,0.4,78m,org.apache.spark.serializer.KryoSerializer,26k,0.3,650,8,0.5,144m,0.1
ScalaSparkTerasort,2023-04-18,14:23:53,6400000000,159.122,40220711,20110355,58m,8,3,5g,4,4,8g,snappy,94k,100k,62k,36m,0.8,0.9,72m,org.apache.spark.serializer.KryoSerializer,128k,0.8,450,8,0.4,2m,0.5
ScalaSparkTerasort,2023-04-18,14:49:34,6400000000,154.708,41368255,20684127,56m,10,5,16g,2,8,4g,lz4,32k,128k,48k,60m,0.1,0.1,38m,org.apache.spark.serializer.JavaSerializer,82k,0.6,450,8,0.9,274m,0.4
ScalaSparkTerasort,2023-04-18,15:03:25,6400000000,160.562,39859991,19929995,58m,14,8,14g,2,8,4g,lz4,118k,2k,86k,20m,0.9,0.8,42m,org.apache.spark.serializer.JavaSerializer,122k,0.4,50,8,0.5,188m,0.5
ScalaSparkTerasort,2023-04-18,15:17:58,6400000000,168.834,37907056,18953528,32m,10,5,9g,2,8,4g,lz4,104k,100k,128k,112m,0.5,0.4,48m,org.apache.spark.serializer.JavaSerializer,128k,0.7,700,8,0.4,32m,0.4
ScalaSparkTerasort,2023-04-18,15:33:14,6400000000,182.761,35018412,17509206,50m,2,8,14g,8,2,16g,snappy,32k,52k,90k,88m,0.9,0.3,76m,org.apache.spark.serializer.JavaSerializer,40k,0.1,550,8,0.5,472m,0.9
ScalaSparkTerasort,2023-04-18,15:47:32,6400000000,172.178,37170834,18585417,128m,16,6,12g,8,2,16g,snappy,102k,124k,112k,92m,0.9,0.9,94m,org.apache.spark.serializer.KryoSerializer,26k,0.6,250,8,0.8,232m,0.3
ScalaSparkTerasort,2023-04-18,16:01:39,6400000000,179.104,35733428,17866714,40m,16,1,8g,2,8,4g,lz4,12k,16k,116k,80m,0.7,0.3,66m,org.apache.spark.serializer.KryoSerializer,48k,0.4,100,8,0.2,210m,0.4
ScalaSparkTerasort,2023-04-18,16:20:09,6400000000,148.169,43193920,21596960,54m,16,7,4g,4,4,8g,snappy,80k,116k,40k,96m,0.2,0.6,90m,org.apache.spark.serializer.JavaSerializer,64k,0.3,550,8,0.9,40m,0.1
ScalaSparkTerasort,2023-04-18,16:33:11,6400000000,153.027,41822684,20911342,16m,12,3,8g,4,4,8g,snappy,118k,76k,72k,40m,0.6,0.8,80m,org.apache.spark.serializer.JavaSerializer,70k,0.4,250,8,0.2,476m,0.8
ScalaSparkTerasort,2023-04-18,16:47:10,6400000000,158.773,40309120,20154560,2m,14,6,10g,2,8,4g,lzf,30k,6k,120k,4m,0.6,0.5,128m,org.apache.spark.serializer.JavaSerializer,30k,0.8,600,8,0.5,460m,0.5
ScalaSparkTerasort,2023-04-18,17:07:09,6400000000,162.935,39279467,19639733,36m,8,1,16g,8,2,16g,snappy,122k,124k,88k,128m,0.2,0.6,54m,org.apache.spark.serializer.JavaSerializer,60k,0.7,400,8,0.4,390m,0.8
ScalaSparkTerasort,2023-04-18,17:24:23,6400000000,170.659,37501684,18750842,100m,14,5,12g,2,8,4g,lzf,12k,4k,84k,48m,0.3,0.4,114m,org.apache.spark.serializer.KryoSerializer,82k,0.8,450,8,0.1,210m,0.7
ScalaSparkTerasort,2023-04-18,17:39:35,6400000000,181.036,35352084,17676042,80m,2,3,8g,8,2,16g,snappy,20k,100k,48k,56m,0.6,0.1,52m,org.apache.spark.serializer.JavaSerializer,12k,0.6,450,8,0.5,438m,0.4
ScalaSparkTerasort,2023-04-18,17:58:01,6400000000,177.587,36038674,18019337,94m,2,2,10g,8,2,16g,snappy,42k,96k,12k,68m,0.3,0.6,46m,org.apache.spark.serializer.JavaSerializer,24k,0.5,200,8,0.5,410m,0.3
ScalaSparkTerasort,2023-04-18,18:24:47,6400000000,144.352,44336067,22168033,110m,16,3,14g,8,2,16g,snappy,110k,34k,86k,68m,0.1,0.8,102m,org.apache.spark.serializer.KryoSerializer,26k,0.3,250,8,0.5,374m,0.9
ScalaSparkTerasort,2023-04-18,18:39:11,6400000000,169.09,37849665,18924832,76m,12,8,15g,8,2,16g,snappy,102k,38k,102k,88m,0.9,0.7,126m,org.apache.spark.serializer.KryoSerializer,38k,0.9,250,8,0.7,436m,0.1
ScalaSparkTerasort,2023-04-18,18:52:49,6400000000,170.443,37549209,18774604,68m,16,2,7g,8,2,16g,lz4,16k,64k,106k,44m,0.7,0.7,112m,org.apache.spark.serializer.JavaSerializer,70k,0.7,400,8,0.8,120m,0.4
ScalaSparkTerasort,2023-04-18,19:07:52,6400000000,166.064,38539358,19269679,120m,12,4,4g,2,8,4g,lzf,36k,16k,86k,4m,0.5,0.1,128m,org.apache.spark.serializer.KryoSerializer,128k,0.5,700,8,0.5,228m,0.1
ScalaSparkTerasort,2023-04-18,19:28:17,6400000000,155.948,41039320,20519660,102m,10,3,9g,8,2,16g,snappy,110k,114k,16k,80m,0.2,0.1,80m,org.apache.spark.serializer.JavaSerializer,126k,0.6,350,8,0.2,208m,0.7
ScalaSparkTerasort,2023-04-18,19:42:08,6400000000,163.03,39256578,19628289,100m,12,8,14g,2,8,4g,snappy,50k,34k,26k,48m,0.6,0.2,36m,org.apache.spark.serializer.JavaSerializer,120k,0.7,150,8,0.2,36m,0.5
ScalaSparkTerasort,2023-04-18,20:27:55,6400000000,156.616,40864279,20432139,62m,14,4,6g,2,8,4g,lzf,98k,70k,14k,20m,0.1,0.3,98m,org.apache.spark.serializer.JavaSerializer,116k,0.8,300,8,0.7,228m,0.6
ScalaSparkTerasort,2023-04-18,20:41:42,6400000000,182.079,35149577,17574788,52m,12,7,10g,8,2,16g,lz4,18k,54k,40k,84m,0.7,0.4,58m,org.apache.spark.serializer.KryoSerializer,64k,0.2,750,8,0.8,364m,0.9
ScalaSparkTerasort,2023-04-18,21:05:44,6400000000,148.308,43153437,21576718,52m,16,7,12g,8,2,16g,lz4,16k,20k,12k,32m,0.1,0.1,4m,org.apache.spark.serializer.JavaSerializer,96k,0.1,500,8,0.2,404m,0.8
ScalaSparkTerasort,2023-04-18,21:21:58,6400000000,159.323,40169969,20084984,112m,12,8,8g,4,4,8g,lzf,66k,128k,96k,116m,0.3,0.3,52m,org.apache.spark.serializer.JavaSerializer,20k,0.7,450,8,0.5,242m,0.7
ScalaSparkTerasort,2023-04-18,21:58:21,6400000000,162.608,39358457,19679228,92m,2,5,13g,2,8,4g,lzf,44k,4k,44k,112m,0.9,0.9,36m,org.apache.spark.serializer.JavaSerializer,86k,0.1,450,8,0.3,428m,0.1
ScalaSparkTerasort,2023-04-18,22:12:12,6400000000,160.752,39812879,19906439,44m,16,3,10g,2,8,4g,lz4,104k,46k,2k,92m,0.9,0.8,96m,org.apache.spark.serializer.JavaSerializer,104k,0.9,450,8,0.4,380m,0.9
ScalaSparkTerasort,2023-04-18,22:52:49,6400000000,148.095,43215503,21607751,52m,4,6,6g,4,4,8g,lzf,102k,30k,18k,44m,0.1,0.1,104m,org.apache.spark.serializer.JavaSerializer,84k,0.7,700,8,0.8,312m,0.3
ScalaSparkTerasort,2023-04-18,23:10:26,6400000000,170.91,37446609,18723304,112m,2,1,10g,4,4,8g,snappy,40k,100k,40k,12m,0.4,0.9,56m,org.apache.spark.serializer.KryoSerializer,50k,0.6,50,8,0.2,416m,0.7
ScalaSparkTerasort,2023-04-18,23:27:23,6400000000,162.621,39355310,19677655,98m,2,8,9g,2,8,4g,lz4,88k,120k,80k,12m,0.6,0.1,68m,org.apache.spark.serializer.KryoSerializer,104k,0.7,250,8,0.7,84m,0.1
ScalaSparkTerasort,2023-04-18,23:40:49,6400000000,156.884,40794472,20397236,98m,14,2,11g,4,4,8g,snappy,6k,46k,116k,124m,0.8,0.9,72m,org.apache.spark.serializer.JavaSerializer,78k,0.7,800,8,0.3,190m,0.5
