Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.sql.shuffle.partitions,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkNWeight,2023-04-19,09:16:36,236114143,146.684,1609678,804839,54m,12,4,15g,8,2,16g,lzf,46k,96k,54k,52m,0.8,0.9,114m,org.apache.spark.serializer.JavaSerializer,104k,0.6,600,8,0.3,102m,0.5
ScalaSparkNWeight,2023-04-19,09:32:51,236114143,185.803,1270776,635388,76m,16,3,11g,2,8,4g,lzf,30k,82k,120k,128m,0.3,0.9,8m,org.apache.spark.serializer.KryoSerializer,104k,0.8,100,8,0.7,352m,0.8
ScalaSparkNWeight,2023-04-19,09:49:46,236114143,147.137,1604723,802361,2m,14,3,4g,8,2,16g,snappy,60k,124k,70k,76m,0.5,0.6,6m,org.apache.spark.serializer.JavaSerializer,70k,0.1,550,8,0.1,474m,0.1
ScalaSparkNWeight,2023-04-19,10:16:41,236114143,615.92,383351,191675,58m,12,3,10g,8,2,16g,lz4,108k,118k,76k,92m,0.1,0.7,112m,org.apache.spark.serializer.KryoSerializer,88k,0.4,150,8,0.7,264m,0.3
ScalaSparkNWeight,2023-04-19,10:31:18,236114143,140.61,1679213,839606,84m,10,2,11g,2,8,4g,snappy,10k,96k,56k,80m,0.7,0.6,18m,org.apache.spark.serializer.KryoSerializer,80k,0.3,650,8,0.5,16m,0.6
ScalaSparkNWeight,2023-04-19,10:46:26,236114143,145.995,1617275,808637,2m,2,5,14g,2,8,4g,lzf,104k,24k,116k,100m,0.7,0.3,10m,org.apache.spark.serializer.KryoSerializer,12k,0.9,350,8,0.6,70m,0.9
ScalaSparkNWeight,2023-04-19,11:05:12,236114143,175.882,1342457,671228,24m,14,4,8g,2,8,4g,lz4,76k,118k,128k,124m,0.5,0.6,38m,org.apache.spark.serializer.KryoSerializer,34k,0.5,100,8,0.5,44m,0.9
ScalaSparkNWeight,2023-04-19,11:21:28,236114143,172.672,1367414,683707,46m,12,1,11g,2,8,4g,lz4,38k,38k,90k,104m,0.3,0.2,44m,org.apache.spark.serializer.JavaSerializer,74k,0.8,600,8,0.6,180m,0.1
ScalaSparkNWeight,2023-04-19,11:39:08,236114143,280.287,842401,421200,78m,6,8,4g,8,2,16g,snappy,108k,96k,46k,116m,0.3,0.9,14m,org.apache.spark.serializer.JavaSerializer,36k,0.1,650,8,0.8,138m,0.4
ScalaSparkNWeight,2023-04-19,11:56:51,236114143,277.77,850034,425017,30m,16,5,5g,8,2,16g,lz4,34k,24k,76k,80m,0.3,0.1,12m,org.apache.spark.serializer.JavaSerializer,108k,0.6,550,8,0.7,148m,0.5
ScalaSparkNWeight,2023-04-19,13:48:43,236114143,142.042,1662283,831141,42m,6,4,7g,8,2,16g,lzf,38k,128k,76k,76m,0.6,0.3,128m,org.apache.spark.serializer.KryoSerializer,44k,0.5,550,8,0.8,26m,0.1
ScalaSparkNWeight,2023-04-19,14:04:05,236114143,159.77,1477837,738918,10m,4,3,8g,2,8,4g,lz4,42k,56k,40k,104m,0.9,0.6,28m,org.apache.spark.serializer.JavaSerializer,72k,0.2,750,8,0.7,388m,0.2
ScalaSparkNWeight,2023-04-19,14:18:10,236114143,135.185,1746600,873300,124m,12,8,7g,4,4,8g,lz4,6k,8k,78k,28m,0.6,0.8,42m,org.apache.spark.serializer.JavaSerializer,126k,0.4,250,8,0.8,416m,0.4
ScalaSparkNWeight,2023-04-19,14:37:38,236114143,305.94,771766,385883,120m,12,2,5g,8,2,16g,lzf,12k,38k,116k,24m,0.2,0.7,44m,org.apache.spark.serializer.KryoSerializer,2k,0.1,650,8,0.5,376m,0.5
ScalaSparkNWeight,2023-04-19,14:53:19,236114143,146.856,1607793,803896,66m,2,1,14g,8,2,16g,snappy,102k,62k,104k,8m,0.9,0.3,124m,org.apache.spark.serializer.KryoSerializer,50k,0.1,750,8,0.1,112m,0.9
ScalaSparkNWeight,2023-04-19,15:09:25,236114143,152.845,1544794,772397,106m,16,1,11g,4,4,8g,lz4,108k,94k,30k,84m,0.5,0.1,12m,org.apache.spark.serializer.KryoSerializer,82k,0.4,600,8,0.2,4m,0.2
ScalaSparkNWeight,2023-04-19,15:23:20,236114143,145.143,1626769,813384,76m,16,8,6g,2,8,4g,lzf,4k,126k,104k,20m,0.9,0.2,122m,org.apache.spark.serializer.KryoSerializer,4k,0.1,300,8,0.5,456m,0.1
ScalaSparkNWeight,2023-04-19,15:37:42,236114143,147.098,1605148,802574,24m,2,8,16g,8,2,16g,lzf,110k,42k,12k,24m,0.9,0.9,72m,org.apache.spark.serializer.JavaSerializer,104k,0.5,400,8,0.6,488m,0.5
ScalaSparkNWeight,2023-04-19,15:52:45,236114143,145.208,1626040,813020,10m,10,3,9g,8,2,16g,lzf,88k,74k,88k,44m,0.6,0.7,102m,org.apache.spark.serializer.JavaSerializer,18k,0.6,800,8,0.5,272m,0.6
ScalaSparkNWeight,2023-04-19,16:12:20,236114143,302.233,781232,390616,18m,2,5,9g,8,2,16g,snappy,116k,92k,94k,40m,0.2,0.6,8m,org.apache.spark.serializer.JavaSerializer,80k,0.8,150,8,0.1,312m,0.4
ScalaSparkNWeight,2023-04-19,16:29:14,236114143,147.323,1602697,801348,38m,2,6,5g,8,2,16g,lzf,74k,48k,36k,128m,0.7,0.8,52m,org.apache.spark.serializer.JavaSerializer,90k,0.5,300,8,0.7,18m,0.1
ScalaSparkNWeight,2023-04-19,16:45:04,236114143,175.451,1345755,672877,16m,16,6,6g,2,8,4g,lz4,108k,10k,126k,120m,0.4,0.9,76m,org.apache.spark.serializer.JavaSerializer,16k,0.6,250,8,0.7,164m,0.3
ScalaSparkNWeight,2023-04-19,21:23:16,236114143,221.915,1063984,531992,90m,4,5,14g,2,8,4g,lz4,12k,4k,82k,108m,0.4,0.9,106m,org.apache.spark.serializer.JavaSerializer,106k,0.2,400,8,0.4,276m,0.2
ScalaSparkNWeight,2023-04-19,21:25:39,236114143,137.015,1723272,861636,102m,4,4,14g,4,4,8g,lz4,32k,122k,128k,52m,0.7,0.5,98m,org.apache.spark.serializer.KryoSerializer,72k,0.4,450,8,0.7,264m,0.2
ScalaSparkNWeight,2023-04-19,21:29:31,236114143,226.493,1042478,521239,98m,8,7,11g,4,4,8g,snappy,30k,108k,38k,60m,0.3,0.2,88m,org.apache.spark.serializer.KryoSerializer,28k,0.2,250,8,0.8,388m,0.4
ScalaSparkNWeight,2023-04-19,21:33:53,236114143,256.647,919995,459997,52m,8,3,7g,2,8,4g,lzf,92k,52k,116k,16m,0.5,0.7,74m,org.apache.spark.serializer.KryoSerializer,90k,0.3,650,8,0.9,412m,0.1
ScalaSparkNWeight,2023-04-19,21:36:23,236114143,144.185,1637577,818788,32m,8,8,6g,2,8,4g,snappy,100k,114k,88k,76m,0.6,0.4,120m,org.apache.spark.serializer.KryoSerializer,40k,0.6,350,8,0.9,52m,0.8
ScalaSparkNWeight,2023-04-19,22:07:21,236114143,218.033,1082928,541464,88m,4,6,6g,8,2,16g,snappy,40k,122k,102k,104m,0.4,0.1,2m,org.apache.spark.serializer.KryoSerializer,16k,0.8,400,8,0.8,114m,0.3
ScalaSparkNWeight,2023-04-19,22:10:03,236114143,156.209,1511527,755763,10m,2,4,12g,8,2,16g,lzf,44k,16k,108k,92m,0.9,0.4,114m,org.apache.spark.serializer.KryoSerializer,112k,0.6,350,8,0.1,156m,0.8
ScalaSparkNWeight,2023-04-19,22:12:37,236114143,148.477,1590240,795120,34m,14,4,14g,2,8,4g,lzf,44k,30k,80k,112m,0.9,0.7,76m,org.apache.spark.serializer.KryoSerializer,2k,0.4,650,8,0.1,26m,0.5
ScalaSparkNWeight,2023-04-19,22:15:59,236114143,196.95,1198853,599426,100m,10,3,16g,4,4,8g,lzf,10k,46k,44k,24m,0.4,0.2,32m,org.apache.spark.serializer.KryoSerializer,34k,0.8,650,8,0.9,236m,0.9
ScalaSparkNWeight,2023-04-19,22:19:20,236114143,195.437,1208134,604067,118m,10,6,8g,4,4,8g,lz4,118k,16k,2k,108m,0.4,0.6,10m,org.apache.spark.serializer.KryoSerializer,76k,0.1,350,8,0.1,138m,0.6
ScalaSparkNWeight,2023-04-19,22:22:30,236114143,184.12,1282392,641196,64m,2,1,12g,2,8,4g,lz4,30k,22k,86k,128m,0.4,0.1,86m,org.apache.spark.serializer.JavaSerializer,112k,0.7,600,8,0.4,40m,0.8
