Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-05,12:13:32,4016371651,88.354,45457722,22728861,62m,14,6,7g,4,4,8g,lzf,106k,114k,40k,128m,0.7,0.3,52m,org.apache.spark.serializer.JavaSerializer,124k,0.7,150,0.7,52m,0.9
ScalaSparkKmeans,2023-04-05,12:21:26,4016371651,97.581,41159361,20579680,90m,14,1,13g,2,8,4g,snappy,42k,94k,28k,120m,0.6,0.4,114m,org.apache.spark.serializer.KryoSerializer,8k,0.1,400,0.4,16m,0.3
ScalaSparkKmeans,2023-04-05,12:29:31,4016371651,79.564,50479760,25239880,2m,4,8,9g,4,4,8g,lz4,128k,120k,2k,76m,0.2,0.7,28m,org.apache.spark.serializer.KryoSerializer,80k,0.7,150,0.3,88m,0.6
ScalaSparkKmeans,2023-04-05,12:39:22,4016371651,181.645,22111104,11055552,40m,10,4,12g,8,2,16g,lz4,34k,78k,56k,76m,0.1,0.4,34m,org.apache.spark.serializer.KryoSerializer,20k,0.5,750,0.5,278m,0.5
ScalaSparkKmeans,2023-04-05,12:49:06,4016371651,95.948,41859878,20929939,22m,14,8,7g,2,8,4g,lzf,2k,78k,60k,44m,0.4,0.1,100m,org.apache.spark.serializer.JavaSerializer,40k,0.1,100,0.6,114m,0.3
ScalaSparkKmeans,2023-04-05,12:57:25,4016371651,89.446,44902753,22451376,32m,12,1,10g,2,8,4g,lzf,54k,88k,128k,112m,0.6,0.5,66m,org.apache.spark.serializer.JavaSerializer,40k,0.5,350,0.9,402m,0.8
ScalaSparkKmeans,2023-04-05,13:05:39,4016371651,97.149,41342387,20671193,96m,4,5,11g,2,8,4g,snappy,42k,50k,108k,108m,0.9,0.4,82m,org.apache.spark.serializer.JavaSerializer,90k,0.2,200,0.8,418m,0.7
ScalaSparkKmeans,2023-04-05,13:13:22,4016371651,78.123,51410873,25705436,96m,16,4,13g,8,2,16g,lz4,86k,46k,62k,40m,0.5,0.4,114m,org.apache.spark.serializer.KryoSerializer,84k,0.3,250,0.3,142m,0.7
ScalaSparkKmeans,2023-04-05,13:21:04,4016371651,87.671,45811860,22905930,126m,2,4,13g,2,8,4g,snappy,80k,76k,6k,60m,0.7,0.8,36m,org.apache.spark.serializer.KryoSerializer,34k,0.2,600,0.7,294m,0.5
ScalaSparkKmeans,2023-04-05,13:30:03,4016371651,92.269,43528938,21764469,30m,10,4,8g,2,8,4g,lzf,112k,48k,24k,72m,0.9,0.8,118m,org.apache.spark.serializer.JavaSerializer,2k,0.7,250,0.9,420m,0.4
ScalaSparkKmeans,2023-04-05,13:38:34,4016371651,96.199,41750659,20875329,90m,12,2,8g,2,8,4g,lz4,8k,50k,24k,64m,0.4,0.8,16m,org.apache.spark.serializer.KryoSerializer,62k,0.7,400,0.5,314m,0.8
ScalaSparkKmeans,2023-04-05,13:46:38,4016371651,97.482,41201161,20600580,60m,8,4,5g,2,8,4g,lzf,30k,20k,24k,124m,0.3,0.7,104m,org.apache.spark.serializer.JavaSerializer,88k,0.1,700,0.7,108m,0.2
ScalaSparkKmeans,2023-04-05,13:55:07,4016371651,93.33,43034090,21517045,78m,14,3,11g,2,8,4g,snappy,2k,114k,68k,108m,0.9,0.6,46m,org.apache.spark.serializer.JavaSerializer,2k,0.8,100,0.5,410m,0.4
ScalaSparkKmeans,2023-04-05,14:03:13,4016371651,94.519,42492743,21246371,18m,16,3,16g,2,8,4g,lz4,32k,54k,124k,28m,0.9,0.7,122m,org.apache.spark.serializer.KryoSerializer,76k,0.6,50,0.1,150m,0.8
ScalaSparkKmeans,2023-04-05,14:11:07,4016371651,79.998,50205900,25102950,112m,10,5,4g,8,2,16g,lz4,104k,38k,24k,96m,0.4,0.7,16m,org.apache.spark.serializer.JavaSerializer,112k,0.2,250,0.3,58m,0.7
ScalaSparkKmeans,2023-04-05,14:18:24,4016371651,83.998,47815086,23907543,64m,12,3,10g,4,4,8g,lz4,106k,104k,74k,72m,0.8,0.8,70m,org.apache.spark.serializer.JavaSerializer,116k,0.6,650,0.2,12m,0.8
ScalaSparkKmeans,2023-04-05,14:25:29,4016371651,75.251,53373000,26686500,4m,2,6,5g,8,2,16g,snappy,6k,60k,6k,116m,0.9,0.8,120m,org.apache.spark.serializer.KryoSerializer,90k,0.4,350,0.3,8m,0.2
ScalaSparkKmeans,2023-04-05,14:34:08,4016371651,88.513,45376065,22688032,100m,2,8,5g,2,8,4g,lz4,18k,38k,34k,44m,0.9,0.9,60m,org.apache.spark.serializer.JavaSerializer,4k,0.3,400,0.8,54m,0.3
ScalaSparkKmeans,2023-04-05,14:42:20,4016371651,78.293,51299243,25649621,48m,10,7,9g,4,4,8g,lzf,120k,116k,42k,8m,0.6,0.1,118m,org.apache.spark.serializer.KryoSerializer,28k,0.1,200,0.7,378m,0.5
ScalaSparkKmeans,2023-04-05,14:51:30,4016371651,166.81,24077523,12038761,80m,12,8,7g,8,2,16g,lzf,94k,94k,42k,60m,0.1,0.9,122m,org.apache.spark.serializer.KryoSerializer,8k,0.6,750,0.5,224m,0.2
ScalaSparkKmeans,2023-04-05,15:01:34,4016371651,75.487,53206136,26603068,62m,4,4,4g,4,4,8g,snappy,66k,88k,56k,32m,0.2,0.1,118m,org.apache.spark.serializer.KryoSerializer,28k,0.9,50,0.7,314m,0.6
ScalaSparkKmeans,2023-04-05,15:10:24,4016371651,75.833,52963375,26481687,20m,2,8,9g,8,2,16g,lzf,80k,62k,86k,44m,0.8,0.9,92m,org.apache.spark.serializer.KryoSerializer,42k,0.2,300,0.5,106m,0.2
ScalaSparkKmeans,2023-04-05,15:18:57,4016371651,88.201,45536577,22768288,70m,16,2,8g,2,8,4g,lzf,44k,42k,68k,112m,0.7,0.1,6m,org.apache.spark.serializer.JavaSerializer,22k,0.4,300,0.3,144m,0.3
ScalaSparkKmeans,2023-04-05,15:26:43,4016371651,86.582,46388067,23194033,92m,14,2,10g,4,4,8g,lzf,94k,80k,86k,32m,0.9,0.1,100m,org.apache.spark.serializer.KryoSerializer,52k,0.3,100,0.4,288m,0.6
ScalaSparkKmeans,2023-04-05,15:34:31,4016371651,89.357,44947476,22473738,116m,10,6,16g,8,2,16g,snappy,10k,26k,110k,4m,0.4,0.9,10m,org.apache.spark.serializer.KryoSerializer,2k,0.7,550,0.5,428m,0.2
ScalaSparkKmeans,2023-04-05,15:42:24,4016371651,84.627,47459695,23729847,96m,8,8,14g,4,4,8g,lz4,120k,52k,96k,128m,0.7,0.1,120m,org.apache.spark.serializer.JavaSerializer,106k,0.7,800,0.7,388m,0.5
ScalaSparkKmeans,2023-04-05,15:50:06,4016371651,92.689,43331696,21665848,80m,6,6,6g,2,8,4g,lz4,80k,10k,110k,52m,0.4,0.4,48m,org.apache.spark.serializer.JavaSerializer,56k,0.7,150,0.4,206m,0.4
ScalaSparkKmeans,2023-04-05,15:58:01,4016371651,85.974,46716119,23358059,60m,4,4,6g,4,4,8g,lzf,100k,94k,26k,32m,0.7,0.5,42m,org.apache.spark.serializer.KryoSerializer,126k,0.9,550,0.8,444m,0.9
ScalaSparkKmeans,2023-04-05,16:07:58,4016371651,202.325,19851089,9925544,70m,10,8,16g,4,4,8g,snappy,46k,38k,30k,32m,0.1,0.7,26m,org.apache.spark.serializer.JavaSerializer,74k,0.4,750,0.8,256m,0.1
ScalaSparkKmeans,2023-04-05,16:18:23,4016371651,85.6,46920229,23460114,56m,4,5,11g,2,8,4g,snappy,110k,74k,94k,100m,0.7,0.9,32m,org.apache.spark.serializer.JavaSerializer,66k,0.1,700,0.5,218m,0.9
ScalaSparkKmeans,2023-04-05,16:26:20,4016371651,84.192,47704908,23852454,128m,16,4,15g,4,4,8g,lzf,124k,46k,86k,100m,0.6,0.4,68m,org.apache.spark.serializer.JavaSerializer,124k,0.2,750,0.2,474m,0.2
ScalaSparkKmeans,2023-04-05,16:34:21,4016371651,98.233,40886175,20443087,38m,2,3,15g,2,8,4g,lz4,76k,68k,28k,4m,0.7,0.5,80m,org.apache.spark.serializer.KryoSerializer,52k,0.1,200,0.4,140m,0.1
ScalaSparkKmeans,2023-04-05,16:43:53,4016371651,133.385,30111119,15055559,14m,2,5,11g,2,8,4g,lz4,56k,40k,82k,44m,0.2,0.5,106m,org.apache.spark.serializer.JavaSerializer,70k,0.3,800,0.9,102m,0.1
ScalaSparkKmeans,2023-04-05,16:53:39,4016371651,77.22,52012064,26006032,80m,8,8,9g,8,2,16g,lz4,34k,58k,12k,88m,0.6,0.4,118m,org.apache.spark.serializer.JavaSerializer,26k,0.5,550,0.3,14m,0.2
ScalaSparkKmeans,2023-04-05,17:00:53,4016371651,80.555,49858750,24929375,114m,6,3,8g,4,4,8g,lzf,14k,14k,116k,80m,0.4,0.5,6m,org.apache.spark.serializer.JavaSerializer,12k,0.6,450,0.6,64m,0.3
ScalaSparkKmeans,2023-04-05,17:10:34,4016371651,200.933,19988611,9994305,24m,4,2,6g,4,4,8g,lz4,30k,124k,2k,76m,0.1,0.5,44m,org.apache.spark.serializer.JavaSerializer,46k,0.2,450,0.8,160m,0.1
ScalaSparkKmeans,2023-04-05,17:21:21,4016371651,106.659,37656190,18828095,116m,2,5,7g,2,8,4g,snappy,30k,44k,52k,88m,0.4,0.1,42m,org.apache.spark.serializer.JavaSerializer,110k,0.4,500,0.6,420m,0.6
ScalaSparkKmeans,2023-04-05,17:31:10,4016371651,94.172,42649318,21324659,60m,16,1,10g,2,8,4g,lz4,26k,70k,112k,104m,0.6,0.6,34m,org.apache.spark.serializer.JavaSerializer,34k,0.3,500,0.5,304m,0.6
ScalaSparkKmeans,2023-04-05,17:38:45,4016371651,81.757,49125721,24562860,104m,14,8,9g,4,4,8g,lz4,10k,120k,32k,116m,0.8,0.4,46m,org.apache.spark.serializer.KryoSerializer,32k,0.7,200,0.2,322m,0.9
ScalaSparkKmeans,2023-04-05,17:46:12,4016371651,83.07,48349243,24174621,60m,12,6,6g,4,4,8g,lz4,50k,122k,108k,36m,0.8,0.4,14m,org.apache.spark.serializer.KryoSerializer,38k,0.4,350,0.4,18m,0.3
ScalaSparkKmeans,2023-04-05,17:53:25,4016371651,77.455,51854259,25927129,32m,6,4,11g,8,2,16g,snappy,66k,90k,46k,124m,0.5,0.2,4m,org.apache.spark.serializer.JavaSerializer,30k,0.5,300,0.4,292m,0.8
ScalaSparkKmeans,2023-04-05,18:00:48,4016371651,79.535,50498166,25249083,48m,2,4,15g,4,4,8g,lz4,10k,32k,54k,4m,0.8,0.9,106m,org.apache.spark.serializer.KryoSerializer,56k,0.9,650,0.8,422m,0.8
ScalaSparkKmeans,2023-04-05,18:08:53,4016371651,81.74,49135938,24567969,108m,10,4,6g,4,4,8g,lz4,128k,82k,100k,52m,0.8,0.2,80m,org.apache.spark.serializer.KryoSerializer,18k,0.2,700,0.5,314m,0.4
ScalaSparkKmeans,2023-04-05,18:16:24,4016371651,83.29,48221535,24110767,62m,16,6,6g,4,4,8g,snappy,18k,62k,56k,60m,0.9,0.4,48m,org.apache.spark.serializer.KryoSerializer,124k,0.7,700,0.2,382m,0.6
ScalaSparkKmeans,2023-04-05,18:24:47,4016371651,98.104,40939937,20469968,46m,4,4,4g,2,8,4g,lzf,66k,2k,102k,100m,0.8,0.7,52m,org.apache.spark.serializer.JavaSerializer,102k,0.1,750,0.7,270m,0.9
ScalaSparkKmeans,2023-04-05,18:34:36,4016371651,196.934,20394506,10197253,88m,8,4,9g,4,4,8g,snappy,56k,16k,4k,20m,0.1,0.2,80m,org.apache.spark.serializer.KryoSerializer,76k,0.4,100,0.1,292m,0.5
ScalaSparkKmeans,2023-04-05,18:45:27,4016371651,78.013,51483363,25741681,104m,2,3,16g,8,2,16g,lzf,26k,54k,20k,20m,0.3,0.5,36m,org.apache.spark.serializer.KryoSerializer,120k,0.7,750,0.3,326m,0.8
ScalaSparkKmeans,2023-04-05,18:54:21,4016371651,76.503,52499531,26249765,56m,14,8,8g,4,4,8g,lz4,54k,54k,60k,56m,0.8,0.6,8m,org.apache.spark.serializer.JavaSerializer,20k,0.8,300,0.5,422m,0.9
ScalaSparkKmeans,2023-04-05,19:02:25,4016371651,90.545,44357740,22178870,46m,14,4,10g,2,8,4g,lz4,94k,20k,54k,76m,0.4,0.6,68m,org.apache.spark.serializer.KryoSerializer,48k,0.9,400,0.5,316m,0.6
ScalaSparkKmeans,2023-04-05,19:10:36,4016371651,96.672,41546380,20773190,116m,4,6,10g,2,8,4g,lz4,26k,64k,110k,32m,0.9,0.9,28m,org.apache.spark.serializer.JavaSerializer,114k,0.1,450,0.5,428m,0.5
ScalaSparkKmeans,2023-04-05,19:19:15,4016371651,104.874,38297115,19148557,62m,12,1,4g,2,8,4g,snappy,42k,14k,80k,88m,0.2,0.9,28m,org.apache.spark.serializer.JavaSerializer,98k,0.9,800,0.5,462m,0.8
ScalaSparkKmeans,2023-04-05,19:27:43,4016371651,83.518,48089892,24044946,56m,6,2,11g,4,4,8g,lz4,4k,112k,4k,4m,0.2,0.5,2m,org.apache.spark.serializer.KryoSerializer,12k,0.9,350,0.5,32m,0.9
ScalaSparkKmeans,2023-04-05,19:36:34,4016371651,97.769,41080216,20540108,48m,4,7,10g,2,8,4g,snappy,52k,46k,60k,68m,0.8,0.4,68m,org.apache.spark.serializer.JavaSerializer,10k,0.1,250,0.3,242m,0.9
ScalaSparkKmeans,2023-04-05,19:46:17,4016371651,178.74,22470469,11235234,88m,6,4,10g,2,8,4g,snappy,92k,54k,16k,80m,0.1,0.2,52m,org.apache.spark.serializer.JavaSerializer,50k,0.3,100,0.7,22m,0.2
ScalaSparkKmeans,2023-04-05,19:57:26,4016371651,84.272,47659621,23829810,112m,10,4,11g,4,4,8g,snappy,72k,72k,44k,100m,0.6,0.8,108m,org.apache.spark.serializer.JavaSerializer,30k,0.1,800,0.8,28m,0.3
ScalaSparkKmeans,2023-04-05,20:05:10,4016371651,86.57,46394497,23197248,36m,2,7,16g,4,4,8g,snappy,12k,8k,62k,44m,0.9,0.9,90m,org.apache.spark.serializer.JavaSerializer,72k,0.9,300,0.8,202m,0.6
ScalaSparkKmeans,2023-04-05,20:13:37,4016371651,96.264,41722467,20861233,88m,6,5,9g,2,8,4g,lzf,40k,106k,22k,48m,0.5,0.6,104m,org.apache.spark.serializer.KryoSerializer,60k,0.6,450,0.6,442m,0.1
ScalaSparkKmeans,2023-04-05,20:21:41,4016371651,75.05,53515944,26757972,48m,6,5,7g,8,2,16g,lz4,20k,102k,96k,100m,0.3,0.6,104m,org.apache.spark.serializer.JavaSerializer,56k,0.6,800,0.9,388m,0.1
ScalaSparkKmeans,2023-04-05,20:30:04,4016371651,101.807,39450839,19725419,94m,16,1,9g,2,8,4g,snappy,76k,42k,128k,60m,0.8,0.8,106m,org.apache.spark.serializer.KryoSerializer,100k,0.4,600,0.9,220m,0.8
ScalaSparkKmeans,2023-04-05,20:39:14,4016371651,123.115,32622926,16311463,98m,8,1,9g,2,8,4g,lzf,62k,64k,64k,92m,0.2,0.6,118m,org.apache.spark.serializer.KryoSerializer,106k,0.5,200,0.2,352m,0.4
ScalaSparkKmeans,2023-04-05,20:48:23,4016371651,101.5,39570164,19785082,38m,12,3,5g,2,8,4g,lz4,70k,98k,118k,72m,0.2,0.8,104m,org.apache.spark.serializer.KryoSerializer,42k,0.6,550,0.1,66m,0.7
ScalaSparkKmeans,2023-04-05,20:57:09,4016371651,100.568,39936875,19968437,128m,12,2,13g,2,8,4g,lz4,114k,38k,60k,32m,0.8,0.9,84m,org.apache.spark.serializer.KryoSerializer,18k,0.9,700,0.7,170m,0.1
ScalaSparkKmeans,2023-04-05,21:04:49,4016371651,76.878,52243446,26121723,112m,10,1,14g,8,2,16g,lz4,24k,38k,20k,104m,0.7,0.2,26m,org.apache.spark.serializer.KryoSerializer,94k,0.8,650,0.7,426m,0.4
ScalaSparkKmeans,2023-04-05,21:12:39,4016371651,93.862,42790177,21395088,80m,4,2,9g,2,8,4g,snappy,112k,38k,2k,44m,0.9,0.4,128m,org.apache.spark.serializer.JavaSerializer,6k,0.2,250,0.4,218m,0.4
ScalaSparkKmeans,2023-04-05,21:21:02,4016371651,92.224,43550178,21775089,8m,8,5,16g,2,8,4g,snappy,84k,78k,4k,4m,0.8,0.4,92m,org.apache.spark.serializer.KryoSerializer,80k,0.1,600,0.5,114m,0.8
ScalaSparkKmeans,2023-04-05,21:29:14,4016371651,78.939,50879434,25439717,68m,2,1,6g,8,2,16g,lzf,4k,30k,92k,128m,0.7,0.8,82m,org.apache.spark.serializer.KryoSerializer,114k,0.2,650,0.9,138m,0.1
ScalaSparkKmeans,2023-04-05,21:37:41,4016371651,86.155,46617975,23308987,52m,2,5,12g,4,4,8g,snappy,60k,118k,78k,104m,0.8,0.3,14m,org.apache.spark.serializer.JavaSerializer,60k,0.4,450,0.9,166m,0.9
ScalaSparkKmeans,2023-04-05,21:47:47,4016371651,202.909,19793955,9896977,34m,4,4,11g,4,4,8g,lzf,70k,100k,30k,124m,0.1,0.2,40m,org.apache.spark.serializer.KryoSerializer,114k,0.3,650,0.8,336m,0.8
ScalaSparkKmeans,2023-04-05,21:58:53,4016371651,84.896,47309315,23654657,96m,6,4,16g,4,4,8g,lz4,80k,98k,72k,80m,0.2,0.5,26m,org.apache.spark.serializer.JavaSerializer,94k,0.6,450,0.8,426m,0.4
ScalaSparkKmeans,2023-04-05,22:07:10,4016371651,79.061,50800921,25400460,110m,6,1,16g,4,4,8g,lzf,60k,34k,20k,100m,0.3,0.9,42m,org.apache.spark.serializer.JavaSerializer,72k,0.9,700,0.8,354m,0.8
ScalaSparkKmeans,2023-04-05,22:15:11,4016371651,80.542,49866798,24933399,114m,10,2,16g,4,4,8g,lz4,64k,82k,74k,56m,0.6,0.2,52m,org.apache.spark.serializer.KryoSerializer,24k,0.8,150,0.8,298m,0.1
ScalaSparkKmeans,2023-04-05,22:22:49,4016371651,90.764,44250712,22125356,10m,10,5,7g,2,8,4g,snappy,124k,22k,54k,12m,0.3,0.8,118m,org.apache.spark.serializer.KryoSerializer,40k,0.3,450,0.7,204m,0.6
ScalaSparkKmeans,2023-04-05,22:31:16,4016371651,75.496,53199794,26599897,40m,2,5,16g,8,2,16g,lz4,126k,68k,128k,84m,0.2,0.4,20m,org.apache.spark.serializer.KryoSerializer,4k,0.9,300,0.2,424m,0.2
ScalaSparkKmeans,2023-04-05,22:40:14,4016371651,79.833,50309667,25154833,60m,16,6,12g,4,4,8g,lz4,128k,78k,100k,16m,0.3,0.4,36m,org.apache.spark.serializer.JavaSerializer,116k,0.3,350,0.5,132m,0.8
ScalaSparkKmeans,2023-04-05,22:48:47,4016371651,90.118,44567918,22283959,20m,4,5,5g,2,8,4g,lzf,80k,22k,96k,60m,0.7,0.4,26m,org.apache.spark.serializer.JavaSerializer,112k,0.8,150,0.6,196m,0.7
ScalaSparkKmeans,2023-04-05,22:56:35,4016371651,79.511,50513408,25256704,14m,6,8,10g,8,2,16g,lzf,14k,62k,106k,24m,0.4,0.7,116m,org.apache.spark.serializer.KryoSerializer,8k,0.5,550,0.7,252m,0.5
ScalaSparkKmeans,2023-04-05,23:06:22,4016371651,192.132,20904230,10452115,72m,4,2,7g,8,2,16g,snappy,68k,48k,64k,80m,0.1,0.9,64m,org.apache.spark.serializer.JavaSerializer,112k,0.2,200,0.2,212m,0.1
ScalaSparkKmeans,2023-04-05,23:15:43,4016371651,85.917,46747112,23373556,94m,14,4,7g,8,2,16g,lzf,30k,126k,10k,76m,0.6,0.1,34m,org.apache.spark.serializer.KryoSerializer,108k,0.2,400,0.7,276m,0.8
ScalaSparkKmeans,2023-04-05,23:23:14,4016371651,75.255,53370163,26685081,14m,2,5,11g,8,2,16g,lzf,84k,58k,80k,40m,0.4,0.6,92m,org.apache.spark.serializer.JavaSerializer,6k,0.2,700,0.9,134m,0.9
ScalaSparkKmeans,2023-04-05,23:31:13,4016371651,80.499,49893435,24946717,12m,8,3,9g,4,4,8g,snappy,42k,114k,44k,28m,0.6,0.7,78m,org.apache.spark.serializer.KryoSerializer,16k,0.8,200,0.9,6m,0.4
ScalaSparkKmeans,2023-04-05,23:39:05,4016371651,87.774,45758102,22879051,104m,4,1,6g,4,4,8g,snappy,100k,68k,76k,12m,0.4,0.8,4m,org.apache.spark.serializer.KryoSerializer,40k,0.1,700,0.5,474m,0.4
ScalaSparkKmeans,2023-04-05,23:47:14,4016371651,75.597,53128717,26564358,20m,6,8,14g,8,2,16g,lzf,16k,26k,18k,60m,0.8,0.6,8m,org.apache.spark.serializer.JavaSerializer,86k,0.1,200,0.4,262m,0.8
ScalaSparkKmeans,2023-04-05,23:56:45,4016371651,194.338,20666939,10333469,86m,2,7,16g,4,4,8g,lzf,4k,44k,66k,104m,0.1,0.2,102m,org.apache.spark.serializer.JavaSerializer,12k,0.2,100,0.1,298m,0.5
ScalaSparkKmeans,2023-04-06,00:08:31,4016371651,80.16,50104436,25052218,80m,10,7,4g,8,2,16g,snappy,102k,64k,98k,16m,0.3,0.3,2m,org.apache.spark.serializer.KryoSerializer,120k,0.6,400,0.8,282m,0.2
ScalaSparkKmeans,2023-04-06,00:17:13,4016371651,91.492,43898610,21949305,92m,2,3,9g,2,8,4g,lzf,122k,96k,96k,84m,0.9,0.3,56m,org.apache.spark.serializer.KryoSerializer,90k,0.4,50,0.7,266m,0.8
ScalaSparkKmeans,2023-04-06,00:26:29,4016371651,99.548,40346080,20173040,4m,12,2,16g,2,8,4g,lz4,12k,112k,6k,100m,0.8,0.2,110m,org.apache.spark.serializer.KryoSerializer,14k,0.1,100,0.5,454m,0.3
ScalaSparkKmeans,2023-04-06,00:34:05,4016371651,81.029,49567088,24783544,14m,16,3,4g,4,4,8g,snappy,80k,106k,94k,36m,0.9,0.8,100m,org.apache.spark.serializer.JavaSerializer,122k,0.2,300,0.9,320m,0.6
