Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-20,07:08:24,8032739922,122.426,65613022,32806511,116m,10,3,4g,4,4,8g,snappy,16k,8k,10k,20m,0.7,0.5,104m,org.apache.spark.serializer.KryoSerializer,32k,0.6,800,0.6,458m,0.1
ScalaSparkKmeans,2023-04-20,07:19:48,8032739922,123.629,64974560,32487280,70m,2,8,7g,8,2,16g,snappy,50k,86k,26k,100m,0.7,0.3,72m,org.apache.spark.serializer.KryoSerializer,12k,0.7,100,0.2,50m,0.7
ScalaSparkKmeans,2023-04-20,07:34:54,8032739922,300.283,26750565,13375282,126m,8,6,9g,4,4,8g,lz4,16k,4k,46k,104m,0.2,0.5,76m,org.apache.spark.serializer.KryoSerializer,94k,0.5,650,0.3,124m,0.1
ScalaSparkKmeans,2023-04-20,07:47:42,8032739922,176.274,45569624,22784812,92m,16,7,15g,8,2,16g,lzf,86k,24k,64k,96m,0.3,0.1,118m,org.apache.spark.serializer.KryoSerializer,112k,0.3,800,0.1,342m,0.4
ScalaSparkKmeans,2023-04-20,08:00:47,8032739922,120.586,66614200,33307100,22m,2,7,16g,4,4,8g,lz4,108k,2k,122k,112m,0.4,0.8,70m,org.apache.spark.serializer.KryoSerializer,64k,0.6,300,0.3,108m,0.9
ScalaSparkKmeans,2023-04-20,08:12:39,8032739922,134.127,59889059,29944529,34m,10,3,5g,2,8,4g,snappy,110k,4k,36k,44m,0.4,0.8,78m,org.apache.spark.serializer.KryoSerializer,92k,0.5,550,0.5,18m,0.1
ScalaSparkKmeans,2023-04-20,08:25:57,8032739922,194.004,41405022,20702511,118m,6,8,7g,8,2,16g,lzf,4k,10k,122k,64m,0.3,0.8,64m,org.apache.spark.serializer.KryoSerializer,40k,0.6,250,0.6,266m,0.4
ScalaSparkKmeans,2023-04-20,08:39:33,8032739922,143.569,55950378,27975189,118m,2,2,5g,2,8,4g,snappy,50k,64k,22k,100m,0.7,0.3,90m,org.apache.spark.serializer.KryoSerializer,112k,0.5,200,0.7,278m,0.7
ScalaSparkKmeans,2023-04-20,08:56:20,8032739922,308.559,26033076,13016538,22m,2,4,4g,2,8,4g,lzf,20k,62k,34k,24m,0.2,0.3,98m,org.apache.spark.serializer.KryoSerializer,4k,0.6,400,0.6,442m,0.1
ScalaSparkKmeans,2023-04-20,09:14:12,8032739922,117.418,68411486,34205743,54m,4,7,4g,8,2,16g,lzf,52k,72k,88k,116m,0.5,0.1,36m,org.apache.spark.serializer.KryoSerializer,54k,0.1,750,0.6,384m,0.4
ScalaSparkKmeans,2023-04-20,09:26:16,8032739922,136.498,58848773,29424386,120m,14,7,9g,2,8,4g,snappy,10k,4k,24k,56m,0.6,0.8,50m,org.apache.spark.serializer.KryoSerializer,54k,0.7,400,0.4,366m,0.6
ScalaSparkKmeans,2023-04-20,09:38:49,8032739922,187.325,42881302,21440651,98m,8,2,13g,8,2,16g,lzf,44k,60k,76k,84m,0.3,0.2,58m,org.apache.spark.serializer.KryoSerializer,96k,0.8,100,0.4,398m,0.5
ScalaSparkKmeans,2023-04-20,09:51:41,8032739922,121.389,66173540,33086770,26m,6,2,8g,4,4,8g,lzf,102k,76k,34k,88m,0.5,0.8,20m,org.apache.spark.serializer.JavaSerializer,42k,0.1,450,0.3,50m,0.7
ScalaSparkKmeans,2023-04-20,10:02:37,8032739922,112.849,71181312,35590656,56m,6,2,9g,8,2,16g,snappy,98k,112k,56k,72m,0.5,0.7,72m,org.apache.spark.serializer.JavaSerializer,96k,0.3,800,0.9,460m,0.2
ScalaSparkKmeans,2023-04-20,10:13:54,8032739922,138.829,57860676,28930338,26m,14,3,7g,2,8,4g,lz4,110k,10k,60k,64m,0.6,0.2,82m,org.apache.spark.serializer.JavaSerializer,18k,0.7,150,0.6,458m,0.4
ScalaSparkKmeans,2023-04-20,10:24:52,8032739922,117.427,68406243,34203121,28m,2,2,8g,8,2,16g,snappy,106k,118k,18k,112m,0.8,0.4,4m,org.apache.spark.serializer.KryoSerializer,76k,0.7,750,0.4,20m,0.9
ScalaSparkKmeans,2023-04-20,10:37:30,8032739922,136.049,59042991,29521495,114m,14,5,12g,2,8,4g,lz4,8k,90k,52k,4m,0.7,0.5,88m,org.apache.spark.serializer.JavaSerializer,32k,0.5,800,0.6,418m,0.5
ScalaSparkKmeans,2023-04-20,10:48:37,8032739922,125.973,63765568,31882784,66m,12,8,9g,4,4,8g,lzf,36k,90k,58k,80m,0.8,0.3,38m,org.apache.spark.serializer.KryoSerializer,24k,0.8,600,0.8,158m,0.1
ScalaSparkKmeans,2023-04-20,10:59:42,8032739922,114.474,70170867,35085433,22m,2,6,13g,8,2,16g,lzf,44k,44k,88k,12m,0.5,0.5,74m,org.apache.spark.serializer.KryoSerializer,78k,0.4,250,0.3,238m,0.2
ScalaSparkKmeans,2023-04-20,11:12:16,8032739922,125.201,64158752,32079376,32m,4,4,7g,4,4,8g,lzf,4k,84k,126k,72m,0.9,0.4,24m,org.apache.spark.serializer.KryoSerializer,84k,0.1,350,0.2,72m,0.3
ScalaSparkKmeans,2023-04-20,11:23:48,8032739922,116.317,69059036,34529518,80m,6,8,6g,8,2,16g,lz4,2k,68k,78k,112m,0.6,0.4,64m,org.apache.spark.serializer.JavaSerializer,80k,0.5,300,0.8,134m,0.3
ScalaSparkKmeans,2023-04-20,11:34:51,8032739922,115.17,69746808,34873404,50m,10,6,13g,8,2,16g,lz4,124k,122k,112k,68m,0.7,0.9,118m,org.apache.spark.serializer.JavaSerializer,78k,0.4,800,0.2,6m,0.6
ScalaSparkKmeans,2023-04-20,11:50:48,8032739922,407.91,19692431,9846215,80m,12,8,15g,8,2,16g,lz4,102k,92k,94k,48m,0.1,0.8,66m,org.apache.spark.serializer.KryoSerializer,108k,0.4,100,0.9,264m,0.9
ScalaSparkKmeans,2023-04-20,12:07:04,8032739922,200.579,40047761,20023880,56m,16,8,13g,4,4,8g,lzf,62k,40k,112k,44m,0.3,0.6,86m,org.apache.spark.serializer.JavaSerializer,60k,0.1,200,0.6,108m,0.7
ScalaSparkKmeans,2023-04-20,12:19:01,8032739922,121.394,66170815,33085407,128m,12,2,9g,8,2,16g,lz4,52k,52k,6k,124m,0.8,0.2,12m,org.apache.spark.serializer.JavaSerializer,60k,0.2,150,0.4,150m,0.9
ScalaSparkKmeans,2023-04-20,12:30:21,8032739922,121.535,66094046,33047023,78m,14,4,12g,4,4,8g,lz4,14k,66k,102k,64m,0.4,0.9,56m,org.apache.spark.serializer.JavaSerializer,92k,0.5,150,0.7,74m,0.8
ScalaSparkKmeans,2023-04-20,12:44:28,8032739922,309.117,25986082,12993041,2m,8,2,12g,4,4,8g,snappy,54k,72k,116k,104m,0.2,0.1,18m,org.apache.spark.serializer.JavaSerializer,76k,0.7,200,0.6,350m,0.4
ScalaSparkKmeans,2023-04-20,12:56:51,8032739922,135.102,59456854,29728427,92m,4,3,10g,4,4,8g,lzf,96k,6k,14k,4m,0.9,0.6,38m,org.apache.spark.serializer.KryoSerializer,110k,0.9,500,0.9,106m,0.3
ScalaSparkKmeans,2023-04-20,13:08:22,8032739922,127.22,63140543,31570271,124m,16,6,12g,4,4,8g,lz4,112k,124k,110k,88m,0.8,0.3,108m,org.apache.spark.serializer.KryoSerializer,20k,0.6,300,0.2,286m,0.7
ScalaSparkKmeans,2023-04-20,13:19:05,8032739922,124.464,64538661,32269330,74m,8,8,8g,4,4,8g,lz4,32k,102k,60k,68m,0.4,0.6,124m,org.apache.spark.serializer.KryoSerializer,70k,0.5,700,0.4,134m,0.7
ScalaSparkKmeans,2023-04-20,13:31:56,8032739922,238.626,33662467,16831233,96m,6,4,10g,2,8,4g,snappy,40k,76k,18k,88m,0.3,0.1,124m,org.apache.spark.serializer.JavaSerializer,104k,0.4,400,0.2,292m,0.1
ScalaSparkKmeans,2023-04-20,13:45:13,8032739922,198.993,40366947,20183473,30m,8,1,12g,4,4,8g,snappy,56k,68k,120k,80m,0.3,0.6,104m,org.apache.spark.serializer.KryoSerializer,96k,0.6,650,0.1,230m,0.9
ScalaSparkKmeans,2023-04-20,13:57:21,8032739922,121.082,66341321,33170660,10m,14,7,5g,4,4,8g,snappy,98k,42k,124k,40m,0.9,0.9,8m,org.apache.spark.serializer.KryoSerializer,16k,0.1,800,0.4,60m,0.6
ScalaSparkKmeans,2023-04-20,14:08:48,8032739922,139.005,57787417,28893708,6m,14,6,12g,2,8,4g,lzf,90k,48k,84k,24m,0.4,0.4,40m,org.apache.spark.serializer.KryoSerializer,54k,0.4,750,0.7,406m,0.2
ScalaSparkKmeans,2023-04-20,14:21:54,8032739922,120.644,66582175,33291087,108m,10,7,15g,8,2,16g,lz4,118k,6k,122k,72m,0.9,0.7,12m,org.apache.spark.serializer.JavaSerializer,108k,0.5,650,0.6,344m,0.9
ScalaSparkKmeans,2023-04-20,14:32:41,8032739922,127.84,62834323,31417161,124m,4,5,14g,8,2,16g,snappy,110k,80k,84k,120m,0.7,0.1,102m,org.apache.spark.serializer.KryoSerializer,88k,0.2,650,0.8,208m,0.4
ScalaSparkKmeans,2023-04-20,14:44:45,8032739922,135.443,59307161,29653580,118m,4,5,9g,2,8,4g,lzf,36k,64k,56k,84m,0.6,0.1,62m,org.apache.spark.serializer.KryoSerializer,28k,0.2,600,0.9,350m,0.4
ScalaSparkKmeans,2023-04-20,14:56:17,8032739922,124.4,64571864,32285932,108m,2,2,13g,8,2,16g,snappy,68k,50k,60k,44m,0.8,0.3,92m,org.apache.spark.serializer.KryoSerializer,64k,0.8,350,0.6,226m,0.2
ScalaSparkKmeans,2023-04-20,15:08:20,8032739922,119.191,67393846,33696923,4m,10,2,14g,8,2,16g,lzf,116k,58k,118k,88m,0.6,0.2,48m,org.apache.spark.serializer.JavaSerializer,16k,0.1,50,0.9,420m,0.1
ScalaSparkKmeans,2023-04-20,15:19:38,8032739922,142.93,56200517,28100258,82m,16,1,16g,2,8,4g,lz4,40k,92k,38k,64m,0.4,0.9,70m,org.apache.spark.serializer.JavaSerializer,54k,0.8,800,0.2,298m,0.3
