Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkNWeight,2023-04-05,12:53:51,163189361,97.747,1669507,834753,102m,11,4,11g,4,4,8g,lz4,80k,43k,104k,25m,0.51,0.51,66m,org.apache.spark.serializer.KryoSerializer,71k,0.81,423,0.56,326m,0.25
ScalaSparkNWeight,2023-04-05,13:01:24,163189361,103.286,1579975,789987,26m,6,2,6g,8,2,16g,lz4,26k,124k,59k,97m,0.71,0.8,12m,org.apache.spark.serializer.JavaSerializer,86k,0.69,107,0.79,140m,0.73
ScalaSparkNWeight,2023-04-05,13:09:17,163189361,95.445,1709773,854886,79m,4,3,12g,4,4,8g,lz4,112k,15k,127k,115m,0.85,0.16,38m,org.apache.spark.serializer.JavaSerializer,84k,0.14,53,0.56,69m,0.4
ScalaSparkNWeight,2023-04-05,13:17:10,163189361,129.199,1263085,631542,53m,14,1,12g,4,4,8g,lzf,27k,25k,118k,71m,0.24,0.25,41m,org.apache.spark.serializer.JavaSerializer,12k,0.75,519,0.19,134m,0.33
ScalaSparkNWeight,2023-04-05,13:24:45,163189361,94.641,1724298,862149,4m,11,8,13g,4,4,8g,lz4,73k,60k,68k,38m,0.61,0.43,62m,org.apache.spark.serializer.KryoSerializer,20k,0.32,343,0.88,252m,0.43
ScalaSparkNWeight,2023-04-05,13:33:09,163189361,109.64,1488410,744205,61m,7,8,16g,2,8,4g,snappy,54k,95k,93k,79m,0.36,0.35,112m,org.apache.spark.serializer.JavaSerializer,82k,0.81,83,0.17,10m,0.9
ScalaSparkNWeight,2023-04-05,13:41:34,163189361,100.69,1620710,810355,30m,6,1,9g,2,8,4g,snappy,27k,51k,121k,78m,0.78,0.66,23m,org.apache.spark.serializer.KryoSerializer,126k,0.88,650,0.89,297m,0.46
ScalaSparkNWeight,2023-04-05,13:50:19,163189361,106.61,1530713,765356,21m,13,6,11g,2,8,4g,lzf,53k,101k,83k,121m,0.62,0.77,32m,org.apache.spark.serializer.KryoSerializer,73k,0.33,697,0.45,28m,0.71
ScalaSparkNWeight,2023-04-05,13:58:03,163189361,101.481,1608077,804038,116m,5,7,15g,4,4,8g,lz4,86k,7k,72k,48m,0.69,0.18,6m,org.apache.spark.serializer.KryoSerializer,95k,0.27,517,0.32,438m,0.37
ScalaSparkNWeight,2023-04-05,14:07:23,163189361,183.573,888961,444480,89m,15,4,11g,8,2,16g,snappy,23k,81k,95k,86m,0.18,0.73,120m,org.apache.spark.serializer.KryoSerializer,106k,0.8,326,0.79,383m,0.28
ScalaSparkNWeight,2023-04-05,14:18:28,163189361,185.785,878377,439188,80m,10,4,14g,8,2,16g,lzf,15k,53k,113k,93m,0.12,0.89,46m,org.apache.spark.serializer.KryoSerializer,114k,0.8,363,0.43,477m,0.15
ScalaSparkNWeight,2023-04-05,14:27:32,163189361,153.664,1061988,530994,65m,7,7,6g,8,2,16g,lzf,95k,97k,91k,58m,0.23,0.72,69m,org.apache.spark.serializer.KryoSerializer,92k,0.84,652,0.23,330m,0.65
ScalaSparkNWeight,2023-04-05,14:35:03,163189361,99.165,1645634,822817,41m,7,7,6g,8,2,16g,lzf,68k,44k,30k,34m,0.72,0.75,64m,org.apache.spark.serializer.JavaSerializer,35k,0.65,293,0.33,379m,0.9
ScalaSparkNWeight,2023-04-05,14:42:42,163189361,98.439,1657771,828885,109m,16,2,15g,4,4,8g,lzf,79k,101k,46k,51m,0.5,0.53,113m,org.apache.spark.serializer.KryoSerializer,9k,0.55,323,0.78,479m,0.49
ScalaSparkNWeight,2023-04-05,14:50:16,163189361,99.699,1636820,818410,112m,12,4,6g,8,2,16g,snappy,84k,107k,55k,5m,0.89,0.58,25m,org.apache.spark.serializer.JavaSerializer,77k,0.13,772,0.34,395m,0.88
ScalaSparkNWeight,2023-04-05,14:58:34,163189361,101.265,1611508,805754,2m,11,3,6g,2,8,4g,snappy,124k,15k,127k,124m,0.6,0.65,125m,org.apache.spark.serializer.KryoSerializer,120k,0.76,208,0.31,124m,0.26
ScalaSparkNWeight,2023-04-05,15:06:53,163189361,97.272,1677660,838830,128m,3,5,8g,8,2,16g,snappy,76k,17k,90k,7m,0.51,0.39,103m,org.apache.spark.serializer.KryoSerializer,73k,0.47,661,0.22,141m,0.52
ScalaSparkNWeight,2023-04-05,15:14:25,163189361,96.269,1695139,847569,86m,13,8,14g,8,2,16g,lzf,30k,17k,26k,27m,0.4,0.41,6m,org.apache.spark.serializer.JavaSerializer,22k,0.81,501,0.31,368m,0.68
ScalaSparkNWeight,2023-04-05,15:22:15,163189361,99.474,1640522,820261,52m,6,4,6g,4,4,8g,snappy,47k,45k,20k,52m,0.55,0.64,116m,org.apache.spark.serializer.JavaSerializer,111k,0.64,245,0.65,388m,0.81
ScalaSparkNWeight,2023-04-05,15:30:13,163189361,99.618,1638151,819075,27m,4,1,8g,4,4,8g,lz4,84k,94k,77k,59m,0.71,0.1,16m,org.apache.spark.serializer.KryoSerializer,17k,0.85,451,0.86,436m,0.38
ScalaSparkNWeight,2023-04-05,15:37:48,163189361,98.219,1661484,830742,2m,5,7,4g,8,2,16g,lz4,25k,26k,63k,84m,0.8,0.56,62m,org.apache.spark.serializer.KryoSerializer,94k,0.87,472,0.51,398m,0.64
ScalaSparkNWeight,2023-04-05,15:46:27,163189361,106.705,1529350,764675,111m,4,5,15g,2,8,4g,lzf,27k,37k,24k,65m,0.55,0.71,33m,org.apache.spark.serializer.KryoSerializer,64k,0.7,660,0.65,421m,0.31
ScalaSparkNWeight,2023-04-05,15:55:19,163189361,171.163,953414,476707,72m,15,7,13g,8,2,16g,lz4,93k,63k,54k,70m,0.21,0.14,102m,org.apache.spark.serializer.JavaSerializer,4k,0.21,671,0.3,86m,0.78
ScalaSparkNWeight,2023-04-05,16:02:55,163189361,96.665,1688194,844097,114m,8,8,14g,4,4,8g,snappy,9k,89k,107k,26m,0.44,0.59,109m,org.apache.spark.serializer.JavaSerializer,97k,0.73,286,0.31,400m,0.49
ScalaSparkNWeight,2023-04-05,16:11:44,163189361,135.19,1207111,603555,83m,13,5,6g,2,8,4g,snappy,38k,121k,24k,59m,0.22,0.75,64m,org.apache.spark.serializer.JavaSerializer,45k,0.14,268,0.77,55m,0.16
ScalaSparkNWeight,2023-04-05,16:19:31,163189361,95.507,1708663,854331,120m,9,7,15g,4,4,8g,snappy,18k,11k,96k,52m,0.36,0.39,70m,org.apache.spark.serializer.JavaSerializer,73k,0.29,405,0.22,288m,0.45
ScalaSparkNWeight,2023-04-05,16:27:31,163189361,101.589,1606368,803184,67m,16,4,14g,8,2,16g,lzf,83k,52k,111k,38m,0.77,0.63,8m,org.apache.spark.serializer.KryoSerializer,72k,0.39,702,0.67,480m,0.19
ScalaSparkNWeight,2023-04-05,16:35:51,163189361,145.221,1123731,561865,32m,5,4,14g,4,4,8g,lz4,107k,39k,60k,79m,0.17,0.7,90m,org.apache.spark.serializer.JavaSerializer,116k,0.17,427,0.46,468m,0.1
ScalaSparkNWeight,2023-04-05,16:43:44,163189361,97.877,1667290,833645,99m,11,5,8g,8,2,16g,snappy,88k,35k,66k,119m,0.71,0.47,42m,org.apache.spark.serializer.KryoSerializer,40k,0.25,267,0.13,291m,0.53
ScalaSparkNWeight,2023-04-05,16:51:24,163189361,100.04,1631241,815620,106m,7,2,14g,4,4,8g,lzf,111k,6k,70k,104m,0.59,0.76,80m,org.apache.spark.serializer.JavaSerializer,67k,0.12,539,0.76,8m,0.77
ScalaSparkNWeight,2023-04-05,16:59:54,163189361,108.058,1510201,755100,25m,4,4,14g,2,8,4g,lzf,46k,45k,41k,70m,0.86,0.47,123m,org.apache.spark.serializer.KryoSerializer,4k,0.29,477,0.86,316m,0.38
ScalaSparkNWeight,2023-04-05,17:07:27,163189361,99.289,1643579,821789,114m,8,5,15g,8,2,16g,snappy,125k,123k,29k,56m,0.74,0.61,3m,org.apache.spark.serializer.JavaSerializer,95k,0.77,274,0.47,167m,0.89
ScalaSparkNWeight,2023-04-05,17:15:13,163189361,97.144,1679870,839935,97m,2,5,12g,8,2,16g,lz4,107k,106k,55k,14m,0.35,0.38,19m,org.apache.spark.serializer.JavaSerializer,7k,0.42,458,0.43,16m,0.4
ScalaSparkNWeight,2023-04-05,17:24:19,163189361,106.877,1526889,763444,2m,2,8,5g,2,8,4g,snappy,7k,128k,70k,73m,0.74,0.19,12m,org.apache.spark.serializer.KryoSerializer,72k,0.72,474,0.73,408m,0.64
ScalaSparkNWeight,2023-04-05,17:34:30,163189361,193.326,844114,422057,52m,3,5,10g,8,2,16g,snappy,15k,49k,35k,18m,0.16,0.74,3m,org.apache.spark.serializer.KryoSerializer,38k,0.15,680,0.59,470m,0.73
ScalaSparkNWeight,2023-04-05,17:42:53,163189361,145.386,1122455,561227,82m,9,1,5g,4,4,8g,lz4,105k,6k,84k,53m,0.19,0.34,47m,org.apache.spark.serializer.KryoSerializer,13k,0.46,352,0.85,328m,0.52
ScalaSparkNWeight,2023-04-05,17:51:57,163189361,106.68,1529709,764854,38m,2,3,7g,2,8,4g,lzf,12k,44k,31k,84m,0.56,0.53,111m,org.apache.spark.serializer.KryoSerializer,38k,0.52,318,0.8,156m,0.25
ScalaSparkNWeight,2023-04-05,18:00:20,163189361,121.733,1340551,670275,50m,5,2,11g,4,4,8g,snappy,124k,35k,60k,16m,0.23,0.48,94m,org.apache.spark.serializer.KryoSerializer,2k,0.26,541,0.85,155m,0.9
ScalaSparkNWeight,2023-04-05,18:08:52,163189361,103.401,1578218,789109,4m,12,4,14g,2,8,4g,snappy,10k,86k,41k,74m,0.79,0.27,127m,org.apache.spark.serializer.KryoSerializer,12k,0.83,665,0.63,296m,0.4
ScalaSparkNWeight,2023-04-05,18:17:07,163189361,101.946,1600743,800371,43m,6,2,5g,2,8,4g,lz4,94k,35k,48k,40m,0.78,0.41,70m,org.apache.spark.serializer.JavaSerializer,26k,0.63,427,0.74,198m,0.26
ScalaSparkNWeight,2023-04-05,18:24:40,163189361,94.351,1729598,864799,92m,10,2,14g,8,2,16g,lz4,32k,107k,7k,43m,0.7,0.33,13m,org.apache.spark.serializer.KryoSerializer,42k,0.79,392,0.48,264m,0.33
ScalaSparkNWeight,2023-04-05,18:34:48,163189361,166.274,981448,490724,70m,14,1,16g,2,8,4g,lzf,20k,27k,44k,104m,0.15,0.68,49m,org.apache.spark.serializer.JavaSerializer,28k,0.75,749,0.88,117m,0.61
ScalaSparkNWeight,2023-04-05,18:43:10,163189361,99.173,1645501,822750,34m,12,7,11g,8,2,16g,lzf,104k,67k,75k,49m,0.76,0.31,104m,org.apache.spark.serializer.KryoSerializer,40k,0.42,471,0.61,441m,0.64
ScalaSparkNWeight,2023-04-05,18:51:11,163189361,98.764,1652316,826158,36m,3,4,6g,4,4,8g,snappy,65k,100k,66k,42m,0.86,0.57,98m,org.apache.spark.serializer.KryoSerializer,40k,0.72,586,0.39,8m,0.16
ScalaSparkNWeight,2023-04-05,18:59:15,163189361,102.468,1592588,796294,34m,8,4,6g,2,8,4g,lz4,114k,50k,70k,112m,0.46,0.32,20m,org.apache.spark.serializer.KryoSerializer,43k,0.73,494,0.53,106m,0.76
ScalaSparkNWeight,2023-04-05,19:07:16,163189361,110.899,1471513,735756,81m,5,2,9g,4,4,8g,lzf,43k,28k,15k,24m,0.32,0.22,89m,org.apache.spark.serializer.JavaSerializer,50k,0.41,525,0.63,458m,0.58
ScalaSparkNWeight,2023-04-05,19:17:25,163189361,177.694,918372,459186,22m,16,4,14g,8,2,16g,lz4,80k,55k,101k,121m,0.12,0.43,114m,org.apache.spark.serializer.JavaSerializer,40k,0.55,764,0.23,380m,0.59
ScalaSparkNWeight,2023-04-05,19:25:24,163189361,100.292,1627142,813571,89m,11,4,8g,4,4,8g,lzf,99k,97k,117k,60m,0.5,0.48,94m,org.apache.spark.serializer.KryoSerializer,92k,0.78,564,0.88,21m,0.27
ScalaSparkNWeight,2023-04-05,19:33:02,163189361,101.975,1600287,800143,17m,5,8,4g,4,4,8g,lz4,36k,55k,85k,69m,0.45,0.28,10m,org.apache.spark.serializer.JavaSerializer,32k,0.62,475,0.45,175m,0.69
ScalaSparkNWeight,2023-04-05,19:41:09,163189361,103.409,1578096,789048,37m,11,8,5g,2,8,4g,snappy,58k,6k,97k,79m,0.5,0.66,102m,org.apache.spark.serializer.JavaSerializer,69k,0.28,740,0.45,290m,0.63
ScalaSparkNWeight,2023-04-05,19:49:37,163189361,110.497,1476866,738433,121m,4,7,11g,2,8,4g,lzf,97k,107k,79k,68m,0.39,0.42,8m,org.apache.spark.serializer.JavaSerializer,99k,0.16,403,0.24,202m,0.88
ScalaSparkNWeight,2023-04-05,19:57:57,163189361,101.875,1601858,800929,81m,4,7,16g,4,4,8g,lzf,126k,9k,65k,14m,0.4,0.3,2m,org.apache.spark.serializer.KryoSerializer,23k,0.56,364,0.28,208m,0.74
ScalaSparkNWeight,2023-04-05,20:05:57,163189361,95.611,1706805,853402,119m,3,8,16g,4,4,8g,lz4,118k,33k,47k,70m,0.77,0.45,86m,org.apache.spark.serializer.JavaSerializer,66k,0.19,787,0.84,108m,0.87
ScalaSparkNWeight,2023-04-05,20:14:14,163189361,116.633,1399169,699584,11m,16,8,5g,2,8,4g,lz4,24k,26k,79k,65m,0.33,0.5,72m,org.apache.spark.serializer.JavaSerializer,105k,0.44,461,0.52,176m,0.7
ScalaSparkNWeight,2023-04-05,20:22:48,163189361,103.983,1569385,784692,105m,2,3,11g,8,2,16g,lzf,116k,74k,103k,52m,0.41,0.78,22m,org.apache.spark.serializer.KryoSerializer,102k,0.12,535,0.41,329m,0.35
ScalaSparkNWeight,2023-04-05,20:30:32,163189361,99.582,1638743,819371,116m,16,8,6g,4,4,8g,snappy,110k,50k,5k,11m,0.34,0.79,101m,org.apache.spark.serializer.JavaSerializer,75k,0.9,584,0.19,194m,0.54
ScalaSparkNWeight,2023-04-05,20:37:51,163189361,96.087,1698350,849175,30m,16,3,15g,8,2,16g,lz4,86k,92k,87k,90m,0.76,0.75,36m,org.apache.spark.serializer.JavaSerializer,118k,0.6,102,0.33,315m,0.42
ScalaSparkNWeight,2023-04-05,20:46:26,163189361,172.962,943498,471749,118m,16,1,7g,8,2,16g,lzf,27k,89k,40k,10m,0.21,0.14,8m,org.apache.spark.serializer.JavaSerializer,88k,0.77,74,0.55,207m,0.37
ScalaSparkNWeight,2023-04-05,20:54:41,163189361,103.024,1583993,791996,38m,7,2,10g,2,8,4g,lz4,61k,98k,18k,53m,0.66,0.5,110m,org.apache.spark.serializer.KryoSerializer,20k,0.63,397,0.31,36m,0.35
ScalaSparkNWeight,2023-04-05,21:03:10,163189361,102.708,1588867,794433,30m,3,4,15g,2,8,4g,lz4,47k,57k,43k,4m,0.53,0.73,97m,org.apache.spark.serializer.JavaSerializer,113k,0.4,132,0.34,115m,0.55
ScalaSparkNWeight,2023-04-05,21:11:28,163189361,106.401,1533720,766860,39m,15,7,10g,2,8,4g,lzf,114k,4k,128k,8m,0.72,0.53,102m,org.apache.spark.serializer.JavaSerializer,21k,0.56,635,0.18,203m,0.89
ScalaSparkNWeight,2023-04-05,21:19:45,163189361,102.305,1595125,797562,86m,16,1,4g,2,8,4g,lz4,59k,76k,44k,114m,0.69,0.56,127m,org.apache.spark.serializer.JavaSerializer,104k,0.82,636,0.48,115m,0.67
ScalaSparkNWeight,2023-04-05,21:28:41,163189361,128.243,1272501,636250,94m,10,7,14g,2,8,4g,snappy,105k,11k,109k,83m,0.26,0.56,33m,org.apache.spark.serializer.KryoSerializer,4k,0.49,69,0.8,18m,0.18
ScalaSparkNWeight,2023-04-05,21:38:33,163189361,129.245,1262635,631317,70m,4,8,14g,2,8,4g,snappy,111k,96k,8k,53m,0.17,0.66,10m,org.apache.spark.serializer.JavaSerializer,89k,0.5,477,0.56,21m,0.56
ScalaSparkNWeight,2023-04-05,21:47:11,163189361,120.242,1357174,678587,36m,7,8,5g,4,4,8g,snappy,38k,59k,51k,70m,0.29,0.13,86m,org.apache.spark.serializer.KryoSerializer,54k,0.68,729,0.54,353m,0.53
ScalaSparkNWeight,2023-04-05,21:55:09,163189361,109.601,1488940,744470,127m,14,7,15g,8,2,16g,lzf,15k,125k,71k,90m,0.32,0.44,36m,org.apache.spark.serializer.KryoSerializer,106k,0.55,714,0.18,453m,0.21
ScalaSparkNWeight,2023-04-05,22:02:31,163189361,99.128,1646248,823124,15m,13,5,9g,8,2,16g,lzf,92k,42k,112k,78m,0.76,0.71,64m,org.apache.spark.serializer.JavaSerializer,87k,0.11,258,0.8,380m,0.67
ScalaSparkNWeight,2023-04-05,22:11:09,163189361,163.637,997264,498632,104m,9,6,14g,8,2,16g,lz4,84k,67k,92k,94m,0.21,0.4,114m,org.apache.spark.serializer.KryoSerializer,12k,0.73,652,0.72,387m,0.63
ScalaSparkNWeight,2023-04-05,22:19:44,163189361,111.255,1466804,733402,42m,3,4,9g,2,8,4g,lzf,27k,70k,14k,14m,0.37,0.86,27m,org.apache.spark.serializer.JavaSerializer,41k,0.39,696,0.61,169m,0.55
ScalaSparkNWeight,2023-04-05,22:27:40,163189361,97.983,1665486,832743,41m,9,4,14g,4,4,8g,lz4,100k,35k,107k,34m,0.44,0.51,11m,org.apache.spark.serializer.KryoSerializer,114k,0.26,458,0.85,496m,0.89
ScalaSparkNWeight,2023-04-05,22:35:02,163189361,97.777,1668995,834497,21m,16,1,9g,8,2,16g,lz4,116k,111k,16k,128m,0.72,0.15,122m,org.apache.spark.serializer.JavaSerializer,77k,0.3,71,0.78,330m,0.28
ScalaSparkNWeight,2023-04-05,22:42:51,163189361,98.745,1652634,826317,70m,12,7,14g,4,4,8g,lzf,125k,18k,52k,23m,0.76,0.81,109m,org.apache.spark.serializer.KryoSerializer,47k,0.89,750,0.52,131m,0.26
ScalaSparkNWeight,2023-04-05,22:53:22,163189361,177.447,919651,459825,16m,3,2,8g,8,2,16g,lz4,120k,75k,4k,41m,0.13,0.44,24m,org.apache.spark.serializer.KryoSerializer,53k,0.23,537,0.78,348m,0.35
ScalaSparkNWeight,2023-04-05,23:00:38,163189361,96.471,1691589,845794,46m,10,7,15g,8,2,16g,lz4,111k,28k,25k,37m,0.67,0.82,66m,org.apache.spark.serializer.KryoSerializer,2k,0.72,187,0.76,469m,0.55
ScalaSparkNWeight,2023-04-05,23:08:12,163189361,97.979,1665554,832777,122m,11,1,15g,4,4,8g,snappy,91k,17k,75k,125m,0.8,0.17,5m,org.apache.spark.serializer.JavaSerializer,48k,0.21,755,0.22,222m,0.3
ScalaSparkNWeight,2023-04-05,23:16:44,163189361,101.945,1600758,800379,74m,8,6,11g,2,8,4g,lz4,18k,124k,77k,12m,0.84,0.44,21m,org.apache.spark.serializer.JavaSerializer,67k,0.84,244,0.62,148m,0.76
ScalaSparkNWeight,2023-04-05,23:24:07,163189361,95.905,1701573,850786,10m,16,1,9g,4,4,8g,lz4,34k,3k,118k,50m,0.39,0.28,39m,org.apache.spark.serializer.KryoSerializer,33k,0.42,688,0.77,362m,0.88
ScalaSparkNWeight,2023-04-05,23:31:34,163189361,99.751,1635967,817983,67m,13,6,8g,4,4,8g,snappy,120k,12k,59k,123m,0.36,0.88,14m,org.apache.spark.serializer.JavaSerializer,8k,0.52,754,0.46,75m,0.35
ScalaSparkNWeight,2023-04-05,23:40:38,163189361,165.307,987189,493594,118m,15,1,16g,8,2,16g,snappy,17k,32k,43k,58m,0.22,0.12,9m,org.apache.spark.serializer.KryoSerializer,36k,0.31,379,0.33,293m,0.52
ScalaSparkNWeight,2023-04-05,23:49:14,163189361,147.018,1109995,554997,46m,6,8,6g,4,4,8g,lzf,119k,5k,91k,122m,0.19,0.61,2m,org.apache.spark.serializer.JavaSerializer,111k,0.34,744,0.53,13m,0.32
