Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkTerasort,2023-04-05,10:44:08,3200000000,70.376,45470046,22735023,10m,5,8,5g,4,4,8g,snappy,43k,89k,11k,4m,0.39,0.88,55m,org.apache.spark.serializer.JavaSerializer,62k,0.68,428,0.89,98m,0.13
ScalaSparkTerasort,2023-04-05,10:51:50,3200000000,73.684,43428695,21714347,66m,5,3,12g,2,8,4g,lz4,59k,50k,49k,23m,0.42,0.78,74m,org.apache.spark.serializer.KryoSerializer,113k,0.15,711,0.72,214m,0.65
ScalaSparkTerasort,2023-04-05,11:00:02,3200000000,86.603,36950221,18475110,30m,10,2,4g,8,2,16g,lzf,30k,111k,96k,112m,0.77,0.56,68m,org.apache.spark.serializer.KryoSerializer,79k,0.82,152,0.68,209m,0.39
ScalaSparkTerasort,2023-04-05,11:07:48,3200000000,69.366,46132110,23066055,95m,4,1,10g,4,4,8g,snappy,72k,113k,26k,95m,0.14,0.57,104m,org.apache.spark.serializer.JavaSerializer,36k,0.37,294,0.16,227m,0.69
ScalaSparkTerasort,2023-04-05,11:18:02,3200000000,86.296,37081672,18540836,32m,11,7,13g,2,8,4g,lz4,31k,48k,2k,36m,0.25,0.17,52m,org.apache.spark.serializer.KryoSerializer,117k,0.47,293,0.57,307m,0.71
ScalaSparkTerasort,2023-04-05,11:26:35,3200000000,79.852,40074137,20037068,94m,14,4,9g,2,8,4g,lzf,45k,86k,35k,125m,0.39,0.79,56m,org.apache.spark.serializer.KryoSerializer,124k,0.77,264,0.78,441m,0.55
ScalaSparkTerasort,2023-04-05,11:34:50,3200000000,74.665,42858099,21429049,81m,6,7,4g,8,2,16g,lzf,5k,47k,115k,73m,0.64,0.89,112m,org.apache.spark.serializer.JavaSerializer,60k,0.32,142,0.45,163m,0.85
ScalaSparkTerasort,2023-04-05,11:42:15,3200000000,78.979,40517099,20258549,96m,15,6,11g,8,2,16g,snappy,88k,108k,22k,61m,0.54,0.35,36m,org.apache.spark.serializer.KryoSerializer,45k,0.67,137,0.73,279m,0.68
ScalaSparkTerasort,2023-04-05,11:49:52,3200000000,71.862,44529793,22264896,63m,11,3,4g,4,4,8g,lz4,115k,57k,4k,111m,0.16,0.66,127m,org.apache.spark.serializer.KryoSerializer,105k,0.25,522,0.9,494m,0.48
ScalaSparkTerasort,2023-04-05,11:59:04,3200000000,78.475,40777317,20388658,56m,16,1,8g,2,8,4g,lz4,121k,68k,5k,30m,0.83,0.1,85m,org.apache.spark.serializer.KryoSerializer,71k,0.8,473,0.86,293m,0.66
ScalaSparkTerasort,2023-04-05,12:07:25,3200000000,102.445,31236273,15618136,19m,2,3,7g,2,8,4g,lz4,95k,70k,97k,45m,0.84,0.24,44m,org.apache.spark.serializer.JavaSerializer,124k,0.21,679,0.43,255m,0.38
ScalaSparkTerasort,2023-04-05,12:15:51,3200000000,74.501,42952443,21476221,56m,15,6,8g,4,4,8g,snappy,29k,77k,63k,42m,0.71,0.65,2m,org.apache.spark.serializer.JavaSerializer,36k,0.19,739,0.19,174m,0.12
ScalaSparkTerasort,2023-04-05,12:23:46,3200000000,80.057,39971520,19985760,79m,13,4,10g,2,8,4g,snappy,68k,60k,17k,99m,0.55,0.77,55m,org.apache.spark.serializer.KryoSerializer,117k,0.19,535,0.58,207m,0.14
ScalaSparkTerasort,2023-04-05,12:32:06,3200000000,76.097,42051592,21025796,116m,5,7,14g,2,8,4g,lz4,57k,42k,79k,98m,0.59,0.78,118m,org.apache.spark.serializer.KryoSerializer,113k,0.74,645,0.61,372m,0.21
ScalaSparkTerasort,2023-04-05,12:40:32,3200000000,88.153,36300522,18150261,76m,4,6,13g,2,8,4g,lzf,8k,97k,42k,70m,0.42,0.46,78m,org.apache.spark.serializer.KryoSerializer,116k,0.38,330,0.38,132m,0.23
ScalaSparkTerasort,2023-04-05,12:49:11,3200000000,78.596,40714540,20357270,102m,11,4,11g,4,4,8g,lz4,80k,43k,104k,25m,0.51,0.51,66m,org.apache.spark.serializer.KryoSerializer,71k,0.81,423,0.56,326m,0.25
ScalaSparkTerasort,2023-04-05,12:56:38,3200000000,74.574,42910397,21455198,26m,6,2,6g,8,2,16g,lz4,26k,124k,59k,97m,0.71,0.8,12m,org.apache.spark.serializer.JavaSerializer,86k,0.69,107,0.79,140m,0.73
ScalaSparkTerasort,2023-04-05,13:04:17,3200000000,83.918,38132462,19066231,79m,4,3,12g,4,4,8g,lz4,112k,15k,127k,115m,0.85,0.16,38m,org.apache.spark.serializer.JavaSerializer,84k,0.14,53,0.56,69m,0.4
ScalaSparkTerasort,2023-04-05,13:11:55,3200000000,73.915,43292971,21646485,53m,14,1,12g,4,4,8g,lzf,27k,25k,118k,71m,0.24,0.25,41m,org.apache.spark.serializer.JavaSerializer,12k,0.75,519,0.19,134m,0.33
ScalaSparkTerasort,2023-04-05,13:19:59,3200000000,84.186,38011070,19005535,4m,11,8,13g,4,4,8g,lz4,73k,60k,68k,38m,0.61,0.43,62m,org.apache.spark.serializer.KryoSerializer,20k,0.32,343,0.88,252m,0.43
ScalaSparkTerasort,2023-04-05,13:27:51,3200000000,88.069,36335146,18167573,61m,7,8,16g,2,8,4g,snappy,54k,95k,93k,79m,0.36,0.35,112m,org.apache.spark.serializer.JavaSerializer,82k,0.81,83,0.17,10m,0.9
ScalaSparkTerasort,2023-04-05,13:36:14,3200000000,82.695,38696414,19348207,30m,6,1,9g,2,8,4g,snappy,27k,51k,121k,78m,0.78,0.66,23m,org.apache.spark.serializer.KryoSerializer,126k,0.88,650,0.89,297m,0.46
ScalaSparkTerasort,2023-04-05,13:44:41,3200000000,83.278,38425514,19212757,21m,13,6,11g,2,8,4g,lzf,53k,101k,83k,121m,0.62,0.77,32m,org.apache.spark.serializer.KryoSerializer,73k,0.33,697,0.45,28m,0.71
ScalaSparkTerasort,2023-04-05,13:53:11,3200000000,75.394,42443695,21221847,116m,5,7,15g,4,4,8g,lz4,86k,7k,72k,48m,0.69,0.18,6m,org.apache.spark.serializer.KryoSerializer,95k,0.27,517,0.32,438m,0.37
ScalaSparkTerasort,2023-04-05,14:00:39,3200000000,77.364,41362907,20681453,89m,15,4,11g,8,2,16g,snappy,23k,81k,95k,86m,0.18,0.73,120m,org.apache.spark.serializer.KryoSerializer,106k,0.8,326,0.79,383m,0.28
ScalaSparkTerasort,2023-04-05,14:10:07,3200000000,72.609,44071671,22035835,80m,10,4,14g,8,2,16g,lzf,15k,53k,113k,93m,0.12,0.89,46m,org.apache.spark.serializer.KryoSerializer,114k,0.8,363,0.43,477m,0.15
ScalaSparkTerasort,2023-04-05,14:21:36,3200000000,98.406,32518342,16259171,65m,7,7,6g,8,2,16g,lzf,95k,97k,91k,58m,0.23,0.72,69m,org.apache.spark.serializer.KryoSerializer,92k,0.84,652,0.23,330m,0.65
ScalaSparkTerasort,2023-04-05,14:30:20,3200000000,83.075,38519410,19259705,41m,7,7,6g,8,2,16g,lzf,68k,44k,30k,34m,0.72,0.75,64m,org.apache.spark.serializer.JavaSerializer,35k,0.65,293,0.33,379m,0.9
ScalaSparkTerasort,2023-04-05,14:37:43,3200000000,73.048,43806811,21903405,109m,16,2,15g,4,4,8g,lzf,79k,101k,46k,51m,0.5,0.53,113m,org.apache.spark.serializer.KryoSerializer,9k,0.55,323,0.78,479m,0.49
ScalaSparkTerasort,2023-04-05,14:45:34,3200000000,80.847,39580936,19790468,112m,12,4,6g,8,2,16g,snappy,84k,107k,55k,5m,0.89,0.58,25m,org.apache.spark.serializer.JavaSerializer,77k,0.13,772,0.34,395m,0.88
ScalaSparkTerasort,2023-04-05,14:53:16,3200000000,78.213,40913914,20456957,2m,11,3,6g,2,8,4g,snappy,124k,15k,127k,124m,0.6,0.65,125m,org.apache.spark.serializer.KryoSerializer,120k,0.76,208,0.31,124m,0.26
ScalaSparkTerasort,2023-04-05,15:01:32,3200000000,83.456,38343558,19171779,128m,3,5,8g,8,2,16g,snappy,76k,17k,90k,7m,0.51,0.39,103m,org.apache.spark.serializer.KryoSerializer,73k,0.47,661,0.22,141m,0.52
ScalaSparkTerasort,2023-04-05,15:09:45,3200000000,88.517,36151247,18075623,86m,13,8,14g,8,2,16g,lzf,30k,17k,26k,27m,0.4,0.41,6m,org.apache.spark.serializer.JavaSerializer,22k,0.81,501,0.31,368m,0.68
ScalaSparkTerasort,2023-04-05,15:17:23,3200000000,85.137,37586478,18793239,52m,6,4,6g,4,4,8g,snappy,47k,45k,20k,52m,0.55,0.64,116m,org.apache.spark.serializer.JavaSerializer,111k,0.64,245,0.65,388m,0.81
ScalaSparkTerasort,2023-04-05,15:25:15,3200000000,84.34,37941664,18970832,27m,4,1,8g,4,4,8g,lz4,84k,94k,77k,59m,0.71,0.1,16m,org.apache.spark.serializer.KryoSerializer,17k,0.85,451,0.86,436m,0.38
ScalaSparkTerasort,2023-04-05,15:33:01,3200000000,78.492,40768485,20384242,2m,5,7,4g,8,2,16g,lz4,25k,26k,63k,84m,0.8,0.56,62m,org.apache.spark.serializer.KryoSerializer,94k,0.87,472,0.51,398m,0.64
ScalaSparkTerasort,2023-04-05,15:40:52,3200000000,83.364,38385873,19192936,111m,4,5,15g,2,8,4g,lzf,27k,37k,24k,65m,0.55,0.71,33m,org.apache.spark.serializer.KryoSerializer,64k,0.7,660,0.65,421m,0.31
ScalaSparkTerasort,2023-04-05,15:49:28,3200000000,86.458,37012190,18506095,72m,15,7,13g,8,2,16g,lz4,93k,63k,54k,70m,0.21,0.14,102m,org.apache.spark.serializer.JavaSerializer,4k,0.21,671,0.3,86m,0.78
ScalaSparkTerasort,2023-04-05,15:58:10,3200000000,73.674,43434590,21717295,114m,8,8,14g,4,4,8g,snappy,9k,89k,107k,26m,0.44,0.59,109m,org.apache.spark.serializer.JavaSerializer,97k,0.73,286,0.31,400m,0.49
ScalaSparkTerasort,2023-04-05,16:05:58,3200000000,80.445,39778730,19889365,83m,13,5,6g,2,8,4g,snappy,38k,121k,24k,59m,0.22,0.75,64m,org.apache.spark.serializer.JavaSerializer,45k,0.14,268,0.77,55m,0.16
ScalaSparkTerasort,2023-04-05,16:14:44,3200000000,84.822,37726061,18863030,120m,9,7,15g,4,4,8g,snappy,18k,11k,96k,52m,0.36,0.39,70m,org.apache.spark.serializer.JavaSerializer,73k,0.29,405,0.22,288m,0.45
ScalaSparkTerasort,2023-04-05,16:22:23,3200000000,78.58,40722830,20361415,67m,16,4,14g,8,2,16g,lzf,83k,52k,111k,38m,0.77,0.63,8m,org.apache.spark.serializer.KryoSerializer,72k,0.39,702,0.67,480m,0.19
ScalaSparkTerasort,2023-04-05,16:30:02,3200000000,73.583,43488305,21744152,32m,5,4,14g,4,4,8g,lz4,107k,39k,60k,79m,0.17,0.7,90m,org.apache.spark.serializer.JavaSerializer,116k,0.17,427,0.46,468m,0.1
ScalaSparkTerasort,2023-04-05,16:38:38,3200000000,77.093,41508308,20754154,99m,11,5,8g,8,2,16g,snappy,88k,35k,66k,119m,0.71,0.47,42m,org.apache.spark.serializer.KryoSerializer,40k,0.25,267,0.13,291m,0.53
ScalaSparkTerasort,2023-04-05,16:46:40,3200000000,88.923,35986190,17993095,106m,7,2,14g,4,4,8g,lzf,111k,6k,70k,104m,0.59,0.76,80m,org.apache.spark.serializer.JavaSerializer,67k,0.12,539,0.76,8m,0.77
ScalaSparkTerasort,2023-04-05,16:54:24,3200000000,83.507,38320140,19160070,25m,4,4,14g,2,8,4g,lzf,46k,45k,41k,70m,0.86,0.47,123m,org.apache.spark.serializer.KryoSerializer,4k,0.29,477,0.86,316m,0.38
ScalaSparkTerasort,2023-04-05,17:02:48,3200000000,81.501,39263321,19631660,114m,8,5,15g,8,2,16g,snappy,125k,123k,29k,56m,0.74,0.61,3m,org.apache.spark.serializer.JavaSerializer,95k,0.77,274,0.47,167m,0.89
ScalaSparkTerasort,2023-04-05,17:10:11,3200000000,80.478,39762419,19881209,97m,2,5,12g,8,2,16g,lz4,107k,106k,55k,14m,0.35,0.38,19m,org.apache.spark.serializer.JavaSerializer,7k,0.42,458,0.43,16m,0.4
ScalaSparkTerasort,2023-04-05,17:18:22,3200000000,85.9,37252619,18626309,2m,2,8,5g,2,8,4g,snappy,7k,128k,70k,73m,0.74,0.19,12m,org.apache.spark.serializer.KryoSerializer,72k,0.72,474,0.73,408m,0.64
ScalaSparkTerasort,2023-04-05,17:27:21,3200000000,85.339,37497509,18748754,52m,3,5,10g,8,2,16g,snappy,15k,49k,35k,18m,0.16,0.74,3m,org.apache.spark.serializer.KryoSerializer,38k,0.15,680,0.59,470m,0.73
ScalaSparkTerasort,2023-04-05,17:37:19,3200000000,74.416,43001505,21500752,82m,9,1,5g,4,4,8g,lz4,105k,6k,84k,53m,0.19,0.34,47m,org.apache.spark.serializer.KryoSerializer,13k,0.46,352,0.85,328m,0.52
ScalaSparkTerasort,2023-04-05,17:45:54,3200000000,78.736,40642145,20321072,38m,2,3,7g,2,8,4g,lzf,12k,44k,31k,84m,0.56,0.53,111m,org.apache.spark.serializer.KryoSerializer,38k,0.52,318,0.8,156m,0.25
ScalaSparkTerasort,2023-04-05,17:54:52,3200000000,83.517,38315552,19157776,50m,5,2,11g,4,4,8g,snappy,124k,35k,60k,16m,0.23,0.48,94m,org.apache.spark.serializer.KryoSerializer,2k,0.26,541,0.85,155m,0.9
ScalaSparkTerasort,2023-04-05,18:03:21,3200000000,77.405,41340998,20670499,4m,12,4,14g,2,8,4g,snappy,10k,86k,41k,74m,0.79,0.27,127m,org.apache.spark.serializer.KryoSerializer,12k,0.83,665,0.63,296m,0.4
ScalaSparkTerasort,2023-04-05,18:11:54,3200000000,84.166,38020103,19010051,43m,6,2,5g,2,8,4g,lz4,94k,35k,48k,40m,0.78,0.41,70m,org.apache.spark.serializer.JavaSerializer,26k,0.63,427,0.74,198m,0.26
ScalaSparkTerasort,2023-04-05,18:19:58,3200000000,73.452,43565866,21782933,92m,10,2,14g,8,2,16g,lz4,32k,107k,7k,43m,0.7,0.33,13m,org.apache.spark.serializer.KryoSerializer,42k,0.79,392,0.48,264m,0.33
ScalaSparkTerasort,2023-04-05,18:27:32,3200000000,78.529,40749277,20374638,70m,14,1,16g,2,8,4g,lzf,20k,27k,44k,104m,0.15,0.68,49m,org.apache.spark.serializer.JavaSerializer,28k,0.75,749,0.88,117m,0.61
ScalaSparkTerasort,2023-04-05,18:37:58,3200000000,94.374,33907644,16953822,34m,12,7,11g,8,2,16g,lzf,104k,67k,75k,49m,0.76,0.31,104m,org.apache.spark.serializer.KryoSerializer,40k,0.42,471,0.61,441m,0.64
ScalaSparkTerasort,2023-04-05,18:45:50,3200000000,73.15,43745727,21872863,36m,3,4,6g,4,4,8g,snappy,65k,100k,66k,42m,0.86,0.57,98m,org.apache.spark.serializer.KryoSerializer,40k,0.72,586,0.39,8m,0.16
ScalaSparkTerasort,2023-04-05,18:54:16,3200000000,87.215,36690936,18345468,34m,8,4,6g,2,8,4g,lz4,114k,50k,70k,112m,0.46,0.32,20m,org.apache.spark.serializer.KryoSerializer,43k,0.73,494,0.53,106m,0.76
ScalaSparkTerasort,2023-04-05,19:02:05,3200000000,73.832,43341640,21670820,81m,5,2,9g,4,4,8g,lzf,43k,28k,15k,24m,0.32,0.22,89m,org.apache.spark.serializer.JavaSerializer,50k,0.41,525,0.63,458m,0.58
ScalaSparkTerasort,2023-04-05,19:09:58,3200000000,71.499,44755870,22377935,22m,16,4,14g,8,2,16g,lz4,80k,55k,101k,121m,0.12,0.43,114m,org.apache.spark.serializer.JavaSerializer,40k,0.55,764,0.23,380m,0.59
ScalaSparkTerasort,2023-04-05,19:20:21,3200000000,81.691,39172001,19586000,89m,11,4,8g,4,4,8g,lzf,99k,97k,117k,60m,0.5,0.48,94m,org.apache.spark.serializer.KryoSerializer,92k,0.78,564,0.88,21m,0.27
ScalaSparkTerasort,2023-04-05,19:28:08,3200000000,77.346,41372533,20686266,17m,5,8,4g,4,4,8g,lz4,36k,55k,85k,69m,0.45,0.28,10m,org.apache.spark.serializer.JavaSerializer,32k,0.62,475,0.45,175m,0.69
ScalaSparkTerasort,2023-04-05,19:35:59,3200000000,75.247,42526612,21263306,37m,11,8,5g,2,8,4g,snappy,58k,6k,97k,79m,0.5,0.66,102m,org.apache.spark.serializer.JavaSerializer,69k,0.28,740,0.45,290m,0.63
ScalaSparkTerasort,2023-04-05,19:44:14,3200000000,86.756,36885056,18442528,121m,4,7,11g,2,8,4g,lzf,97k,107k,79k,68m,0.39,0.42,8m,org.apache.spark.serializer.JavaSerializer,99k,0.16,403,0.24,202m,0.88
ScalaSparkTerasort,2023-04-05,19:52:31,3200000000,80.697,39654510,19827255,81m,4,7,16g,4,4,8g,lzf,126k,9k,65k,14m,0.4,0.3,2m,org.apache.spark.serializer.KryoSerializer,23k,0.56,364,0.28,208m,0.74
ScalaSparkTerasort,2023-04-05,20:00:46,3200000000,84.345,37939415,18969707,119m,3,8,16g,4,4,8g,lz4,118k,33k,47k,70m,0.77,0.45,86m,org.apache.spark.serializer.JavaSerializer,66k,0.19,787,0.84,108m,0.87
ScalaSparkTerasort,2023-04-05,20:08:53,3200000000,78.585,40720239,20360119,11m,16,8,5g,2,8,4g,lz4,24k,26k,79k,65m,0.33,0.5,72m,org.apache.spark.serializer.JavaSerializer,105k,0.44,461,0.52,176m,0.7
ScalaSparkTerasort,2023-04-05,20:17:02,3200000000,72.107,44378493,22189246,105m,2,3,11g,8,2,16g,lzf,116k,74k,103k,52m,0.41,0.78,22m,org.apache.spark.serializer.KryoSerializer,102k,0.12,535,0.41,329m,0.35
ScalaSparkTerasort,2023-04-05,20:25:41,3200000000,85.005,37644844,18822422,116m,16,8,6g,4,4,8g,snappy,110k,50k,5k,11m,0.34,0.79,101m,org.apache.spark.serializer.JavaSerializer,75k,0.9,584,0.19,194m,0.54
ScalaSparkTerasort,2023-04-05,20:33:09,3200000000,71.911,44499450,22249725,30m,16,3,15g,8,2,16g,lz4,86k,92k,87k,90m,0.76,0.75,36m,org.apache.spark.serializer.JavaSerializer,118k,0.6,102,0.33,315m,0.42
ScalaSparkTerasort,2023-04-05,20:40:21,3200000000,80.043,39978511,19989255,118m,16,1,7g,8,2,16g,lzf,27k,89k,40k,10m,0.21,0.14,8m,org.apache.spark.serializer.JavaSerializer,88k,0.77,74,0.55,207m,0.37
ScalaSparkTerasort,2023-04-05,20:49:34,3200000000,88.09,36326484,18163242,38m,7,2,10g,2,8,4g,lz4,61k,98k,18k,53m,0.66,0.5,110m,org.apache.spark.serializer.KryoSerializer,20k,0.63,397,0.31,36m,0.35
ScalaSparkTerasort,2023-04-05,20:57:54,3200000000,87.926,36394240,18197120,30m,3,4,15g,2,8,4g,lz4,47k,57k,43k,4m,0.53,0.73,97m,org.apache.spark.serializer.JavaSerializer,113k,0.4,132,0.34,115m,0.55
ScalaSparkTerasort,2023-04-05,21:06:17,3200000000,84.158,38023717,19011858,39m,15,7,10g,2,8,4g,lzf,114k,4k,128k,8m,0.72,0.53,102m,org.apache.spark.serializer.JavaSerializer,21k,0.56,635,0.18,203m,0.89
ScalaSparkTerasort,2023-04-05,21:14:30,3200000000,79.987,40006501,20003250,86m,16,1,4g,2,8,4g,lz4,59k,76k,44k,114m,0.69,0.56,127m,org.apache.spark.serializer.JavaSerializer,104k,0.82,636,0.48,115m,0.67
ScalaSparkTerasort,2023-04-05,21:22:46,3200000000,82.838,38629614,19314807,94m,10,7,14g,2,8,4g,snappy,105k,11k,109k,83m,0.26,0.56,33m,org.apache.spark.serializer.KryoSerializer,4k,0.49,69,0.8,18m,0.18
ScalaSparkTerasort,2023-04-05,21:31:48,3200000000,96.157,33278908,16639454,70m,4,8,14g,2,8,4g,snappy,111k,96k,8k,53m,0.17,0.66,10m,org.apache.spark.serializer.JavaSerializer,89k,0.5,477,0.56,21m,0.56
ScalaSparkTerasort,2023-04-05,21:41:35,3200000000,85.268,37528732,18764366,36m,7,8,5g,4,4,8g,snappy,38k,59k,51k,70m,0.29,0.13,86m,org.apache.spark.serializer.KryoSerializer,54k,0.68,729,0.54,353m,0.53
ScalaSparkTerasort,2023-04-05,21:49:57,3200000000,78.741,40639565,20319782,127m,14,7,15g,8,2,16g,lzf,15k,125k,71k,90m,0.32,0.44,36m,org.apache.spark.serializer.KryoSerializer,106k,0.55,714,0.18,453m,0.21
ScalaSparkTerasort,2023-04-05,21:57:54,3200000000,85.579,37392350,18696175,15m,13,5,9g,8,2,16g,lzf,92k,42k,112k,78m,0.76,0.71,64m,org.apache.spark.serializer.JavaSerializer,87k,0.11,258,0.8,380m,0.67
ScalaSparkTerasort,2023-04-05,22:05:21,3200000000,87.103,36738114,18369057,104m,9,6,14g,8,2,16g,lz4,84k,67k,92k,94m,0.21,0.4,114m,org.apache.spark.serializer.KryoSerializer,12k,0.73,652,0.72,387m,0.63
ScalaSparkTerasort,2023-04-05,22:14:14,3200000000,81.152,39432176,19716088,42m,3,4,9g,2,8,4g,lzf,27k,70k,14k,14m,0.37,0.86,27m,org.apache.spark.serializer.JavaSerializer,41k,0.39,696,0.61,169m,0.55
ScalaSparkTerasort,2023-04-05,22:22:54,3200000000,98.414,32515698,16257849,41m,9,4,14g,4,4,8g,lz4,100k,35k,107k,34m,0.44,0.51,11m,org.apache.spark.serializer.KryoSerializer,114k,0.26,458,0.85,496m,0.89
ScalaSparkTerasort,2023-04-05,22:30:24,3200000000,74.635,42875326,21437663,21m,16,1,9g,8,2,16g,lz4,116k,111k,16k,128m,0.72,0.15,122m,org.apache.spark.serializer.JavaSerializer,77k,0.3,71,0.78,330m,0.28
ScalaSparkTerasort,2023-04-05,22:37:43,3200000000,69.597,45978993,22989496,70m,12,7,14g,4,4,8g,lzf,125k,18k,52k,23m,0.76,0.81,109m,org.apache.spark.serializer.KryoSerializer,47k,0.89,750,0.52,131m,0.26
ScalaSparkTerasort,2023-04-05,22:45:25,3200000000,69.424,46093569,23046784,16m,3,2,8g,8,2,16g,lz4,120k,75k,4k,41m,0.13,0.44,24m,org.apache.spark.serializer.KryoSerializer,53k,0.23,537,0.78,348m,0.35
ScalaSparkTerasort,2023-04-05,22:56:03,3200000000,70.001,45713632,22856816,46m,10,7,15g,8,2,16g,lz4,111k,28k,25k,37m,0.67,0.82,66m,org.apache.spark.serializer.KryoSerializer,2k,0.72,187,0.76,469m,0.55
ScalaSparkTerasort,2023-04-05,23:03:25,3200000000,71.378,44831740,22415870,122m,11,1,15g,4,4,8g,snappy,91k,17k,75k,125m,0.8,0.17,5m,org.apache.spark.serializer.JavaSerializer,48k,0.21,755,0.22,222m,0.3
ScalaSparkTerasort,2023-04-05,23:11:20,3200000000,82.486,38794462,19397231,74m,8,6,11g,2,8,4g,lz4,18k,124k,77k,12m,0.84,0.44,21m,org.apache.spark.serializer.JavaSerializer,67k,0.84,244,0.62,148m,0.76
ScalaSparkTerasort,2023-04-05,23:19:33,3200000000,74.658,42862117,21431058,10m,16,1,9g,4,4,8g,lz4,34k,3k,118k,50m,0.39,0.28,39m,org.apache.spark.serializer.KryoSerializer,33k,0.42,688,0.77,362m,0.88
ScalaSparkTerasort,2023-04-05,23:26:50,3200000000,74.492,42957633,21478816,67m,13,6,8g,4,4,8g,snappy,120k,12k,59k,123m,0.36,0.88,14m,org.apache.spark.serializer.JavaSerializer,8k,0.52,754,0.46,75m,0.35
