Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkKmeans,2023-04-17,12:15:29,8032739902,150.948,53215278,26607639,93m,10,1,16g,2,8,4g,lzf,40k,71k,120k,99m,0.36,0.77,51m,org.apache.spark.serializer.JavaSerializer,92k,0.4,747,0.11,21m,0.59
ScalaSparkKmeans,2023-04-17,12:30:39,8032739902,146.817,54712600,27356300,110m,6,1,16g,2,8,4g,lzf,88k,53k,95k,124m,0.58,0.52,22m,org.apache.spark.serializer.JavaSerializer,3k,0.32,308,0.69,146m,0.51
ScalaSparkKmeans,2023-04-17,12:45:03,8032739902,141.365,56822692,28411346,38m,4,1,16g,2,8,4g,snappy,96k,81k,43k,33m,0.83,0.34,5m,org.apache.spark.serializer.JavaSerializer,118k,0.76,371,0.5,330m,0.13
ScalaSparkKmeans,2023-04-17,13:02:16,8032739902,305.332,26308214,13154107,10m,6,1,16g,2,8,4g,lz4,108k,38k,20k,94m,0.13,0.37,63m,org.apache.spark.serializer.KryoSerializer,101k,0.61,290,0.56,429m,0.48
ScalaSparkKmeans,2023-04-17,13:45:26,8032739902,392.829,20448439,10224219,126m,15,1,16g,8,2,16g,snappy,60k,85k,66k,112m,0.11,0.33,59m,org.apache.spark.serializer.KryoSerializer,100k,0.75,674,0.78,139m,0.33
ScalaSparkKmeans,2023-04-17,14:05:54,8032739902,124.322,64612376,32306188,95m,4,1,16g,8,2,16g,lzf,113k,85k,122k,5m,0.61,0.34,65m,org.apache.spark.serializer.KryoSerializer,35k,0.1,121,0.19,333m,0.43
ScalaSparkKmeans,2023-04-17,14:20:56,8032739902,128.766,62382460,31191230,16m,4,1,16g,8,2,16g,lzf,33k,19k,86k,58m,0.81,0.9,41m,org.apache.spark.serializer.JavaSerializer,48k,0.44,468,0.74,476m,0.83
ScalaSparkKmeans,2023-04-17,14:35:46,8032739902,141.41,56804610,28402305,37m,8,1,16g,2,8,4g,lz4,59k,86k,112k,29m,0.47,0.44,46m,org.apache.spark.serializer.JavaSerializer,31k,0.75,96,0.66,347m,0.88
ScalaSparkKmeans,2023-04-17,14:54:44,8032739902,408.206,19678152,9839076,43m,7,1,16g,4,4,8g,lz4,56k,57k,121k,5m,0.11,0.81,66m,org.apache.spark.serializer.JavaSerializer,114k,0.26,187,0.85,109m,0.31
ScalaSparkKmeans,2023-04-17,15:34:45,8032739902,208.653,38498080,19249040,32m,13,1,16g,2,8,4g,snappy,92k,23k,55k,93m,0.33,0.74,120m,org.apache.spark.serializer.KryoSerializer,74k,0.22,451,0.13,136m,0.53
ScalaSparkKmeans,2023-04-17,15:50:04,8032739902,117.083,68607226,34303613,41m,15,1,16g,8,2,16g,snappy,27k,101k,8k,73m,0.34,0.45,124m,org.apache.spark.serializer.JavaSerializer,86k,0.29,590,0.12,451m,0.76
ScalaSparkKmeans,2023-04-17,16:09:32,8032739902,359.077,22370521,11185260,35m,3,1,16g,2,8,4g,lz4,46k,59k,97k,4m,0.18,0.13,60m,org.apache.spark.serializer.KryoSerializer,33k,0.51,191,0.4,434m,0.49
ScalaSparkKmeans,2023-04-17,16:48:28,8032739902,301.219,26667440,13333720,90m,5,1,16g,8,2,16g,lz4,35k,85k,88k,16m,0.2,0.17,113m,org.apache.spark.serializer.JavaSerializer,61k,0.35,766,0.86,228m,0.12
ScalaSparkKmeans,2023-04-17,17:05:33,8032739902,131.435,61115683,30557841,128m,7,1,16g,8,2,16g,lzf,54k,29k,20k,37m,0.48,0.81,98m,org.apache.spark.serializer.KryoSerializer,91k,0.8,321,0.21,125m,0.86
ScalaSparkKmeans,2023-04-17,17:20:17,8032739902,142.132,56516054,28258027,110m,11,1,16g,2,8,4g,snappy,7k,21k,125k,101m,0.45,0.47,92m,org.apache.spark.serializer.JavaSerializer,38k,0.73,534,0.21,17m,0.39
ScalaSparkKmeans,2023-04-17,17:34:26,8032739902,118.158,67983038,33991519,118m,14,1,16g,8,2,16g,snappy,102k,109k,38k,45m,0.78,0.54,24m,org.apache.spark.serializer.JavaSerializer,84k,0.48,480,0.89,91m,0.25
ScalaSparkKmeans,2023-04-17,17:48:08,8032739902,127.95,62780304,31390152,124m,9,1,16g,8,2,16g,lzf,7k,49k,3k,106m,0.32,0.13,124m,org.apache.spark.serializer.KryoSerializer,100k,0.89,351,0.82,8m,0.83
ScalaSparkKmeans,2023-04-17,18:04:22,8032739902,118.638,67707984,33853992,126m,13,1,16g,8,2,16g,lz4,63k,108k,14k,116m,0.58,0.4,83m,org.apache.spark.serializer.KryoSerializer,20k,0.49,88,0.17,473m,0.9
ScalaSparkKmeans,2023-04-17,18:19:16,8032739902,200.001,40163498,20081749,118m,6,1,16g,2,8,4g,lzf,105k,69k,83k,24m,0.36,0.83,22m,org.apache.spark.serializer.JavaSerializer,71k,0.56,302,0.79,487m,0.33
ScalaSparkKmeans,2023-04-17,18:34:16,8032739902,145.306,55281543,27640771,81m,14,1,16g,4,4,8g,snappy,5k,4k,84k,25m,0.39,0.15,121m,org.apache.spark.serializer.JavaSerializer,67k,0.32,152,0.85,328m,0.87
ScalaSparkKmeans,2023-04-17,18:48:12,8032739902,122.206,65731141,32865570,68m,15,1,16g,8,2,16g,snappy,74k,84k,2k,86m,0.47,0.55,3m,org.apache.spark.serializer.KryoSerializer,30k,0.69,504,0.74,215m,0.25
ScalaSparkKmeans,2023-04-17,19:03:18,8032739902,129.023,62258201,31129100,60m,11,1,16g,4,4,8g,snappy,7k,93k,69k,112m,0.41,0.49,106m,org.apache.spark.serializer.KryoSerializer,75k,0.64,774,0.65,7m,0.3
ScalaSparkKmeans,2023-04-17,19:18:28,8032739902,144.534,55576818,27788409,94m,6,1,16g,2,8,4g,lzf,52k,83k,8k,11m,0.67,0.54,10m,org.apache.spark.serializer.JavaSerializer,16k,0.39,283,0.22,495m,0.82
ScalaSparkKmeans,2023-04-17,19:32:35,8032739902,120.966,66404939,33202469,18m,13,1,16g,8,2,16g,lz4,122k,2k,79k,55m,0.48,0.72,10m,org.apache.spark.serializer.JavaSerializer,109k,0.26,722,0.85,241m,0.46
ScalaSparkKmeans,2023-04-17,19:46:30,8032739902,126.966,63266858,31633429,52m,8,1,16g,4,4,8g,snappy,65k,98k,59k,124m,0.79,0.5,32m,org.apache.spark.serializer.JavaSerializer,93k,0.1,511,0.74,445m,0.21
ScalaSparkKmeans,2023-04-17,20:00:01,8032739902,145.973,55028943,27514471,84m,4,1,16g,2,8,4g,lzf,38k,55k,113k,64m,0.53,0.11,97m,org.apache.spark.serializer.JavaSerializer,126k,0.42,260,0.48,208m,0.84
ScalaSparkKmeans,2023-04-17,20:14:12,8032739902,128.753,62388759,31194379,82m,15,1,16g,8,2,16g,lz4,71k,117k,98k,118m,0.46,0.55,21m,org.apache.spark.serializer.JavaSerializer,47k,0.56,105,0.18,457m,0.73
ScalaSparkKmeans,2023-04-17,20:30:05,8032739902,218.648,36738227,18369113,36m,8,1,16g,8,2,16g,lz4,50k,83k,83k,22m,0.28,0.6,85m,org.apache.spark.serializer.JavaSerializer,93k,0.75,267,0.21,30m,0.68
ScalaSparkKmeans,2023-04-17,20:47:53,8032739902,237.854,33771725,16885862,76m,8,1,16g,8,2,16g,lzf,61k,37k,10k,58m,0.26,0.57,77m,org.apache.spark.serializer.KryoSerializer,22k,0.19,601,0.7,139m,0.22
ScalaSparkKmeans,2023-04-17,21:05:13,8032739902,120.063,66904374,33452187,8m,12,1,16g,8,2,16g,lzf,35k,54k,35k,72m,0.69,0.73,8m,org.apache.spark.serializer.KryoSerializer,28k,0.83,765,0.6,262m,0.74
ScalaSparkKmeans,2023-04-17,21:20:12,8032739902,129.81,61880748,30940374,62m,9,1,16g,4,4,8g,snappy,59k,113k,97k,7m,0.41,0.88,12m,org.apache.spark.serializer.KryoSerializer,110k,0.46,431,0.63,168m,0.87
ScalaSparkKmeans,2023-04-17,21:35:01,8032739902,127.357,63072621,31536310,40m,3,1,16g,4,4,8g,snappy,69k,93k,82k,81m,0.4,0.15,79m,org.apache.spark.serializer.JavaSerializer,93k,0.69,125,0.12,191m,0.76
ScalaSparkKmeans,2023-04-17,21:52:24,8032739902,298.425,26917114,13458557,34m,7,1,16g,8,2,16g,lz4,48k,46k,3k,25m,0.2,0.12,120m,org.apache.spark.serializer.JavaSerializer,104k,0.41,216,0.65,430m,0.37
ScalaSparkKmeans,2023-04-17,22:09:01,8032739902,141.481,56776103,28388051,71m,10,1,16g,4,4,8g,lz4,13k,102k,92k,6m,0.78,0.15,56m,org.apache.spark.serializer.JavaSerializer,110k,0.65,367,0.59,309m,0.88
ScalaSparkKmeans,2023-04-17,22:22:24,8032739902,135.446,59305848,29652924,44m,5,1,16g,4,4,8g,lz4,16k,35k,49k,85m,0.35,0.82,25m,org.apache.spark.serializer.JavaSerializer,99k,0.36,407,0.14,361m,0.68
ScalaSparkKmeans,2023-04-17,22:37:16,8032739902,133.895,59992829,29996414,52m,2,1,16g,4,4,8g,lzf,44k,64k,123k,89m,0.39,0.3,4m,org.apache.spark.serializer.JavaSerializer,125k,0.48,105,0.72,212m,0.46
ScalaSparkKmeans,2023-04-17,22:54:17,8032739902,140.864,57024789,28512394,109m,11,1,16g,2,8,4g,lz4,28k,62k,41k,94m,0.66,0.52,9m,org.apache.spark.serializer.JavaSerializer,60k,0.26,734,0.18,481m,0.51
ScalaSparkKmeans,2023-04-17,23:08:18,8032739902,131.811,60941347,30470673,120m,4,1,16g,4,4,8g,lzf,12k,101k,14k,102m,0.36,0.23,113m,org.apache.spark.serializer.KryoSerializer,123k,0.11,340,0.29,352m,0.8
ScalaSparkKmeans,2023-04-17,23:23:29,8032739902,128.442,62539822,31269911,86m,6,1,16g,4,4,8g,lzf,7k,10k,81k,17m,0.53,0.62,112m,org.apache.spark.serializer.KryoSerializer,56k,0.7,384,0.89,366m,0.8
ScalaSparkKmeans,2023-04-17,23:37:30,8032739902,137.399,58462870,29231435,53m,9,1,16g,4,4,8g,lz4,93k,17k,111k,78m,0.61,0.11,103m,org.apache.spark.serializer.JavaSerializer,114k,0.43,225,0.79,45m,0.6
ScalaSparkKmeans,2023-04-17,23:50:52,8032739902,124.594,64471322,32235661,117m,11,1,16g,8,2,16g,lz4,58k,99k,69k,47m,0.63,0.11,38m,org.apache.spark.serializer.JavaSerializer,119k,0.5,732,0.8,356m,0.52
ScalaSparkKmeans,2023-04-18,00:04:59,8032739902,139.049,57769131,28884565,116m,9,1,16g,2,8,4g,lz4,112k,95k,119k,80m,0.85,0.17,41m,org.apache.spark.serializer.KryoSerializer,111k,0.36,515,0.5,207m,0.38
ScalaSparkKmeans,2023-04-18,00:18:57,8032739902,146.42,54860947,27430473,69m,11,1,16g,2,8,4g,lz4,124k,88k,64k,87m,0.46,0.31,15m,org.apache.spark.serializer.JavaSerializer,122k,0.81,392,0.25,201m,0.21
ScalaSparkKmeans,2023-04-18,00:33:31,8032739902,139.301,57664624,28832312,74m,14,1,16g,2,8,4g,snappy,110k,19k,58k,108m,0.69,0.1,64m,org.apache.spark.serializer.KryoSerializer,47k,0.29,475,0.87,13m,0.23
ScalaSparkKmeans,2023-04-18,00:48:17,8032739902,143.382,56023349,28011674,21m,11,1,16g,2,8,4g,snappy,48k,40k,82k,83m,0.76,0.23,116m,org.apache.spark.serializer.JavaSerializer,107k,0.41,400,0.41,38m,0.47
ScalaSparkKmeans,2023-04-18,01:02:16,8032739902,125.876,63814705,31907352,44m,5,1,16g,8,2,16g,snappy,101k,21k,14k,120m,0.8,0.1,17m,org.apache.spark.serializer.KryoSerializer,55k,0.73,763,0.56,362m,0.85
ScalaSparkKmeans,2023-04-18,01:17:09,8032739902,131.233,61209755,30604877,121m,16,1,16g,4,4,8g,lzf,119k,85k,21k,8m,0.55,0.17,43m,org.apache.spark.serializer.KryoSerializer,53k,0.35,64,0.81,225m,0.16
ScalaSparkKmeans,2023-04-18,01:36:08,8032739902,405.317,19818413,9909206,85m,4,1,16g,2,8,4g,lzf,17k,41k,85k,88m,0.11,0.27,115m,org.apache.spark.serializer.JavaSerializer,23k,0.36,397,0.71,470m,0.29
ScalaSparkKmeans,2023-04-18,02:12:04,8032739902,138.318,58074436,29037218,90m,5,1,16g,2,8,4g,snappy,58k,15k,18k,48m,0.46,0.72,115m,org.apache.spark.serializer.JavaSerializer,49k,0.45,794,0.28,354m,0.54
ScalaSparkKmeans,2023-04-18,02:26:24,8032739902,128.523,62500407,31250203,45m,8,1,16g,4,4,8g,lzf,34k,57k,123k,105m,0.65,0.16,123m,org.apache.spark.serializer.JavaSerializer,5k,0.12,183,0.79,94m,0.29
ScalaSparkKmeans,2023-04-18,02:40:14,8032739902,153.36,52378324,26189162,99m,4,1,16g,2,8,4g,snappy,57k,58k,91k,21m,0.78,0.44,103m,org.apache.spark.serializer.KryoSerializer,2k,0.82,581,0.6,80m,0.5
ScalaSparkKmeans,2023-04-18,02:54:36,8032739902,120.518,66651785,33325892,32m,8,1,16g,8,2,16g,snappy,89k,120k,114k,27m,0.66,0.78,33m,org.apache.spark.serializer.JavaSerializer,4k,0.13,322,0.26,295m,0.47
ScalaSparkKmeans,2023-04-18,03:08:34,8032739902,137.641,58360080,29180040,7m,9,1,16g,2,8,4g,lz4,15k,79k,106k,106m,0.55,0.72,29m,org.apache.spark.serializer.JavaSerializer,43k,0.38,61,0.54,418m,0.8
ScalaSparkKmeans,2023-04-18,03:27:04,8032739902,394.671,20353002,10176501,89m,5,1,16g,4,4,8g,lzf,80k,56k,9k,31m,0.11,0.27,45m,org.apache.spark.serializer.KryoSerializer,75k,0.37,697,0.62,176m,0.67
ScalaSparkKmeans,2023-04-18,04:16:08,8032739902,144.718,55506156,27753078,37m,15,1,16g,2,8,4g,lz4,84k,19k,122k,74m,0.48,0.72,6m,org.apache.spark.serializer.JavaSerializer,72k,0.62,604,0.54,31m,0.47
ScalaSparkKmeans,2023-04-18,04:30:24,8032739902,132.133,60792836,30396418,116m,15,1,16g,4,4,8g,lzf,93k,81k,72k,72m,0.52,0.49,7m,org.apache.spark.serializer.KryoSerializer,74k,0.28,80,0.35,336m,0.14
ScalaSparkKmeans,2023-04-18,04:47:49,8032739902,307.975,26082441,13041220,36m,14,1,16g,8,2,16g,snappy,81k,86k,51k,20m,0.19,0.21,23m,org.apache.spark.serializer.KryoSerializer,5k,0.56,393,0.86,378m,0.79
ScalaSparkKmeans,2023-04-18,05:09:38,8032739902,317.937,25265193,12632596,108m,2,1,16g,2,8,4g,lz4,99k,119k,96k,80m,0.22,0.74,37m,org.apache.spark.serializer.JavaSerializer,45k,0.89,183,0.69,5m,0.15
ScalaSparkKmeans,2023-04-18,05:35:02,8032739902,400.286,20067501,10033750,30m,10,1,16g,8,2,16g,snappy,117k,31k,106k,111m,0.1,0.35,81m,org.apache.spark.serializer.JavaSerializer,34k,0.55,236,0.77,23m,0.44
ScalaSparkKmeans,2023-04-18,06:07:09,8032739902,278.615,28830967,14415483,36m,12,1,16g,2,8,4g,lzf,126k,17k,70k,55m,0.17,0.81,27m,org.apache.spark.serializer.KryoSerializer,64k,0.6,314,0.52,421m,0.84
ScalaSparkKmeans,2023-04-18,06:32:01,8032739902,200.979,39968055,19984027,56m,16,1,16g,2,8,4g,lz4,33k,122k,91k,108m,0.34,0.86,82m,org.apache.spark.serializer.JavaSerializer,20k,0.52,309,0.19,66m,0.37
ScalaSparkKmeans,2023-04-18,06:46:57,8032739902,136.921,58666967,29333483,18m,4,1,16g,2,8,4g,lz4,97k,56k,55k,52m,0.46,0.4,13m,org.apache.spark.serializer.JavaSerializer,110k,0.61,97,0.77,457m,0.69
ScalaSparkKmeans,2023-04-18,07:01:56,8032739902,129.449,62053317,31026658,105m,8,1,16g,4,4,8g,lz4,18k,26k,32k,15m,0.81,0.59,113m,org.apache.spark.serializer.KryoSerializer,103k,0.65,648,0.58,74m,0.76
ScalaSparkKmeans,2023-04-18,07:18:59,8032739902,344.482,23318315,11659157,69m,13,1,16g,2,8,4g,snappy,8k,101k,87k,43m,0.19,0.56,51m,org.apache.spark.serializer.KryoSerializer,51k,0.7,204,0.57,215m,0.51
ScalaSparkKmeans,2023-04-18,08:11:15,8032739902,144.682,55519967,27759983,65m,7,1,16g,2,8,4g,lz4,87k,82k,60k,68m,0.37,0.14,37m,org.apache.spark.serializer.JavaSerializer,50k,0.6,239,0.27,411m,0.21
ScalaSparkKmeans,2023-04-18,08:25:39,8032739902,124.006,64777026,32388513,83m,15,1,16g,4,4,8g,snappy,6k,117k,62k,6m,0.35,0.52,124m,org.apache.spark.serializer.JavaSerializer,60k,0.46,671,0.19,216m,0.53
ScalaSparkKmeans,2023-04-18,08:40:15,8032739902,132.006,60851324,30425662,120m,5,1,16g,4,4,8g,lz4,25k,112k,3k,69m,0.72,0.68,109m,org.apache.spark.serializer.JavaSerializer,83k,0.29,513,0.69,464m,0.72
ScalaSparkKmeans,2023-04-18,08:54:00,8032739902,145.67,55143405,27571702,48m,16,1,16g,2,8,4g,lzf,113k,6k,100k,39m,0.59,0.36,108m,org.apache.spark.serializer.JavaSerializer,117k,0.35,688,0.9,412m,0.88
ScalaSparkKmeans,2023-04-18,09:07:47,8032739902,121.837,65930217,32965108,126m,9,1,16g,8,2,16g,lzf,118k,56k,46k,102m,0.88,0.6,24m,org.apache.spark.serializer.KryoSerializer,124k,0.19,377,0.71,204m,0.29
ScalaSparkKmeans,2023-04-18,09:23:53,8032739902,220.661,36403079,18201539,33m,15,1,16g,4,4,8g,snappy,109k,24k,109k,22m,0.28,0.42,64m,org.apache.spark.serializer.KryoSerializer,16k,0.11,211,0.29,493m,0.12
ScalaSparkKmeans,2023-04-18,09:43:05,8032739902,322.871,24879100,12439550,100m,15,1,16g,4,4,8g,lzf,125k,88k,29k,122m,0.18,0.85,40m,org.apache.spark.serializer.KryoSerializer,76k,0.23,414,0.61,2m,0.28
ScalaSparkKmeans,2023-04-18,10:03:45,8032739902,280.216,28666242,14333121,117m,16,1,16g,2,8,4g,lzf,53k,28k,106k,47m,0.25,0.87,44m,org.apache.spark.serializer.KryoSerializer,50k,0.35,330,0.52,320m,0.39
ScalaSparkKmeans,2023-04-18,10:23:10,8032739902,350.019,22949439,11474719,77m,8,1,16g,8,2,16g,snappy,38k,41k,68k,32m,0.16,0.76,44m,org.apache.spark.serializer.JavaSerializer,66k,0.7,237,0.34,184m,0.43
ScalaSparkKmeans,2023-04-18,10:40:10,8032739902,125.691,63908632,31954316,88m,13,1,16g,4,4,8g,lzf,59k,102k,22k,69m,0.44,0.81,9m,org.apache.spark.serializer.KryoSerializer,118k,0.31,767,0.41,392m,0.25
ScalaSparkKmeans,2023-04-18,10:55:55,8032739902,130.66,61478186,30739093,101m,15,1,16g,4,4,8g,lz4,103k,38k,30k,73m,0.52,0.11,54m,org.apache.spark.serializer.JavaSerializer,12k,0.58,433,0.76,432m,0.17
ScalaSparkKmeans,2023-04-18,11:09:41,8032739902,141.514,56762863,28381431,14m,14,1,16g,2,8,4g,snappy,83k,81k,14k,11m,0.4,0.39,95m,org.apache.spark.serializer.KryoSerializer,58k,0.56,393,0.8,138m,0.46
ScalaSparkKmeans,2023-04-18,11:28:17,8032739902,340.103,23618550,11809275,85m,5,1,16g,4,4,8g,lz4,88k,6k,89k,10m,0.17,0.5,31m,org.apache.spark.serializer.KryoSerializer,60k,0.36,516,0.68,193m,0.85
ScalaSparkKmeans,2023-04-18,11:48:53,8032739902,314.06,25577086,12788543,51m,9,1,16g,8,2,16g,lzf,93k,44k,41k,83m,0.18,0.78,116m,org.apache.spark.serializer.KryoSerializer,22k,0.63,619,0.12,411m,0.25
ScalaSparkKmeans,2023-04-18,12:07:25,8032739902,144.373,55638796,27819398,110m,4,1,16g,2,8,4g,snappy,90k,10k,61k,61m,0.72,0.17,70m,org.apache.spark.serializer.JavaSerializer,12k,0.66,560,0.4,271m,0.44
ScalaSparkKmeans,2023-04-18,12:21:38,8032739902,143.711,55895094,27947547,122m,15,1,16g,2,8,4g,snappy,117k,38k,40k,51m,0.57,0.57,12m,org.apache.spark.serializer.JavaSerializer,114k,0.1,521,0.72,340m,0.44
ScalaSparkKmeans,2023-04-18,12:35:23,8032739902,122.801,65412658,32706329,118m,6,1,16g,8,2,16g,snappy,59k,4k,47k,22m,0.88,0.15,93m,org.apache.spark.serializer.JavaSerializer,103k,0.12,621,0.22,354m,0.75
ScalaSparkKmeans,2023-04-18,12:49:14,8032739902,119.633,67144850,33572425,48m,13,1,16g,8,2,16g,lzf,68k,6k,3k,58m,0.8,0.71,14m,org.apache.spark.serializer.JavaSerializer,124k,0.42,434,0.23,248m,0.57
ScalaSparkKmeans,2023-04-18,13:05:21,8032739902,245.418,32730850,16365425,20m,14,1,16g,2,8,4g,lzf,101k,79k,111k,44m,0.27,0.24,92m,org.apache.spark.serializer.JavaSerializer,68k,0.48,508,0.18,280m,0.54
ScalaSparkKmeans,2023-04-18,13:23:18,8032739902,308.533,26035269,13017634,49m,13,1,16g,8,2,16g,snappy,75k,4k,90k,76m,0.2,0.48,26m,org.apache.spark.serializer.KryoSerializer,2k,0.62,332,0.53,482m,0.35
ScalaSparkKmeans,2023-04-18,13:41:00,8032739902,137.268,58518663,29259331,113m,10,1,16g,4,4,8g,lz4,116k,39k,38k,95m,0.34,0.72,36m,org.apache.spark.serializer.KryoSerializer,57k,0.69,167,0.34,289m,0.37
ScalaSparkKmeans,2023-04-18,13:55:24,8032739902,134.366,59782533,29891266,109m,11,1,16g,4,4,8g,snappy,76k,70k,92k,66m,0.59,0.88,56m,org.apache.spark.serializer.KryoSerializer,49k,0.83,406,0.82,459m,0.25
ScalaSparkKmeans,2023-04-18,14:09:50,8032739902,125.166,64176692,32088346,119m,8,1,16g,4,4,8g,lzf,64k,36k,6k,85m,0.7,0.13,30m,org.apache.spark.serializer.KryoSerializer,74k,0.7,368,0.24,367m,0.48
ScalaSparkKmeans,2023-04-18,14:24:04,8032739902,123.726,64923620,32461810,59m,13,1,16g,8,2,16g,lz4,97k,32k,92k,27m,0.46,0.18,124m,org.apache.spark.serializer.JavaSerializer,27k,0.43,194,0.71,58m,0.13
ScalaSparkKmeans,2023-04-18,14:42:12,8032739902,376.884,21313560,10656780,52m,13,1,16g,4,4,8g,snappy,122k,49k,47k,40m,0.14,0.81,60m,org.apache.spark.serializer.KryoSerializer,64k,0.53,206,0.39,26m,0.61
