Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkTerasort,2023-04-17,11:09:26,6400000000,185.646,34474214,17237107,90m,16,1,16g,8,2,16g,lzf,45k,61k,41k,104m,0.49,0.25,90m,org.apache.spark.serializer.JavaSerializer,100k,0.41,589,0.57,446m,0.49
ScalaSparkTerasort,2023-04-17,11:22:59,6400000000,160.66,39835677,19917838,125m,14,1,16g,4,4,8g,lzf,117k,69k,126k,90m,0.61,0.44,27m,org.apache.spark.serializer.JavaSerializer,61k,0.49,457,0.89,122m,0.73
ScalaSparkTerasort,2023-04-17,11:37:30,6400000000,190.781,33546317,16773158,127m,15,1,16g,8,2,16g,lzf,86k,122k,30k,13m,0.47,0.64,36m,org.apache.spark.serializer.JavaSerializer,32k,0.51,77,0.22,449m,0.89
ScalaSparkTerasort,2023-04-17,11:51:17,6400000000,162.974,39270067,19635033,102m,12,1,16g,2,8,4g,lz4,108k,125k,71k,36m,0.66,0.36,3m,org.apache.spark.serializer.JavaSerializer,80k,0.26,255,0.84,171m,0.38
ScalaSparkTerasort,2023-04-17,12:09:31,6400000000,178.484,35857555,17928777,21m,2,1,16g,8,2,16g,lzf,116k,71k,95k,11m,0.32,0.2,37m,org.apache.spark.serializer.KryoSerializer,94k,0.17,319,0.24,207m,0.76
ScalaSparkTerasort,2023-04-17,12:24:31,6400000000,169.438,37771928,18885964,93m,10,1,16g,2,8,4g,lzf,40k,71k,120k,99m,0.36,0.77,51m,org.apache.spark.serializer.JavaSerializer,92k,0.4,747,0.11,21m,0.59
ScalaSparkTerasort,2023-04-17,12:39:03,6400000000,165.233,38733182,19366591,110m,6,1,16g,2,8,4g,lzf,88k,53k,95k,124m,0.58,0.52,22m,org.apache.spark.serializer.JavaSerializer,3k,0.32,308,0.69,146m,0.51
ScalaSparkTerasort,2023-04-17,12:53:30,6400000000,168.804,37913793,18956896,38m,4,1,16g,2,8,4g,snappy,96k,81k,43k,33m,0.83,0.34,5m,org.apache.spark.serializer.JavaSerializer,118k,0.76,371,0.5,330m,0.13
ScalaSparkTerasort,2023-04-17,13:35:15,6400000000,155.879,41057486,20528743,10m,6,1,16g,2,8,4g,lz4,108k,38k,20k,94m,0.13,0.37,63m,org.apache.spark.serializer.KryoSerializer,101k,0.61,290,0.56,429m,0.48
ScalaSparkTerasort,2023-04-17,14:00:22,6400000000,148.28,43161586,21580793,126m,15,1,16g,8,2,16g,snappy,60k,85k,66k,112m,0.11,0.33,59m,org.apache.spark.serializer.KryoSerializer,100k,0.75,674,0.78,139m,0.33
ScalaSparkTerasort,2023-04-17,14:15:19,6400000000,172.019,37205192,18602596,95m,4,1,16g,8,2,16g,lzf,113k,85k,122k,5m,0.61,0.34,65m,org.apache.spark.serializer.KryoSerializer,35k,0.1,121,0.19,333m,0.43
ScalaSparkTerasort,2023-04-17,14:29:58,6400000000,189.607,33754028,16877014,16m,4,1,16g,8,2,16g,lzf,33k,19k,86k,58m,0.81,0.9,41m,org.apache.spark.serializer.JavaSerializer,48k,0.44,468,0.74,476m,0.83
ScalaSparkTerasort,2023-04-17,14:44:17,6400000000,174.086,36763438,18381719,37m,8,1,16g,2,8,4g,lz4,59k,86k,112k,29m,0.47,0.44,46m,org.apache.spark.serializer.JavaSerializer,31k,0.75,96,0.66,347m,0.88
ScalaSparkTerasort,2023-04-17,15:27:46,6400000000,146.864,43577731,21788865,43m,7,1,16g,4,4,8g,lz4,56k,57k,121k,5m,0.11,0.81,66m,org.apache.spark.serializer.JavaSerializer,114k,0.26,187,0.85,109m,0.31
ScalaSparkTerasort,2023-04-17,15:44:27,6400000000,164.962,38796813,19398406,32m,13,1,16g,2,8,4g,snappy,92k,23k,55k,93m,0.33,0.74,120m,org.apache.spark.serializer.KryoSerializer,74k,0.22,451,0.13,136m,0.53
ScalaSparkTerasort,2023-04-17,16:00:06,6400000000,177.127,36132266,18066133,41m,15,1,16g,8,2,16g,snappy,27k,101k,8k,73m,0.34,0.45,124m,org.apache.spark.serializer.JavaSerializer,86k,0.29,590,0.12,451m,0.76
ScalaSparkTerasort,2023-04-17,16:39:49,6400000000,161.124,39720960,19860480,35m,3,1,16g,2,8,4g,lz4,46k,59k,97k,4m,0.18,0.13,60m,org.apache.spark.serializer.KryoSerializer,33k,0.51,191,0.4,434m,0.49
ScalaSparkTerasort,2023-04-17,16:59:57,6400000000,154.224,41498080,20749040,90m,5,1,16g,8,2,16g,lz4,35k,85k,88k,16m,0.2,0.17,113m,org.apache.spark.serializer.JavaSerializer,61k,0.35,766,0.86,228m,0.12
ScalaSparkTerasort,2023-04-17,17:14:29,6400000000,172.968,37001063,18500531,128m,7,1,16g,8,2,16g,lzf,54k,29k,20k,37m,0.48,0.81,98m,org.apache.spark.serializer.KryoSerializer,91k,0.8,321,0.21,125m,0.86
ScalaSparkTerasort,2023-04-17,17:28:50,6400000000,163.499,39143970,19571985,110m,11,1,16g,2,8,4g,snappy,7k,21k,125k,101m,0.45,0.47,92m,org.apache.spark.serializer.JavaSerializer,38k,0.73,534,0.21,17m,0.39
ScalaSparkTerasort,2023-04-17,17:42:34,6400000000,171.712,37271710,18635855,118m,14,1,16g,8,2,16g,snappy,102k,109k,38k,45m,0.78,0.54,24m,org.apache.spark.serializer.JavaSerializer,84k,0.48,480,0.89,91m,0.25
ScalaSparkTerasort,2023-04-17,17:58:54,6400000000,170.31,37578533,18789266,124m,9,1,16g,8,2,16g,lzf,7k,49k,3k,106m,0.32,0.13,124m,org.apache.spark.serializer.KryoSerializer,100k,0.89,351,0.82,8m,0.83
ScalaSparkTerasort,2023-04-17,18:12:29,6400000000,177.343,36088258,18044129,126m,13,1,16g,8,2,16g,lz4,63k,108k,14k,116m,0.58,0.4,83m,org.apache.spark.serializer.KryoSerializer,20k,0.49,88,0.17,473m,0.9
ScalaSparkTerasort,2023-04-17,18:28:12,6400000000,169.727,37707612,18853806,118m,6,1,16g,2,8,4g,lzf,105k,69k,83k,24m,0.36,0.83,22m,org.apache.spark.serializer.JavaSerializer,71k,0.56,302,0.79,487m,0.33
ScalaSparkTerasort,2023-04-17,18:42:40,6400000000,162.402,39408381,19704190,81m,14,1,16g,4,4,8g,snappy,5k,4k,84k,25m,0.39,0.15,121m,org.apache.spark.serializer.JavaSerializer,67k,0.32,152,0.85,328m,0.87
ScalaSparkTerasort,2023-04-17,18:57:39,6400000000,188.743,33908542,16954271,68m,15,1,16g,8,2,16g,snappy,74k,84k,2k,86m,0.47,0.55,3m,org.apache.spark.serializer.KryoSerializer,30k,0.69,504,0.74,215m,0.25
ScalaSparkTerasort,2023-04-17,19:12:34,6400000000,176.183,36325865,18162932,60m,11,1,16g,4,4,8g,snappy,7k,93k,69k,112m,0.41,0.49,106m,org.apache.spark.serializer.KryoSerializer,75k,0.64,774,0.65,7m,0.3
ScalaSparkTerasort,2023-04-17,19:26:55,6400000000,172.518,37097578,18548789,94m,6,1,16g,2,8,4g,lzf,52k,83k,8k,11m,0.67,0.54,10m,org.apache.spark.serializer.JavaSerializer,16k,0.39,283,0.22,495m,0.82
ScalaSparkTerasort,2023-04-17,19:40:57,6400000000,184.875,34617985,17308992,18m,13,1,16g,8,2,16g,lz4,122k,2k,79k,55m,0.48,0.72,10m,org.apache.spark.serializer.JavaSerializer,109k,0.26,722,0.85,241m,0.46
ScalaSparkTerasort,2023-04-17,19:54:04,6400000000,157.453,40647050,20323525,52m,8,1,16g,4,4,8g,snappy,65k,98k,59k,124m,0.79,0.5,32m,org.apache.spark.serializer.JavaSerializer,93k,0.1,511,0.74,445m,0.21
ScalaSparkTerasort,2023-04-17,20:08:25,6400000000,158.128,40473540,20236770,84m,4,1,16g,2,8,4g,lzf,38k,55k,113k,64m,0.53,0.11,97m,org.apache.spark.serializer.JavaSerializer,126k,0.42,260,0.48,208m,0.84
ScalaSparkTerasort,2023-04-17,20:23:02,6400000000,192.698,33212591,16606295,82m,15,1,16g,8,2,16g,lz4,71k,117k,98k,118m,0.46,0.55,21m,org.apache.spark.serializer.JavaSerializer,47k,0.56,105,0.18,457m,0.73
ScalaSparkTerasort,2023-04-17,20:40:29,6400000000,158.34,40419350,20209675,36m,8,1,16g,8,2,16g,lz4,50k,83k,83k,22m,0.28,0.6,85m,org.apache.spark.serializer.JavaSerializer,93k,0.75,267,0.21,30m,0.68
ScalaSparkTerasort,2023-04-17,20:59:48,6400000000,162.525,39378557,19689278,76m,8,1,16g,8,2,16g,lzf,61k,37k,10k,58m,0.26,0.57,77m,org.apache.spark.serializer.KryoSerializer,22k,0.19,601,0.7,139m,0.22
ScalaSparkTerasort,2023-04-17,21:14:36,6400000000,191.729,33380448,16690224,8m,12,1,16g,8,2,16g,lzf,35k,54k,35k,72m,0.69,0.73,8m,org.apache.spark.serializer.KryoSerializer,28k,0.83,765,0.6,262m,0.74
ScalaSparkTerasort,2023-04-17,21:29:22,6400000000,177.196,36118196,18059098,62m,9,1,16g,4,4,8g,snappy,59k,113k,97k,7m,0.41,0.88,12m,org.apache.spark.serializer.KryoSerializer,110k,0.46,431,0.63,168m,0.87
ScalaSparkTerasort,2023-04-17,21:43:56,6400000000,157.558,40619962,20309981,40m,3,1,16g,4,4,8g,snappy,69k,93k,82k,81m,0.4,0.15,79m,org.apache.spark.serializer.JavaSerializer,93k,0.69,125,0.12,191m,0.76
ScalaSparkTerasort,2023-04-17,22:03:14,6400000000,155.003,41289523,20644761,34m,7,1,16g,8,2,16g,lz4,48k,46k,3k,25m,0.2,0.12,120m,org.apache.spark.serializer.JavaSerializer,104k,0.41,216,0.65,430m,0.37
ScalaSparkTerasort,2023-04-17,22:16:40,6400000000,168.45,37993469,18996734,71m,10,1,16g,4,4,8g,lz4,13k,102k,92k,6m,0.78,0.15,56m,org.apache.spark.serializer.JavaSerializer,110k,0.65,367,0.59,309m,0.88
ScalaSparkTerasort,2023-04-17,22:31:31,6400000000,167.886,38121105,19060552,44m,5,1,16g,4,4,8g,lz4,16k,35k,49k,85m,0.35,0.82,25m,org.apache.spark.serializer.JavaSerializer,99k,0.36,407,0.14,361m,0.68
ScalaSparkTerasort,2023-04-17,22:48:29,6400000000,169.538,37749649,18874824,52m,2,1,16g,4,4,8g,lzf,44k,64k,123k,89m,0.39,0.3,4m,org.apache.spark.serializer.JavaSerializer,125k,0.48,105,0.72,212m,0.46
ScalaSparkTerasort,2023-04-17,23:02:26,6400000000,170.819,37466558,18733279,109m,11,1,16g,2,8,4g,lz4,28k,62k,41k,94m,0.66,0.52,9m,org.apache.spark.serializer.JavaSerializer,60k,0.26,734,0.18,481m,0.51
ScalaSparkTerasort,2023-04-17,23:17:51,6400000000,161.865,39539122,19769561,120m,4,1,16g,4,4,8g,lzf,12k,101k,14k,102m,0.36,0.23,113m,org.apache.spark.serializer.KryoSerializer,123k,0.11,340,0.29,352m,0.8
ScalaSparkTerasort,2023-04-17,23:31:43,6400000000,153.287,41751746,20875873,86m,6,1,16g,4,4,8g,lzf,7k,10k,81k,17m,0.53,0.62,112m,org.apache.spark.serializer.KryoSerializer,56k,0.7,384,0.89,366m,0.8
ScalaSparkTerasort,2023-04-17,23:45:18,6400000000,156.864,40799673,20399836,53m,9,1,16g,4,4,8g,lz4,93k,17k,111k,78m,0.61,0.11,103m,org.apache.spark.serializer.JavaSerializer,114k,0.43,225,0.79,45m,0.6
ScalaSparkTerasort,2023-04-17,23:59:15,6400000000,188.479,33956037,16978018,117m,11,1,16g,8,2,16g,lz4,58k,99k,69k,47m,0.63,0.11,38m,org.apache.spark.serializer.JavaSerializer,119k,0.5,732,0.8,356m,0.52
ScalaSparkTerasort,2023-04-18,00:12:53,6400000000,159.972,40007001,20003500,116m,9,1,16g,2,8,4g,lz4,112k,95k,119k,80m,0.85,0.17,41m,org.apache.spark.serializer.KryoSerializer,111k,0.36,515,0.5,207m,0.38
ScalaSparkTerasort,2023-04-18,00:27:35,6400000000,171.42,37335200,18667600,69m,11,1,16g,2,8,4g,lz4,124k,88k,64k,87m,0.46,0.31,15m,org.apache.spark.serializer.JavaSerializer,122k,0.81,392,0.25,201m,0.21
ScalaSparkTerasort,2023-04-18,00:42:13,6400000000,172.524,37096288,18548144,74m,14,1,16g,2,8,4g,snappy,110k,19k,58k,108m,0.69,0.1,64m,org.apache.spark.serializer.KryoSerializer,47k,0.29,475,0.87,13m,0.23
ScalaSparkTerasort,2023-04-18,00:56:31,6400000000,169.044,37859965,18929982,21m,11,1,16g,2,8,4g,snappy,48k,40k,82k,83m,0.76,0.23,116m,org.apache.spark.serializer.JavaSerializer,107k,0.41,400,0.41,38m,0.47
ScalaSparkTerasort,2023-04-18,01:11:30,6400000000,174.908,36590664,18295332,44m,5,1,16g,8,2,16g,snappy,101k,21k,14k,120m,0.8,0.1,17m,org.apache.spark.serializer.KryoSerializer,55k,0.73,763,0.56,362m,0.85
ScalaSparkTerasort,2023-04-18,01:25:53,6400000000,168.395,38005879,19002939,121m,16,1,16g,4,4,8g,lzf,119k,85k,21k,8m,0.55,0.17,43m,org.apache.spark.serializer.KryoSerializer,53k,0.35,64,0.81,225m,0.16
ScalaSparkTerasort,2023-04-18,02:06:08,6400000000,154.25,41491085,20745542,85m,4,1,16g,2,8,4g,lzf,17k,41k,85k,88m,0.11,0.27,115m,org.apache.spark.serializer.JavaSerializer,23k,0.36,397,0.71,470m,0.29
ScalaSparkTerasort,2023-04-18,02:20:37,6400000000,161.282,39682047,19841023,90m,5,1,16g,2,8,4g,snappy,58k,15k,18k,48m,0.46,0.72,115m,org.apache.spark.serializer.JavaSerializer,49k,0.45,794,0.28,354m,0.54
ScalaSparkTerasort,2023-04-18,02:34:06,6400000000,153.874,41592471,20796235,45m,8,1,16g,4,4,8g,lzf,34k,57k,123k,105m,0.65,0.16,123m,org.apache.spark.serializer.JavaSerializer,5k,0.12,183,0.79,94m,0.29
ScalaSparkTerasort,2023-04-18,02:48:57,6400000000,159.746,40063600,20031800,99m,4,1,16g,2,8,4g,snappy,57k,58k,91k,21m,0.78,0.44,103m,org.apache.spark.serializer.KryoSerializer,2k,0.82,581,0.6,80m,0.5
ScalaSparkTerasort,2023-04-18,03:02:49,6400000000,166.232,38500409,19250204,32m,8,1,16g,8,2,16g,snappy,89k,120k,114k,27m,0.66,0.78,33m,org.apache.spark.serializer.JavaSerializer,4k,0.13,322,0.26,295m,0.47
ScalaSparkTerasort,2023-04-18,03:16:51,6400000000,177.694,36016972,18008486,7m,9,1,16g,2,8,4g,lz4,15k,79k,106k,106m,0.55,0.72,29m,org.apache.spark.serializer.JavaSerializer,43k,0.38,61,0.54,418m,0.8
ScalaSparkTerasort,2023-04-18,04:10:12,6400000000,151.174,42335322,21167661,89m,5,1,16g,4,4,8g,lzf,80k,56k,9k,31m,0.11,0.27,45m,org.apache.spark.serializer.KryoSerializer,75k,0.37,697,0.62,176m,0.67
ScalaSparkTerasort,2023-04-18,04:24:33,6400000000,169.432,37773265,18886632,37m,15,1,16g,2,8,4g,lz4,84k,19k,122k,74m,0.48,0.72,6m,org.apache.spark.serializer.JavaSerializer,72k,0.62,604,0.54,31m,0.47
ScalaSparkTerasort,2023-04-18,04:39:10,6400000000,174.958,36580207,18290103,116m,15,1,16g,4,4,8g,lzf,93k,81k,72k,72m,0.52,0.49,7m,org.apache.spark.serializer.KryoSerializer,74k,0.28,80,0.35,336m,0.14
ScalaSparkTerasort,2023-04-18,05:00:53,6400000000,154.288,41480866,20740433,36m,14,1,16g,8,2,16g,snappy,81k,86k,51k,20m,0.19,0.21,23m,org.apache.spark.serializer.KryoSerializer,5k,0.56,393,0.86,378m,0.79
ScalaSparkTerasort,2023-04-18,05:24:43,6400000000,155.373,41191197,20595598,108m,2,1,16g,2,8,4g,lz4,99k,119k,96k,80m,0.22,0.74,37m,org.apache.spark.serializer.JavaSerializer,45k,0.89,183,0.69,5m,0.15
ScalaSparkTerasort,2023-04-18,05:59:03,6400000000,150.434,42543573,21271786,30m,10,1,16g,8,2,16g,snappy,117k,31k,106k,111m,0.1,0.35,81m,org.apache.spark.serializer.JavaSerializer,34k,0.55,236,0.77,23m,0.44
ScalaSparkTerasort,2023-04-18,06:24:57,6400000000,161.903,39529841,19764920,36m,12,1,16g,2,8,4g,lzf,126k,17k,70k,55m,0.17,0.81,27m,org.apache.spark.serializer.KryoSerializer,64k,0.6,314,0.52,421m,0.84
ScalaSparkTerasort,2023-04-18,06:41:02,6400000000,166.548,38427360,19213680,56m,16,1,16g,2,8,4g,lz4,33k,122k,91k,108m,0.34,0.86,82m,org.apache.spark.serializer.JavaSerializer,20k,0.52,309,0.19,66m,0.37
ScalaSparkTerasort,2023-04-18,06:56:07,6400000000,184.397,34707723,17353861,18m,4,1,16g,2,8,4g,lz4,97k,56k,55k,52m,0.46,0.4,13m,org.apache.spark.serializer.JavaSerializer,110k,0.61,97,0.77,457m,0.69
ScalaSparkTerasort,2023-04-18,07:09:43,6400000000,162.512,39381707,19690853,105m,8,1,16g,4,4,8g,lz4,18k,26k,32k,15m,0.81,0.59,113m,org.apache.spark.serializer.KryoSerializer,103k,0.65,648,0.58,74m,0.76
ScalaSparkTerasort,2023-04-18,08:05:11,6400000000,160.597,39851304,19925652,69m,13,1,16g,2,8,4g,snappy,8k,101k,87k,43m,0.19,0.56,51m,org.apache.spark.serializer.KryoSerializer,51k,0.7,204,0.57,215m,0.51
ScalaSparkTerasort,2023-04-18,08:19:56,6400000000,170.775,37476211,18738105,65m,7,1,16g,2,8,4g,lz4,87k,82k,60k,68m,0.37,0.14,37m,org.apache.spark.serializer.JavaSerializer,50k,0.6,239,0.27,411m,0.21
ScalaSparkTerasort,2023-04-18,08:34:33,6400000000,166.381,38465930,19232965,83m,15,1,16g,4,4,8g,snappy,6k,117k,62k,6m,0.35,0.52,124m,org.apache.spark.serializer.JavaSerializer,60k,0.46,671,0.19,216m,0.53
ScalaSparkTerasort,2023-04-18,08:48:05,6400000000,156.226,40966292,20483146,120m,5,1,16g,4,4,8g,lz4,25k,112k,3k,69m,0.72,0.68,109m,org.apache.spark.serializer.JavaSerializer,83k,0.29,513,0.69,464m,0.72
ScalaSparkTerasort,2023-04-18,09:02:05,6400000000,164.538,38896789,19448394,48m,16,1,16g,2,8,4g,lzf,113k,6k,100k,39m,0.59,0.36,108m,org.apache.spark.serializer.JavaSerializer,117k,0.35,688,0.9,412m,0.88
ScalaSparkTerasort,2023-04-18,09:16:45,6400000000,173.159,36960250,18480125,126m,9,1,16g,8,2,16g,lzf,118k,56k,46k,102m,0.88,0.6,24m,org.apache.spark.serializer.KryoSerializer,124k,0.19,377,0.71,204m,0.29
ScalaSparkTerasort,2023-04-18,09:34:12,6400000000,164.677,38863957,19431978,33m,15,1,16g,4,4,8g,snappy,109k,24k,109k,22m,0.28,0.42,64m,org.apache.spark.serializer.KryoSerializer,16k,0.11,211,0.29,493m,0.12
ScalaSparkTerasort,2023-04-18,09:55:34,6400000000,158.857,40287806,20143903,100m,15,1,16g,4,4,8g,lzf,125k,88k,29k,122m,0.18,0.85,40m,org.apache.spark.serializer.KryoSerializer,76k,0.23,414,0.61,2m,0.28
ScalaSparkTerasort,2023-04-18,10:13:38,6400000000,162.093,39483506,19741753,117m,16,1,16g,2,8,4g,lzf,53k,28k,106k,47m,0.25,0.87,44m,org.apache.spark.serializer.KryoSerializer,50k,0.35,330,0.52,320m,0.39
ScalaSparkTerasort,2023-04-18,10:34:38,6400000000,156.709,40840028,20420014,77m,8,1,16g,8,2,16g,snappy,38k,41k,68k,32m,0.16,0.76,44m,org.apache.spark.serializer.JavaSerializer,66k,0.7,237,0.34,184m,0.43
ScalaSparkTerasort,2023-04-18,10:50:13,6400000000,189.752,33728234,16864117,88m,13,1,16g,4,4,8g,lzf,59k,102k,22k,69m,0.44,0.81,9m,org.apache.spark.serializer.KryoSerializer,118k,0.31,767,0.41,392m,0.25
ScalaSparkTerasort,2023-04-18,11:03:47,6400000000,163.72,39091131,19545565,101m,15,1,16g,4,4,8g,lz4,103k,38k,30k,73m,0.52,0.11,54m,org.apache.spark.serializer.JavaSerializer,12k,0.58,433,0.76,432m,0.17
ScalaSparkTerasort,2023-04-18,11:18:59,6400000000,171.458,37326925,18663462,14m,14,1,16g,2,8,4g,snappy,83k,81k,14k,11m,0.4,0.39,95m,org.apache.spark.serializer.KryoSerializer,58k,0.56,393,0.8,138m,0.46
ScalaSparkTerasort,2023-04-18,11:40:08,6400000000,158.089,40483525,20241762,85m,5,1,16g,4,4,8g,lz4,88k,6k,89k,10m,0.17,0.5,31m,org.apache.spark.serializer.KryoSerializer,60k,0.36,516,0.68,193m,0.85
ScalaSparkTerasort,2023-04-18,12:01:34,6400000000,155.65,41117892,20558946,51m,9,1,16g,8,2,16g,lzf,93k,44k,41k,83m,0.18,0.78,116m,org.apache.spark.serializer.KryoSerializer,22k,0.63,619,0.12,411m,0.25
ScalaSparkTerasort,2023-04-18,12:15:36,6400000000,168.443,37995048,18997524,110m,4,1,16g,2,8,4g,snappy,90k,10k,61k,61m,0.72,0.17,70m,org.apache.spark.serializer.JavaSerializer,12k,0.66,560,0.4,271m,0.44
ScalaSparkTerasort,2023-04-18,12:29:40,6400000000,162.462,39393827,19696913,122m,15,1,16g,2,8,4g,snappy,117k,38k,40k,51m,0.57,0.57,12m,org.apache.spark.serializer.JavaSerializer,114k,0.1,521,0.72,340m,0.44
ScalaSparkTerasort,2023-04-18,12:43:38,6400000000,167.937,38109529,19054764,118m,6,1,16g,8,2,16g,snappy,59k,4k,47k,22m,0.88,0.15,93m,org.apache.spark.serializer.JavaSerializer,103k,0.12,621,0.22,354m,0.75
ScalaSparkTerasort,2023-04-18,12:57:48,6400000000,184.193,34746162,17373081,48m,13,1,16g,8,2,16g,lzf,68k,6k,3k,58m,0.8,0.71,14m,org.apache.spark.serializer.JavaSerializer,124k,0.42,434,0.23,248m,0.57
ScalaSparkTerasort,2023-04-18,13:14:29,6400000000,162.443,39398435,19699217,20m,14,1,16g,2,8,4g,lzf,101k,79k,111k,44m,0.27,0.24,92m,org.apache.spark.serializer.JavaSerializer,68k,0.48,508,0.18,280m,0.54
ScalaSparkTerasort,2023-04-18,13:35:15,6400000000,152.368,42003570,21001785,49m,13,1,16g,8,2,16g,snappy,75k,4k,90k,76m,0.2,0.48,26m,org.apache.spark.serializer.KryoSerializer,2k,0.62,332,0.53,482m,0.35
ScalaSparkTerasort,2023-04-18,13:49:38,6400000000,165.516,38666956,19333478,113m,10,1,16g,4,4,8g,lz4,116k,39k,38k,95m,0.34,0.72,36m,org.apache.spark.serializer.KryoSerializer,57k,0.69,167,0.34,289m,0.37
ScalaSparkTerasort,2023-04-18,14:04:15,6400000000,163.257,39201994,19600997,109m,11,1,16g,4,4,8g,snappy,76k,70k,92k,66m,0.59,0.88,56m,org.apache.spark.serializer.KryoSerializer,49k,0.83,406,0.82,459m,0.25
ScalaSparkTerasort,2023-04-18,14:18:25,6400000000,161.912,39527644,19763822,119m,8,1,16g,4,4,8g,lzf,64k,36k,6k,85m,0.7,0.13,30m,org.apache.spark.serializer.KryoSerializer,74k,0.7,368,0.24,367m,0.48
ScalaSparkTerasort,2023-04-18,14:32:28,6400000000,174.717,36630665,18315332,59m,13,1,16g,8,2,16g,lz4,97k,32k,92k,27m,0.46,0.18,124m,org.apache.spark.serializer.JavaSerializer,27k,0.43,194,0.71,58m,0.13
ScalaSparkTerasort,2023-04-18,14:56:42,6400000000,150.167,42619217,21309608,52m,13,1,16g,4,4,8g,snappy,122k,49k,47k,40m,0.14,0.81,60m,org.apache.spark.serializer.KryoSerializer,64k,0.53,206,0.39,26m,0.61
