Type,Date,Time,Input_data_size,Duration(s),Throughput(bytes/s),Throughput/node,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.memory.fraction,spark.memory.storageFraction,spark.reducer.maxSizeInFlight,spark.serializer,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryFraction,spark.storage.memoryMapThreshold,spark.storage.unrollFraction
ScalaSparkNWeight,2023-04-17,12:18:37,236121957,182.483,1293939,646969,93m,10,1,16g,2,8,4g,lzf,40k,71k,120k,99m,0.36,0.77,51m,org.apache.spark.serializer.JavaSerializer,92k,0.4,747,0.11,21m,0.59
ScalaSparkNWeight,2023-04-17,12:33:17,236121957,153.774,1535512,767756,110m,6,1,16g,2,8,4g,lzf,88k,53k,95k,124m,0.58,0.52,22m,org.apache.spark.serializer.JavaSerializer,3k,0.32,308,0.69,146m,0.51
ScalaSparkNWeight,2023-04-17,12:47:26,236121957,137.459,1717762,858881,38m,4,1,16g,2,8,4g,snappy,96k,81k,43k,33m,0.83,0.34,5m,org.apache.spark.serializer.JavaSerializer,118k,0.76,371,0.5,330m,0.13
ScalaSparkNWeight,2023-04-17,13:52:38,236121957,426.677,553397,276698,126m,15,1,16g,8,2,16g,snappy,60k,85k,66k,112m,0.11,0.33,59m,org.apache.spark.serializer.KryoSerializer,100k,0.75,674,0.78,139m,0.33
ScalaSparkNWeight,2023-04-17,14:08:26,236121957,147.235,1603708,801854,95m,4,1,16g,8,2,16g,lzf,113k,85k,122k,5m,0.61,0.34,65m,org.apache.spark.serializer.KryoSerializer,35k,0.1,121,0.19,333m,0.43
ScalaSparkNWeight,2023-04-17,14:23:34,236121957,154.03,1532960,766480,16m,4,1,16g,8,2,16g,lzf,33k,19k,86k,58m,0.81,0.9,41m,org.apache.spark.serializer.JavaSerializer,48k,0.44,468,0.74,476m,0.83
ScalaSparkNWeight,2023-04-17,14:38:32,236121957,161.203,1464749,732374,37m,8,1,16g,2,8,4g,lz4,59k,86k,112k,29m,0.47,0.44,46m,org.apache.spark.serializer.JavaSerializer,31k,0.75,96,0.66,347m,0.88
ScalaSparkNWeight,2023-04-17,15:38:16,236121957,205.67,1148062,574031,32m,13,1,16g,2,8,4g,snappy,92k,23k,55k,93m,0.33,0.74,120m,org.apache.spark.serializer.KryoSerializer,74k,0.22,451,0.13,136m,0.53
ScalaSparkNWeight,2023-04-17,15:54:05,236121957,236.307,999216,499608,41m,15,1,16g,8,2,16g,snappy,27k,101k,8k,73m,0.34,0.45,124m,org.apache.spark.serializer.JavaSerializer,86k,0.29,590,0.12,451m,0.76
ScalaSparkNWeight,2023-04-17,16:53:08,236121957,275.643,856622,428311,90m,5,1,16g,8,2,16g,lz4,35k,85k,88k,16m,0.2,0.17,113m,org.apache.spark.serializer.JavaSerializer,61k,0.35,766,0.86,228m,0.12
ScalaSparkNWeight,2023-04-17,17:08:02,236121957,144.76,1631127,815563,128m,7,1,16g,8,2,16g,lzf,54k,29k,20k,37m,0.48,0.81,98m,org.apache.spark.serializer.KryoSerializer,91k,0.8,321,0.21,125m,0.86
ScalaSparkNWeight,2023-04-17,17:23:19,236121957,177.646,1329171,664585,110m,11,1,16g,2,8,4g,snappy,7k,21k,125k,101m,0.45,0.47,92m,org.apache.spark.serializer.JavaSerializer,38k,0.73,534,0.21,17m,0.39
ScalaSparkNWeight,2023-04-17,17:36:45,236121957,134.981,1749297,874648,118m,14,1,16g,8,2,16g,snappy,102k,109k,38k,45m,0.78,0.54,24m,org.apache.spark.serializer.JavaSerializer,84k,0.48,480,0.89,91m,0.25
ScalaSparkNWeight,2023-04-17,17:52:28,236121957,255.286,924931,462465,124m,9,1,16g,8,2,16g,lzf,7k,49k,3k,106m,0.32,0.13,124m,org.apache.spark.serializer.KryoSerializer,100k,0.89,351,0.82,8m,0.83
ScalaSparkNWeight,2023-04-17,18:06:40,236121957,133.837,1764250,882125,126m,13,1,16g,8,2,16g,lz4,63k,108k,14k,116m,0.58,0.4,83m,org.apache.spark.serializer.KryoSerializer,20k,0.49,88,0.17,473m,0.9
ScalaSparkNWeight,2023-04-17,18:22:23,236121957,182.18,1296091,648045,118m,6,1,16g,2,8,4g,lzf,105k,69k,83k,24m,0.36,0.83,22m,org.apache.spark.serializer.JavaSerializer,71k,0.56,302,0.79,487m,0.33
ScalaSparkNWeight,2023-04-17,18:37:11,236121957,170.627,1383848,691924,81m,14,1,16g,4,4,8g,snappy,5k,4k,84k,25m,0.39,0.15,121m,org.apache.spark.serializer.JavaSerializer,67k,0.32,152,0.85,328m,0.87
ScalaSparkNWeight,2023-04-17,18:50:55,236121957,157.507,1499120,749560,68m,15,1,16g,8,2,16g,snappy,74k,84k,2k,86m,0.47,0.55,3m,org.apache.spark.serializer.KryoSerializer,30k,0.69,504,0.74,215m,0.25
ScalaSparkNWeight,2023-04-17,19:06:16,236121957,173.136,1363794,681897,60m,11,1,16g,4,4,8g,snappy,7k,93k,69k,112m,0.41,0.49,106m,org.apache.spark.serializer.KryoSerializer,75k,0.64,774,0.65,7m,0.3
ScalaSparkNWeight,2023-04-17,19:21:00,236121957,146.928,1607058,803529,94m,6,1,16g,2,8,4g,lzf,52k,83k,8k,11m,0.67,0.54,10m,org.apache.spark.serializer.JavaSerializer,16k,0.39,283,0.22,495m,0.82
ScalaSparkNWeight,2023-04-17,19:35:01,236121957,141.656,1666868,833434,18m,13,1,16g,8,2,16g,lz4,122k,2k,79k,55m,0.48,0.72,10m,org.apache.spark.serializer.JavaSerializer,109k,0.26,722,0.85,241m,0.46
ScalaSparkNWeight,2023-04-17,19:48:50,236121957,135.443,1743330,871665,52m,8,1,16g,4,4,8g,snappy,65k,98k,59k,124m,0.79,0.5,32m,org.apache.spark.serializer.JavaSerializer,93k,0.1,511,0.74,445m,0.21
ScalaSparkNWeight,2023-04-17,20:02:42,236121957,156.821,1505678,752839,84m,4,1,16g,2,8,4g,lzf,38k,55k,113k,64m,0.53,0.11,97m,org.apache.spark.serializer.JavaSerializer,126k,0.42,260,0.48,208m,0.84
ScalaSparkNWeight,2023-04-17,20:16:47,236121957,151.017,1563545,781772,82m,15,1,16g,8,2,16g,lz4,71k,117k,98k,118m,0.46,0.55,21m,org.apache.spark.serializer.JavaSerializer,47k,0.56,105,0.18,457m,0.73
ScalaSparkNWeight,2023-04-17,20:34:54,236121957,284.554,829796,414898,36m,8,1,16g,8,2,16g,lz4,50k,83k,83k,22m,0.28,0.6,85m,org.apache.spark.serializer.JavaSerializer,93k,0.75,267,0.21,30m,0.68
ScalaSparkNWeight,2023-04-17,20:52:55,236121957,297.332,794135,397067,76m,8,1,16g,8,2,16g,lzf,61k,37k,10k,58m,0.26,0.57,77m,org.apache.spark.serializer.KryoSerializer,22k,0.19,601,0.7,139m,0.22
ScalaSparkNWeight,2023-04-17,21:07:52,236121957,154.263,1530645,765322,8m,12,1,16g,8,2,16g,lzf,35k,54k,35k,72m,0.69,0.73,8m,org.apache.spark.serializer.KryoSerializer,28k,0.83,765,0.6,262m,0.74
ScalaSparkNWeight,2023-04-17,21:23:01,236121957,164.587,1434633,717316,62m,9,1,16g,4,4,8g,snappy,59k,113k,97k,7m,0.41,0.88,12m,org.apache.spark.serializer.KryoSerializer,110k,0.46,431,0.63,168m,0.87
ScalaSparkNWeight,2023-04-17,21:38:09,236121957,184.099,1282581,641290,40m,3,1,16g,4,4,8g,snappy,69k,93k,82k,81m,0.4,0.15,79m,org.apache.spark.serializer.JavaSerializer,93k,0.69,125,0.12,191m,0.76
ScalaSparkNWeight,2023-04-17,21:57:07,236121957,278.134,848950,424475,34m,7,1,16g,8,2,16g,lz4,48k,46k,3k,25m,0.2,0.12,120m,org.apache.spark.serializer.JavaSerializer,104k,0.41,216,0.65,430m,0.37
ScalaSparkNWeight,2023-04-17,22:11:16,236121957,130.571,1808379,904189,71m,10,1,16g,4,4,8g,lz4,13k,102k,92k,6m,0.78,0.15,56m,org.apache.spark.serializer.JavaSerializer,110k,0.65,367,0.59,309m,0.88
ScalaSparkNWeight,2023-04-17,22:25:44,236121957,195.036,1210658,605329,44m,5,1,16g,4,4,8g,lz4,16k,35k,49k,85m,0.35,0.82,25m,org.apache.spark.serializer.JavaSerializer,99k,0.36,407,0.14,361m,0.68
ScalaSparkNWeight,2023-04-17,22:40:22,236121957,181.275,1302562,651281,52m,2,1,16g,4,4,8g,lzf,44k,64k,123k,89m,0.39,0.3,4m,org.apache.spark.serializer.JavaSerializer,125k,0.48,105,0.72,212m,0.46
ScalaSparkNWeight,2023-04-17,22:56:43,236121957,140.836,1676573,838286,109m,11,1,16g,2,8,4g,lz4,28k,62k,41k,94m,0.66,0.52,9m,org.apache.spark.serializer.JavaSerializer,60k,0.26,734,0.18,481m,0.51
ScalaSparkNWeight,2023-04-17,23:11:35,236121957,190.789,1237607,618803,120m,4,1,16g,4,4,8g,lzf,12k,101k,14k,102m,0.36,0.23,113m,org.apache.spark.serializer.KryoSerializer,123k,0.11,340,0.29,352m,0.8
ScalaSparkNWeight,2023-04-17,23:25:49,236121957,135.18,1746722,873361,86m,6,1,16g,4,4,8g,lzf,7k,10k,81k,17m,0.53,0.62,112m,org.apache.spark.serializer.KryoSerializer,56k,0.7,384,0.89,366m,0.8
ScalaSparkNWeight,2023-04-17,23:39:52,236121957,137.476,1717550,858775,53m,9,1,16g,4,4,8g,lz4,93k,17k,111k,78m,0.61,0.11,103m,org.apache.spark.serializer.JavaSerializer,114k,0.43,225,0.79,45m,0.6
ScalaSparkNWeight,2023-04-17,23:53:10,236121957,133.372,1770401,885200,117m,11,1,16g,8,2,16g,lz4,58k,99k,69k,47m,0.63,0.11,38m,org.apache.spark.serializer.JavaSerializer,119k,0.5,732,0.8,356m,0.52
ScalaSparkNWeight,2023-04-18,00:07:18,236121957,134.855,1750932,875466,116m,9,1,16g,2,8,4g,lz4,112k,95k,119k,80m,0.85,0.17,41m,org.apache.spark.serializer.KryoSerializer,111k,0.36,515,0.5,207m,0.38
ScalaSparkNWeight,2023-04-18,00:21:50,236121957,168.259,1403324,701662,69m,11,1,16g,2,8,4g,lz4,124k,88k,64k,87m,0.46,0.31,15m,org.apache.spark.serializer.JavaSerializer,122k,0.81,392,0.25,201m,0.21
ScalaSparkNWeight,2023-04-18,00:35:49,236121957,133.431,1769618,884809,74m,14,1,16g,2,8,4g,snappy,110k,19k,58k,108m,0.69,0.1,64m,org.apache.spark.serializer.KryoSerializer,47k,0.29,475,0.87,13m,0.23
ScalaSparkNWeight,2023-04-18,00:50:45,236121957,143.159,1649368,824684,21m,11,1,16g,2,8,4g,snappy,48k,40k,82k,83m,0.76,0.23,116m,org.apache.spark.serializer.JavaSerializer,107k,0.41,400,0.41,38m,0.47
ScalaSparkNWeight,2023-04-18,01:04:45,236121957,145.062,1627731,813865,44m,5,1,16g,8,2,16g,snappy,101k,21k,14k,120m,0.8,0.1,17m,org.apache.spark.serializer.KryoSerializer,55k,0.73,763,0.56,362m,0.85
ScalaSparkNWeight,2023-04-18,01:19:28,236121957,134.215,1759281,879640,121m,16,1,16g,4,4,8g,lzf,119k,85k,21k,8m,0.55,0.17,43m,org.apache.spark.serializer.KryoSerializer,53k,0.35,64,0.81,225m,0.16
ScalaSparkNWeight,2023-04-18,02:14:59,236121957,170.046,1388576,694288,90m,5,1,16g,2,8,4g,snappy,58k,15k,18k,48m,0.46,0.72,115m,org.apache.spark.serializer.JavaSerializer,49k,0.45,794,0.28,354m,0.54
ScalaSparkNWeight,2023-04-18,02:28:50,236121957,140.753,1677562,838781,45m,8,1,16g,4,4,8g,lzf,34k,57k,123k,105m,0.65,0.16,123m,org.apache.spark.serializer.JavaSerializer,5k,0.12,183,0.79,94m,0.29
ScalaSparkNWeight,2023-04-18,02:42:38,236121957,139.831,1688623,844311,99m,4,1,16g,2,8,4g,snappy,57k,58k,91k,21m,0.78,0.44,103m,org.apache.spark.serializer.KryoSerializer,2k,0.82,581,0.6,80m,0.5
ScalaSparkNWeight,2023-04-18,02:57:05,236121957,143.261,1648194,824097,32m,8,1,16g,8,2,16g,snappy,89k,120k,114k,27m,0.66,0.78,33m,org.apache.spark.serializer.JavaSerializer,4k,0.13,322,0.26,295m,0.47
ScalaSparkNWeight,2023-04-18,03:11:03,236121957,144.132,1638234,819117,7m,9,1,16g,2,8,4g,lz4,15k,79k,106k,106m,0.55,0.72,29m,org.apache.spark.serializer.JavaSerializer,43k,0.38,61,0.54,418m,0.8
ScalaSparkNWeight,2023-04-18,04:18:55,236121957,162.102,1456625,728312,37m,15,1,16g,2,8,4g,lz4,84k,19k,122k,74m,0.48,0.72,6m,org.apache.spark.serializer.JavaSerializer,72k,0.62,604,0.54,31m,0.47
ScalaSparkNWeight,2023-04-18,04:32:49,236121957,140.077,1685658,842829,116m,15,1,16g,4,4,8g,lzf,93k,81k,72k,72m,0.52,0.49,7m,org.apache.spark.serializer.KryoSerializer,74k,0.28,80,0.35,336m,0.14
ScalaSparkNWeight,2023-04-18,04:52:44,236121957,290.115,813890,406945,36m,14,1,16g,8,2,16g,snappy,81k,86k,51k,20m,0.19,0.21,23m,org.apache.spark.serializer.KryoSerializer,5k,0.56,393,0.86,378m,0.79
ScalaSparkNWeight,2023-04-18,05:14:35,236121957,292.599,806981,403490,108m,2,1,16g,2,8,4g,lz4,99k,119k,96k,80m,0.22,0.74,37m,org.apache.spark.serializer.JavaSerializer,45k,0.89,183,0.69,5m,0.15
ScalaSparkNWeight,2023-04-18,05:52:43,236121957,1055.969,223606,111803,30m,10,1,16g,8,2,16g,snappy,117k,31k,106k,111m,0.1,0.35,81m,org.apache.spark.serializer.JavaSerializer,34k,0.55,236,0.77,23m,0.44
ScalaSparkNWeight,2023-04-18,06:35:28,236121957,202.318,1167083,583541,56m,16,1,16g,2,8,4g,lz4,33k,122k,91k,108m,0.34,0.86,82m,org.apache.spark.serializer.JavaSerializer,20k,0.52,309,0.19,66m,0.37
ScalaSparkNWeight,2023-04-18,06:49:45,236121957,163.27,1446205,723102,18m,4,1,16g,2,8,4g,lz4,97k,56k,55k,52m,0.46,0.4,13m,org.apache.spark.serializer.JavaSerializer,110k,0.61,97,0.77,457m,0.69
ScalaSparkNWeight,2023-04-18,07:04:20,236121957,138.949,1699342,849671,105m,8,1,16g,4,4,8g,lz4,18k,26k,32k,15m,0.81,0.59,113m,org.apache.spark.serializer.KryoSerializer,103k,0.65,648,0.58,74m,0.76
ScalaSparkNWeight,2023-04-18,08:14:16,236121957,175.957,1341929,670964,65m,7,1,16g,2,8,4g,lz4,87k,82k,60k,68m,0.37,0.14,37m,org.apache.spark.serializer.JavaSerializer,50k,0.6,239,0.27,411m,0.21
ScalaSparkNWeight,2023-04-18,08:29:06,236121957,201.58,1171356,585678,83m,15,1,16g,4,4,8g,snappy,6k,117k,62k,6m,0.35,0.52,124m,org.apache.spark.serializer.JavaSerializer,60k,0.46,671,0.19,216m,0.53
ScalaSparkNWeight,2023-04-18,08:42:29,236121957,128.884,1832050,916025,120m,5,1,16g,4,4,8g,lz4,25k,112k,3k,69m,0.72,0.68,109m,org.apache.spark.serializer.JavaSerializer,83k,0.29,513,0.69,464m,0.72
ScalaSparkNWeight,2023-04-18,08:56:31,236121957,145.85,1618936,809468,48m,16,1,16g,2,8,4g,lzf,113k,6k,100k,39m,0.59,0.36,108m,org.apache.spark.serializer.JavaSerializer,117k,0.35,688,0.9,412m,0.88
ScalaSparkNWeight,2023-04-18,09:10:13,236121957,141.106,1673365,836682,126m,9,1,16g,8,2,16g,lzf,118k,56k,46k,102m,0.88,0.6,24m,org.apache.spark.serializer.KryoSerializer,124k,0.19,377,0.71,204m,0.29
ScalaSparkNWeight,2023-04-18,09:27:32,236121957,214.011,1103316,551658,33m,15,1,16g,4,4,8g,snappy,109k,24k,109k,22m,0.28,0.42,64m,org.apache.spark.serializer.KryoSerializer,16k,0.11,211,0.29,493m,0.12
ScalaSparkNWeight,2023-04-18,09:47:58,236121957,288.317,818966,409483,100m,15,1,16g,4,4,8g,lzf,125k,88k,29k,122m,0.18,0.85,40m,org.apache.spark.serializer.KryoSerializer,76k,0.23,414,0.61,2m,0.28
ScalaSparkNWeight,2023-04-18,10:06:52,236121957,182.862,1291257,645628,117m,16,1,16g,2,8,4g,lzf,53k,28k,106k,47m,0.25,0.87,44m,org.apache.spark.serializer.KryoSerializer,50k,0.35,330,0.52,320m,0.39
ScalaSparkNWeight,2023-04-18,10:28:09,236121957,294.537,801671,400835,77m,8,1,16g,8,2,16g,snappy,38k,41k,68k,32m,0.16,0.76,44m,org.apache.spark.serializer.JavaSerializer,66k,0.7,237,0.34,184m,0.43
ScalaSparkNWeight,2023-04-18,10:43:17,236121957,182.071,1296867,648433,88m,13,1,16g,4,4,8g,lzf,59k,102k,22k,69m,0.44,0.81,9m,org.apache.spark.serializer.KryoSerializer,118k,0.31,767,0.41,392m,0.25
ScalaSparkNWeight,2023-04-18,10:58:26,236121957,146.328,1613648,806824,101m,15,1,16g,4,4,8g,lz4,103k,38k,30k,73m,0.52,0.11,54m,org.apache.spark.serializer.JavaSerializer,12k,0.58,433,0.76,432m,0.17
ScalaSparkNWeight,2023-04-18,11:12:46,236121957,180.193,1310383,655191,14m,14,1,16g,2,8,4g,snappy,83k,81k,14k,11m,0.4,0.39,95m,org.apache.spark.serializer.KryoSerializer,58k,0.56,393,0.8,138m,0.46
ScalaSparkNWeight,2023-04-18,11:33:16,236121957,293.774,803753,401876,85m,5,1,16g,4,4,8g,lz4,88k,6k,89k,10m,0.17,0.5,31m,org.apache.spark.serializer.KryoSerializer,60k,0.36,516,0.68,193m,0.85
ScalaSparkNWeight,2023-04-18,11:53:41,236121957,282.589,835566,417783,51m,9,1,16g,8,2,16g,lzf,93k,44k,41k,83m,0.18,0.78,116m,org.apache.spark.serializer.KryoSerializer,22k,0.63,619,0.12,411m,0.25
ScalaSparkNWeight,2023-04-18,12:09:45,236121957,135.267,1745599,872799,110m,4,1,16g,2,8,4g,snappy,90k,10k,61k,61m,0.72,0.17,70m,org.apache.spark.serializer.JavaSerializer,12k,0.66,560,0.4,271m,0.44
ScalaSparkNWeight,2023-04-18,12:24:10,236121957,146.934,1606993,803496,122m,15,1,16g,2,8,4g,snappy,117k,38k,40k,51m,0.57,0.57,12m,org.apache.spark.serializer.JavaSerializer,114k,0.1,521,0.72,340m,0.44
ScalaSparkNWeight,2023-04-18,12:37:47,236121957,138.992,1698816,849408,118m,6,1,16g,8,2,16g,snappy,59k,4k,47k,22m,0.88,0.15,93m,org.apache.spark.serializer.JavaSerializer,103k,0.12,621,0.22,354m,0.75
ScalaSparkNWeight,2023-04-18,12:51:45,236121957,145.657,1621082,810541,48m,13,1,16g,8,2,16g,lzf,68k,6k,3k,58m,0.8,0.71,14m,org.apache.spark.serializer.JavaSerializer,124k,0.42,434,0.23,248m,0.57
ScalaSparkNWeight,2023-04-18,13:08:38,236121957,191.666,1231944,615972,20m,14,1,16g,2,8,4g,lzf,101k,79k,111k,44m,0.27,0.24,92m,org.apache.spark.serializer.JavaSerializer,68k,0.48,508,0.18,280m,0.54
ScalaSparkNWeight,2023-04-18,13:28:18,236121957,294.93,800603,400301,49m,13,1,16g,8,2,16g,snappy,75k,4k,90k,76m,0.2,0.48,26m,org.apache.spark.serializer.KryoSerializer,2k,0.62,332,0.53,482m,0.35
ScalaSparkNWeight,2023-04-18,13:44:16,236121957,191.474,1233180,616590,113m,10,1,16g,4,4,8g,lz4,116k,39k,38k,95m,0.34,0.72,36m,org.apache.spark.serializer.KryoSerializer,57k,0.69,167,0.34,289m,0.37
ScalaSparkNWeight,2023-04-18,13:57:47,236121957,138.746,1701828,850914,109m,11,1,16g,4,4,8g,snappy,76k,70k,92k,66m,0.59,0.88,56m,org.apache.spark.serializer.KryoSerializer,49k,0.83,406,0.82,459m,0.25
ScalaSparkNWeight,2023-04-18,14:12:19,236121957,143.833,1641639,820819,119m,8,1,16g,4,4,8g,lzf,64k,36k,6k,85m,0.7,0.13,30m,org.apache.spark.serializer.KryoSerializer,74k,0.7,368,0.24,367m,0.48
ScalaSparkNWeight,2023-04-18,14:26:40,236121957,150.9,1564757,782378,59m,13,1,16g,8,2,16g,lz4,97k,32k,92k,27m,0.46,0.18,124m,org.apache.spark.serializer.JavaSerializer,27k,0.43,194,0.71,58m,0.13
ScalaSparkNWeight,2023-04-18,14:49:05,236121957,407.554,579363,289681,52m,13,1,16g,4,4,8g,snappy,122k,49k,47k,40m,0.14,0.81,60m,org.apache.spark.serializer.KryoSerializer,64k,0.53,206,0.39,26m,0.61
ScalaSparkNWeight,2023-04-18,15:04:54,236121957,142.453,1657542,828771,117m,8,1,16g,4,4,8g,lzf,72k,103k,25k,99m,0.51,0.44,21m,org.apache.spark.serializer.JavaSerializer,24k,0.84,231,0.84,134m,0.45
ScalaSparkNWeight,2023-04-18,15:18:41,236121957,165.66,1425340,712670,40m,12,1,16g,4,4,8g,lzf,49k,26k,119k,126m,0.49,0.15,61m,org.apache.spark.serializer.KryoSerializer,5k,0.74,505,0.9,494m,0.55
ScalaSparkNWeight,2023-04-18,15:32:38,236121957,135.542,1742057,871028,93m,11,1,16g,4,4,8g,snappy,105k,88k,126k,53m,0.57,0.74,23m,org.apache.spark.serializer.KryoSerializer,18k,0.66,522,0.9,382m,0.47
ScalaSparkNWeight,2023-04-18,15:47:16,236121957,155.824,1515311,757655,109m,16,1,16g,8,2,16g,lzf,3k,57k,44k,103m,0.63,0.8,68m,org.apache.spark.serializer.KryoSerializer,113k,0.21,633,0.28,233m,0.71
ScalaSparkNWeight,2023-04-18,16:02:32,236121957,173.24,1362975,681487,54m,15,1,16g,4,4,8g,snappy,17k,34k,101k,31m,0.41,0.68,31m,org.apache.spark.serializer.JavaSerializer,70k,0.66,677,0.68,351m,0.23
ScalaSparkNWeight,2023-04-18,16:16:22,236121957,137.901,1712257,856128,116m,11,1,16g,2,8,4g,snappy,79k,46k,47k,125m,0.77,0.39,122m,org.apache.spark.serializer.KryoSerializer,124k,0.84,190,0.66,337m,0.77
ScalaSparkNWeight,2023-04-18,16:31:05,236121957,141.813,1665023,832511,97m,12,1,16g,2,8,4g,lzf,22k,114k,82k,81m,0.85,0.57,108m,org.apache.spark.serializer.KryoSerializer,106k,0.64,667,0.31,426m,0.77
ScalaSparkNWeight,2023-04-18,16:45:27,236121957,141.142,1672939,836469,3m,9,1,16g,2,8,4g,lz4,122k,93k,74k,128m,0.54,0.79,75m,org.apache.spark.serializer.KryoSerializer,88k,0.24,160,0.81,398m,0.69
ScalaSparkNWeight,2023-04-18,17:03:55,236121957,286.516,824114,412057,88m,6,1,16g,8,2,16g,lz4,22k,10k,33k,111m,0.22,0.25,111m,org.apache.spark.serializer.KryoSerializer,108k,0.22,129,0.62,193m,0.75
ScalaSparkNWeight,2023-04-18,17:18:05,236121957,151.457,1559003,779501,82m,2,1,16g,4,4,8g,lzf,49k,4k,125k,122m,0.47,0.64,38m,org.apache.spark.serializer.JavaSerializer,114k,0.15,147,0.45,362m,0.41
